,id,year,title,keywords,abstract,copyright,AU,SO,DE,DOI
84,WOS:000356434800003,2015,Uncertainty propagation of iron loss from characterization measurements to computation of electrical machines,INDUCTION MACHINES MODEL,"Purpose - The purpose of this paper is to find out how uncertainties in the characterization of magnetic materials propagate through identification and numerical simulation to the computation of iron losses in electrical machines. Design/methodology/approach - The probabilistic uncertainties in the iron losses are modelled with the spectral approach using chaos polynomials. The Sobol indices are used for the global sensitivity analysis. The machine is modelled with a D finite element method and the iron losses are computed with a previously developed accurate method. Findings - The uncertainties propagate in different ways to the different components of losses, i.e. eddy current, hysteresis, and excess losses. The propagation is also different depending on the investigated region of the machine, i.e. Stator or rotor teeth, yokes, tooth tips. Research limitations/implications - The method does not account for uncertainties related to the manufacturing process, which might result in even larger variability. Practical implications - A major implication of the findings is that the identification of iron loss parameters at low frequencies does not affect the loss variability. The identification with high-frequency measurement is very important for the rotor tooth tips. The variability in the excess loss parameters is of low impact. Originality/value - The presented results are of importance for the magnetic material manufacturers and the electrical machine designers. The manufacturers can plan the measurement and identification procedures as to minimize the output variability of the parameters. The designers of the machine can use the result and the presented procedures to estimate the variability of their design.",,"Belahcen, A|Rasilo, P|Nguyen, TT|Clenet, S",COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,electrical machine finite element methods uncertainty estimation iron losses,10.1108/COMPEL-10-2014-0271
85,WOS:000348255900010,2015,Polynomial chaos expansions for uncertainty propagation and moment independent sensitivity analysis of seawater intrusion simulations,MONTE-CARLO-SIMULATION COASTAL AQUIFERS MODEL OUTPUT DIFFERENTIAL-EQUATIONS PARAMETER UNCERTAINTY SAMPLING EFFICIENCY OPTIMAL MANAGEMENT SYSTEMS FLOW QUANTIFICATION,"Real world models of seawater intrusion (SWI) require high computational efforts. This creates computational difficulties for the uncertainty propagation (UP) analysis of these models due the need for repeated numerical simulations in order to adequately capture the underlying statistics that describe the uncertainty in model outputs. Moreover, despite the obvious advantages of moment-independent global sensitivity analysis (SA) methods, these methods have rarely been employed for SWI and other complex groundwater models. The reason is that moment-independent global SA methods involve repeated UP analysis which further becomes computationally demanding. This study proposes the use of non-intrusive polynomial chaos expansions (PCEs) as a means to significantly accelerate UP analysis in SWI numerical modeling studies and shows that despite the highly non-linear and non-smooth input/output relationship that exists in SWI models, non-intrusive PCEs provide a reliable and yet computationally efficient surrogate of the original numerical model. The study illustrates that for the considered two and six dimensional UP problems, PCEs offer a more accurate estimation of the statistics describing the uncertainty in model outputs compared to Monte Carlo simulations based on the original numerical model. This study also shows that the use of non-intrusive PCEs in the estimation of the moment-independent sensitivity indices (i.e. delta indices) decreases the computational time by several orders of magnitude without causing significant loss of accuracy. The use of non-intrusive PCEs for the generation of SWI hazard maps is proposed to extend the practical applications of UP analysis in coastal aquifer management studies.", (C) 2014 Elsevier B.V. All rights reserved.,"Rajabi, MM|Ataie-Ashtiani, B|Simmons, CT",JOURNAL OF HYDROLOGY,seawater intrusion uncertainty propagation sensitivity analysis monte carlo methods polynomial chaos expansions,10.1016/j.jhydrol.2014.11.020
86,WOS:000313861800029,2013,Assessment of the contamination of drinking water supply wells by pesticides from surface water resources using a finite element reactive transport model and global sensitivity analysis techniques,HUMAN ENTERIC VIRUSES BANK FILTRATION PHARMACEUTICAL RESIDUES HYDRAULIC CONDUCTIVITY FIELD EXPERIMENTS STREAM DEPLETION MUNICIPAL SEWAGE RIVER WATER CLAY TILL GROUNDWATER,"A reactive transport model is employed to evaluate the potential for contamination of drinking water wells by surface water pollution. The model considers various geologic settings, includes sorption and degradation processes and is tested by comparison with data from a tracer experiment where fluorescein dye injected in a river is monitored at nearby drinking water wells. Three compounds were considered: an older pesticide MCPP (Mecoprop) which is mobile and relatively persistent, glyphosate (Roundup), a newer biodegradable and strongly sorbing pesticide, and its degradation product AMPA. Global sensitivity analysis using the Morris method is employed to identify the dominant model parameters. Results show that the characteristics of clay aquitards (degree of fracturing and thickness), pollutant properties and well depths are crucial factors when evaluating the risk of drinking water well contamination from surface water. This study suggests that it is unlikely that glyphosate in streams can pose a threat to drinking water wells, while MCPP in surface water can represent a risk: MCPP concentration at the drinking water well can be up to % of surface water concentration in confined aquifers and up to % in unconfined aquifers. Thus, the presence of confining clay aquitards may not prevent contamination of drinking water wells by persistent compounds in surface water. Results are consistent with data on pesticide occurrence in Denmark where pesticides are found at higher concentrations at shallow depths and close to streams.", (C) 2012 Elsevier B.V. All rights reserved.,"Malaguerra, F|Albrechtsen, HJ|Binning, PJ",JOURNAL OF HYDROLOGY,surface water-groundwater interaction pesticides drinking water pumping well sensitivity analysis,10.1016/j.jhydrol.2012.11.010
87,WOS:000312082000012,2012,Links Between Root Length Density Profiles and Models of the Root System Architecture,SOIL-WATER-DEPLETION GROWTH IRRIGATION PLANTS MAIZE CROPS DISTRIBUTIONS PATTERNS EQUATIONS YIELD,"A lot of data is available in the literature on root length density profiles (i.e., root length per unit of soil volume versus soil depth), because they are a traditional way of representing root distribution in the field. In a complementary approach comprehensive models of the root system architecture are being developed, but the parameters required for these models are often difficult to assess in field conditions. In this paper, we bridge both approaches, empirical and comprehensive, by evaluating the capability of architectural models to simulate the observed diversity in root length distribution on the one hand and the possibility of estimating developmental parameters from root length density profiles on the other. For this purpose, we constructed a simple model with only six parameters, to represent the root system architecture. It reproduced a large diversity of root profiles comparable to observations reported in the literature and encompassing many different crops. The impact of each model parameter, as well as their interactions, on the shape of the profiles was quantified using a global sensitivity analysis. Finally, a statistical meta-model was designed and estimated to simulate the same collection of profiles without intermediate simulating the whole architecture. The meta-model allows for estimation of architectural parameters from profile shapes (inversion). Some architectural parameters could be estimated from the profiles with good accuracy, especially those quantifying the growth potential and gravitropism of individual roots, because of their specific impact on root length at a specific depth. But others (like inter-branch distance, life duration), which modify root density in a more diffuse way throughout the profile, could not be identified correctly using this method. Additional data involving specific measurements are necessary to identify these last parameters.",,"Pages, L|Bruchou, C|Garre, S",VADOSE ZONE JOURNAL,,10.2136/vzj2011.0152
88,WOS:000366769200013,2015,Global sensitivity analysis of groundwater transport,HETEROGENEOUS POROUS FORMATIONS MULTIPLE-TRAPPING MODEL SOLUTE TRANSPORT MASS-TRANSFER DIFFUSION MEDIA DISPERSION INDEXES SURFACE MATRIX,"In this work we address the model and parametric sensitivity of groundwater transport using the Lagrangian-Stochastic Advection-Reaction (LaSAR) methodology: The 'attenuation index' is used as a relevant and convenient measure of the coupled transport mechanisms. The coefficients of variation (CV) for seven uncertain parameters are assumed to be between . and ., the highest value being for the lower bound of the mass transfer coefficient k(). In almost all cases, the uncertainties in the macro-dispersion (CV = .) and in the mass transfer rate k() (CV = .) are most significant. The global sensitivity analysis using Sobol and derivative-based indices yield consistent rankings on the significance of different models and/or parameter ranges. The results presented here are generic however the proposed methodology can be easily adapted to specific conditions where uncertainty ranges in models and/or parameters can be estimated from field and/or laboratory measurements.", (C) 2015 Elsevier B.V. All rights reserved.,"Cvetkovic, V|Soltani, S|Vigouroux, G",JOURNAL OF HYDROLOGY,groundwater transport travel time mass transfer macro-dispersion global sensitivity attenuation index,10.1016/j.jhydrol.2015.07.035
89,WOS:000322351600008,2013,An approach for global sensitivity analysis of a complex environmental model to spatial inputs and parameters: A case study of an agro-hydrological model,WATER-QUALITY MODEL UNCERTAINTY ANALYSIS NITROGEN TRANSFER CATCHMENT-SCALE SIMULATION DENITRIFICATION LANDSCAPE CAPABILITIES SYSTEM,"A methodology is presented to assess the sensitivity of a complex model involved in integrated assessment and modeling approaches to spatial factors. The application considers the spatially-distributed agro-hydrological model TNT, and its sensitivity to soil characteristics and their spatial distribution (soil pattern). The final goal is to identify soil input data that require more accurate description (measurement) and the relevant spatial resolution for soil information. Based on methods commonly used for non-spatially-distributed models (Morris method and a fractional factorial design with ANOVA), the proposed approach is innovative in the way that spatial input factors are considered in the global sensitivity analysis. The global sensitivity analysis is performed in three steps (i) screening among soil input data to identify those that most affect model outputs, (ii) quantifying the sensitivity of TNT to the dominant soil input factors and their interactions when considering a single soil and (iii) incorporating the soil pattern into the global sensitivity as an explicit input factor. The results indicate differences in the hierarchy of influential input factors between the screening and quantitative methods. The model's low sensitivity to spatial patterns provides recommendations for further field sampling campaigns. The hierarchical approach developed in this paper is based on sensitivity analysis methods with relatively low computational demand. The approach is generic and applicable to any complex spatial model. (c) ", Elsevier Ltd. All rights reserved.,"Moreau, P|Viaud, V|Parnaudeau, V|Salmon-Monviola, J|Durand, P",ENVIRONMENTAL MODELLING & SOFTWARE,spatial sensitivity analysis agro-hydrological distributed model water quality,10.1016/j.envsoft.2013.04.006
90,WOS:000322093000001,2013,Global sensitivity analysis of a feedback-controlled stochastic process model,PAPERMAKING INDEXES LINK,"The purpose of the study was to investigate whether global sensitivity analysis can be utilised in concurrent process and control design to gain insight into the process and its control. This paper addresses the issue of sensitivity of a control law performance to its parameters in a dynamic, hybrid deterministic-stochastic process model. The control law under investigation is a collection of single-input, single-output type tower level controllers in a papermaking process. Global sensitivity analysis is shown to attribute higher importance to certain key parameters, thus providing valuable insight for the designer.", (C) 2013 Elsevier B.V. All rights reserved.,"Savolainen, J",SIMULATION MODELLING PRACTICE AND THEORY,global sensitivity analysis stochastic modelling dynamic simulation paper industry process design,10.1016/j.simpat.2013.04.003
91,WOS:000395853600001,2017,"Integrated modeling approach for optimal management of water, energy and food security nexus",CARBON SEQUESTRATION PROGRAMMING APPROACH POWER-GENERATION UNITED-STATES SYSTEMS OPTIMIZATION STRATEGIES SCENARIOS AGRICULTURE PERSPECTIVE,"Water, energy and food (WEF) are inextricably interrelated. Effective planning and management of limited WEF resources to meet current and future socioeconomic demands for sustainable development is challenging. WEF production/delivery may also produce environmental impacts; as a result, green-house-gas emission control will impact WEF nexus management as well. Nexus management for WEF security necessitates integrated tools for predictive analysis that are capable of identifying the tradeoffs among various sectors, generating cost-effective planning and management strategies and policies. To address these needs, we have developed an integrated model analysis framework and tool called WEFO. WEFO provides a multi-period socioeconomic model for predicting how to satisfy WEF demands based on model inputs representing productions costs, socioeconomic demands, and environmental controls. WEFO is applied to quantitatively analyze the interrelationships and trade-offs among system components including energy supply, electricity generation, water supply-demand, food production as well as mitigation of environmental impacts. WEFO is demonstrated to solve a hypothetical nexus management problem consistent with real-world management scenarios. Model parameters are analyzed using global sensitivity analysis and their effects on total system cost are quantified. The obtained results demonstrate how these types of analyses can be helpful for decision-makers and stakeholders to make cost-effective decisions for optimal WEF management. (C) ", Elsevier Ltd. All rights reserved.,"Zhang, XD|Vesselinov, VV",ADVANCES IN WATER RESOURCES,water-energy-food nexus socioeconomic demands environmental impacts modeling optimal management ghg emission control,10.1016/j.advwatres.2016.12.017
92,WOS:000291336700017,2011,Modelling the fate of organic micropollutants in stormwater ponds,POLYCYCLIC AROMATIC-HYDROCARBONS URBAN HIGHWAY RUNOFF SENSITIVITY-ANALYSIS IDENTIFIABILITY ANALYSIS UNCERTAINTY ANALYSIS RISK-ASSESSMENT COPPER LOADS QUALITY PERFORMANCE SEDIMENT,"Urban water managers need to estimate the potential removal of organic micropollutants (MP) in stormwater treatment systems to support MP pollution control strategies. This study documents how the potential removal of organic MP in stormwater treatment systems can be quantified by using multimedia models. The fate of four different MP in a stormwater retention pond was simulated by applying two steady-state multimedia fate models (EPI Suite and SimpleBox) commonly applied in chemical risk assessment and a dynamic multimedia fate model (Stormwater Treatment Unit Model for Micro Pollutants - STUMP). The four simulated organic stormwater MP (iodopropynyl butylcarbamate - IPBC, benzene, glyphosate and pyrene) were selected according to their different urban sources and environmental fate. This ensures that the results can be extended to other relevant stormwater pollutants. All three models use substance inherent properties to calculate MP fate but differ in their ability to represent the small physical scale and high temporal variability of stormwater treatment systems. Therefore the three models generate different results. A Global Sensitivity Analysis (GSA) highlighted that settling/resuspension of particulate matter was the most sensitive process for the dynamic model. The uncertainty of the estimated MP fluxes can be reduced by calibrating the dynamic model against total suspended solids data. This reduction in uncertainty was more significant for the substances with strong tendency to sorb, i.e. glyphosate and pyrene and less significant for substances with a smaller tendency to sorb, i.e. IPBC and benzene. The results provide support to the elaboration of MP pollution control strategies by limiting the need for extensive and complex monitoring campaigns targeting the wide range of specific organic MP found in stormwater runoff.", (C) 2011 Elsevier B.V. All rights reserved.,"Vezzaro, L|Eriksson, E|Ledin, A|Mikkelsen, PS",SCIENCE OF THE TOTAL ENVIRONMENT,stormwater stormwater treatment organic micropollutants multimedia modelling dynamic modelling model calibration,10.1016/j.scitotenv.2011.02.046
93,WOS:000380295700031,2016,CO2 Accounting and Risk Analysis for CO2 Sequestration at Enhanced Oil Recovery Sites,CARBON-DIOXIDE SEQUESTRATION UNCERTAINTY QUANTIFICATION GROUNDWATER RESOURCES STORAGE CAPACITY IMPACTS FIELD CAPTURE LEAKAGE FLOW IDENTIFICATION,"Using CO in enhanced oil recovery (CO-EOR) is a promising technology for emissions management because CO-EOR can dramatically reduce sequestration costs in the absence of emissions policies that include incentives for carbon capture and storage. This study develops a multiscale statistical framework to perform CO accounting and risk analysis in an FOR environment at the Farnsworth Unit (FWU), Texas. A set of geostatistical-based Monte Carlo simulations of CO-oil/gas-water flow and transport in the Morrow formation are conducted for global sensitivity and statistical analysis of the major risk metrics: CO/water injection/production rates, cumulative net CO storage, cumulative oil/gas productions, and CO breakthrough time. The median and confidence intervals are estimated for quantifying uncertainty ranges of the risk metrics. A response-surface-based economic model has been derived to calculate the CO-EOR profitability for, the FWU site with a current oil price, which suggests that approximately % of the  realizations can be profitable. If government carbon-tax credits are available, or the oil price goes up or CO capture and operating expenses reduce, more realizations would be profitable. The results from this study provide valuable insights for understanding CO storage potential and the corresponding environmental and economic risks of commercial-scale CO-sequestration in depleted reservoirs.",,"Dai, ZX|Viswanathan, H|Middleton, R|Pan, F|Ampomah, W|Yang, CB|Jia, W|Xiao, T|Lee, SY|McPherson, B|Balch, R|Grigg, R|White, M",ENVIRONMENTAL SCIENCE & TECHNOLOGY,,10.1021/acs.est.6b01744
94,WOS:000297837200007,2012,Multi-Objective Sensitivity Analysis of a Fully Distributed Hydrologic Model WetSpa,OBJECTIVE FUNCTIONS CLIMATE-CHANGE UNCERTAINTY SIMULATION TRANSFORMATIONS PREDICTION SLOVAKIA IMPACTS RUNOFF BASIN,"The application of fully distributed watershed models has the advantage of providing location-specific outputs. However, the calibration of these models is very challenging due to over-parameterization. A typical strategy is to aggregate parameters and screen out insensitive parameters in order to decrease the dimension of the problem for calibration. To ensure the validity of calibration, it is important to identify important physical processes and parameter interactions, and examine how different model setups affect model simulation. In this paper, a two-step multi-objective sensitivity analysis approach is applied to a distributed hydrologic model, the WetSpa (Water and Energy Transfer between Soil, Plant and Atmosphere), with case studies in the Chaohe Basin in China and the Margecany Basin in Slovakia respectively. This two-step global sensitivity analysis technique, incorporating the Morris method and the SDP (State Dependent Parameter) method, has proved to be effective in the two case studies. The results of two case studies show that (i) a warm-up period is essential for minimizing the impact of initial state variables to the model simulation, (ii) different objective functions lead to different sensitivity results, (iii) evapotranspiration is the most sensitive process to the model result in the two study watersheds followed by the groundwater and soil water process, and (iv) the sensitivity of snowmelt process is case dependent.",,"Yang, J|Liu, YB|Yang, WH|Chen, YN",WATER RESOURCES MANAGEMENT,,10.1007/s11269-011-9908-9
95,WOS:000343340500026,2014,Moment independent sensitivity analysis with correlations,UNCERTAINTY IMPORTANCE MEASURE MODELS INDEXES INPUTS,"The moment independent importance measure is a popular global sensitivity analysis technique, and aims at evaluating contributions of the inputs to the whole output distribution. In this work, moment independent sensitivity analysis is performed for models with correlated inputs, by decomposing the importance measure into the uncorrelated part and correlated part. The correlated input variables are first orthogonalized, then the moment independent sensitivity analysis of the newly generated independent variables is performed. Discussions indicate that the moment independent importance measures, so obtained, can be interpreted as the full, correlated and uncorrelated contributions of the original inputs to the whole output distribution. Procedure of the proposed approach has been generalized. By the decomposition, the information provided by the moment independent importance analysis is enriched, which has been demonstrated by the application to several examples.", (C) 2014 Elsevier Inc. All rights reserved.,"Zhou, CC|Lu, ZZ|Zhang, LG|Hu, JX",APPLIED MATHEMATICAL MODELLING,moment independent correlation sensitivity analysis importance measure,10.1016/j.apm.2014.03.047
96,WOS:000406381400006,2017,Symmetrical design for symmetrical global sensitivity analysis of model output,REPRESENTATION INDEXES,"Symmetrical global sensitivity analysis (SGSA) can help practitioners focusing on the symmetrical terms of inputs whose uncertainties have an impact on the model output, which allows reducing the complexity of the model. However, there remains the challenging problem of finding an efficient method to get symmetrical global sensitivity indices (SGSI) when the functional form of the symmetrical terms is unknown, including numerical and non-parametric situations. In this study, we propose a novel sampling plan, called symmetrical design, for SGSA. As a preliminary experiment for model feature extracting, such plan offers the virtue of run-size economy due to its closure respective to the given group. Using the design, we give estimation methods of SGSI as well as their asymptotic properties respectively for numerical model and non-parametrical model directly by the model outputs, and further propose a significance test for SGSI in non-parametric situation. A case study for a benchmark of GSA and a real data analysis show the effectiveness of the proposed design.",,"Wang, XD|Chen, XP",JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,symmetrical global sensitivity indices symmetrical design permutation matrix anova,10.1080/00949655.2017.1343333
97,WOS:000410899200007,2017,Impact of parametric uncertainty on estimation of the energy deposition into an irradiated brain tumor,RADIATION-DOSE ENHANCEMENT DIFFERENTIAL-EQUATIONS COLLOCATION METHODS CONTRAST AGENTS THERAPY DIFFUSION,"Predictions of the total energy deposited into a brain tumor through X-ray irradiation are notoriously error-prone. We investigate how this predictive uncertainty is affected by uncertainty in both the location of the region occupied by a dose-enhancing iodinated contrast agent and the agent's concentration. This is done within the probabilistic framework in which these uncertain parameters are modeled as random variables. We employ the stochastic collocation (SC) method to estimate statistical moments of the deposited energy in terms of statistical moments of the random inputs, and the global sensitivity analysis (GSA) to quantify the relative importance of uncertainty in these parameters on the overall predictive uncertainty. A nonlinear radiation-diffusion equation dramatically magnifies the coefficient of variation of the uncertain parameters, yielding a large coefficient of variation for the predicted energy deposition. This demonstrates that accurate prediction of the energy deposition requires a proper treatment of even small parametric uncertainty. Our analysis also reveals that SC outperforms standard Monte Carlo, but its relative efficiency decreases as the number of uncertain parameters increases from one to three. A robust GSA ameliorates this problem by reducing this number.", (C) 2017 Elsevier Inc. All rights reserved.,"Taverniers, S|Tartakovsky, DM",JOURNAL OF COMPUTATIONAL PHYSICS,brain tumor radiation therapy radiation diffusion nonlinear diffusion uncertainty quantification,10.1016/j.jcp.2017.07.008
98,WOS:000382680700015,2016,Quantifying initial and wind forcing uncertainties in the Gulf of Mexico,STOCHASTIC PROJECTION METHOD GENERAL-CIRCULATION MODEL POLYNOMIAL CHAOS SENSITIVITY-ANALYSIS FLUID-FLOW EXPANSIONS SYSTEM,"This study aims at analyzing the combined impact of uncertainties in initial conditions and wind forcing fields in ocean general circulation models (OGCM) using polynomial chaos (PC) expansions. Empirical orthogonal functions (EOF) are used to formulate both spatial perturbations to initial conditions and space-time wind forcing perturbations, namely in the form of a superposition of modal components with uniformly distributed random amplitudes. The forward deterministic HYbrid Coordinate Ocean Model (HYCOM) is used to propagate input uncertainties in the Gulf of Mexico (GoM) in spring , during the Deepwater Horizon oil spill, and to generate the ensemble of model realizations based on which PC surrogate models are constructed for both localized and field quantities of interest (QoIs), focusing specifically on sea surface height (SSH) and mixed layer depth (MLD). These PC surrogate models are constructed using basis pursuit denoising methodology, and their performance is assessed through various statistical measures. A global sensitivity analysis is then performed to quantify the impact of individual modes as well as their interactions. It shows that the local SSH at the edge of the GoM main current-the Loop Current-is mostly sensitive to perturbations of the initial conditions affecting the current front, whereas the local MLD in the area of the Deepwater Horizon oil spill is more sensitive to wind forcing perturbations. At the basin scale, the SSH in the deep GoM is mostly sensitive to initial condition perturbations, while over the shelf it is sensitive to wind forcing perturbations. On the other hand, the basin MLD is almost exclusively sensitive to wind perturbations. For both quantities, the two sources of uncertainty have limited interactions. Finally, the computations indicate that whereas local quantities can exhibit complex behavior that necessitates a large number of realizations, the modal analysis of field sensitivities can be suitably achieved with a moderate size ensemble.",,"Li, G|Iskandarani, M|Le Henaff, M|Winokur, J|Le Maitre, OP|Knio, OM",COMPUTATIONAL GEOSCIENCES,polynomial chaos expansion empirical orthogonal function sensitivity analysis basis pursuit denoising,10.1007/s10596-016-9581-4
99,WOS:000366618800022,2016,Validation of a microalgal growth model accounting with inorganic carbon and nutrient kinetics for wastewater treatment,SENSITIVITY-ANALYSIS BIOMASS PRODUCTION ACTIVATED-SLUDGE PHOSPHORUS RECOVERY CULTURES REMOVAL ALGAE,"Despite strict legislation, nowadays large amounts of nutrients are sometimes discharged in natural water systems by e.g. industry and agriculture. The impact of nutrients such as nitrogen and phosphorus can be harmful for the receiving water body. Hence, these nutrients need to be removed prior to discharge. As alternative for conventional wastewater treatment systems, microalgal systems have great potential for extensive nutrient removal. In this study a model-based approach was followed to describe and optimise nutrient removal by means of microalgae. The model was calibrated and validated with combined respirometric and titrimetric data. A global sensitivity analysis indicated the large influence of the maximum specific algal growth rate (mu(max)) and the oxygen mass transfer coefficient (K(L)a). A parameter identifiability assessment illustrated that only these parameters could be used for accurate parameter calibration based on the available combined respirometric and titrimetric data. An optimisation using seven independent data sets resulted in mu(max) = . +/- . d(-) and K(L)a = . +/- . d(-). Model validation with  additional data sets resulted in a Theil's inequality coefficient (TIC) of . and . for the combined respirometric and titrimetric model output indicating good model predictive performance. Furthermore, good predictions of final concentration of dissolved inorganic nitrogen species, algal biomass and inorganic phosphorus were observed.", (C) 2015 Elsevier B.V. All rights reserved.,"Decostere, B|De Craene, J|Van Hoey, S|Vervaeren, H|Nopens, I|Van Hulle, SWH",CHEMICAL ENGINEERING JOURNAL,microalgae respirometry titrimetry kinetics identifiability,10.1016/j.cej.2015.09.111
100,WOS:000402129500008,2017,Temporal and spatial multi-parameter dynamic reliability and global reliability sensitivity analysis based on the extreme value moments,INDEPENDENT IMPORTANCE MEASURE DIMENSIONAL MODEL REPRESENTATIONS TIME-VARIANT RELIABILITY STRUCTURAL RELIABILITY,"Aiming at efficiently estimating the dynamic failure probability with multiple temporal and spatial parameters and analyzing the global reliability sensitivity of the dynamic problem, a method is presented on the moment estimation of the extreme value of the dynamic limit state function. Firstly, two strategies are proposed to estimate the dynamic failure probability. One strategy is combining sparse grid technique for the extreme value moments with the fourth-moment method for the dynamic failure probability. Another is combining dimensional reduction method for fractional extreme value moments and the maximum entropy for dynamic failure probability. In the proposed two strategies, the key step is how to determine the temporal and spatial parameters where the dynamic limit state function takes their minimum value. This issue is efficiently addressed by solving the differential equations satisfying the extreme value condition. Secondly, three-point estimation is used to evaluate the global dynamic reliability sensitivity by combining with the dynamic failure probability method. The significance and the effectiveness of the proposed methods for estimating the temporal and spatial multi-parameter dynamic reliability and global sensitivity indices are demonstrated with several examples.",,"Shi, Y|Lu, ZZ|Cheng, K|Zhou, YC",STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,temporal and spatial multi-parameter reliability analysis global reliability sensitivity sparse grid method dimensional reduction method,10.1007/s00158-017-1651-2
101,WOS:000370092000024,2016,Practical identifiability and uncertainty analysis of the one-dimensional hindered-compression continuous settling model,GLOBAL SENSITIVITY-ANALYSIS COUPLED REACTION SYSTEMS WASTE-WATER TREATMENT PARAMETER-SUBSETS RATE COEFFICIENTS NO. 1 TANKS SEDIMENTATION SIMULATION PLANT,"The practical application of the one-dimension hindered-compression settling models remains a challenge, since the model calibration strongly depends on experimental observations with limited information. In this study, the identifiability of parameter subsets of the hindered-compression models is evaluated for various experimental layouts. Global sensitivity analysis is used to preliminarily select the influential parameters which can be reasonably estimated, while the identifiability analysis of parameter subsets is conducted based on the local sensitivity functions and collinearity measures. The batch settling curve observations are informative for calibrating hindered parameters, and to determine the compression parameters, the concentration profile observations may need to be collected. For different experimental layouts, at least three parameters are identifiable, and the number of identifiable parameters can potentially increase to five, if both batch settling curve and concentration observations are available. The parameter subset identifiability is sensitive to the choice of initial parameter values, and determining the initial values of hindered parameters and gel concentration by measuring the hindered settling velocities and the top concentration of the static sediment respectively allows efficient reduction of the sensitivity. Parameter subset estimates are sensitive to the values of fixed parameters, and reliable estimation of identifiable parameter subsets is possible to significantly decrease model prediction uncertainties. (C) ", Elsevier Ltd. All rights reserved.,"Li, B|Stenstrom, MK",WATER RESEARCH,hindered-compression settling model sensitivity analysis identifiability analysis parameter estimation uncertainty analysis,10.1016/j.watres.2015.12.034
102,WOS:000358918200011,2015,Exploring the impact of forcing error characteristics on physically based snow simulations within a global sensitivity analysis framework,WESTERN UNITED-STATES RADIATIVE FLUX PARAMETERIZATIONS AMERICAN RIVER-BASIN COMPLEX TERRAIN ENERGY-BALANCE SIERRA-NEVADA UNCERTAINTY ANALYSIS INPUT UNCERTAINTY WATER-BALANCE STREAMFLOW SIMULATION,"Physically based models provide insights into key hydrologic processes but are associated with uncertainties due to deficiencies in forcing data, model parameters, and model structure. Forcing uncertainty is enhanced in snow-affected catchments, where weather stations are scarce and prone to measurement errors, and meteorological variables exhibit high variability. Hence, there is limited understanding of how forcing error characteristics affect simulations of cold region hydrology and which error characteristics are most important. Here we employ global sensitivity analysis to explore how () different error types (i.e., bias, random errors), () different error probability distributions, and () different error magnitudes influence physically based simulations of four snow variables (snow water equivalent, ablation rates, snow disappearance, and sublimation). We use the Sobol' global sensitivity analysis, which is typically used for model parameters but adapted here for testing model sensitivity to coexisting errors in all forcings. We quantify the Utah Energy Balance model's sensitivity to forcing errors with    Monte Carlo simulations across four sites and five different scenarios. Model outputs were () consistently more sensitive to forcing biases than random errors, () generally less sensitive to forcing error distributions, and () critically sensitive to different forcings depending on the relative magnitude of errors. For typical error magnitudes found in areas with drifting snow, precipitation bias was the most important factor for snow water equivalent, ablation rates, and snow disappearance timing, but other forcings had a more dominant impact when precipitation uncertainty was due solely to gauge undercatch. Additionally, the relative importance of forcing errors depended on the model output of interest. Sensitivity analysis can reveal which forcing error characteristics matter most for hydrologic modeling.",,"Raleigh, MS|Lundquist, JD|Clark, MP",HYDROLOGY AND EARTH SYSTEM SCIENCES,,10.5194/hess-19-3153-2015
103,WOS:000302273500019,2012,Parameters identification of chaotic system by chaotic gravitational search algorithm,PARTICLE SWARM OPTIMIZATION DIFFERENTIAL EVOLUTION ALGORITHM SYNCHRONIZATION COMMUNICATION,"In this paper, for the parameter identification problem of chaotic system, a chaotic gravitational search algorithm (CGSA) is proposed. At first, an iterative chaotic map with infinite collapses is introduced and chaotic local search (CLS) is designed, then CLS and basic gravitational search are combined in the procedure frame. The CGSA is composed of coarse gravitational search and fine chaotic local search, while chaotic search seeks the optimal solution further, based on the current best solution found by the coarse gravitational search. In order to show the effectiveness of CGSA, both offline and online parameter identifications of Lorenz system are conducted in comparative experiments, while the performances of CGSA are compared with GA, PSO and GSA. The results demonstrate the effectiveness and efficiency of CGSA in solving the problem of parameter identification of chaotic system, and the improvement to GSA has been verified. (C) ", Elsevier Ltd. All rights reserved.,"Li, CS|Zhou, JZ|Xiao, J|Xiao, H",CHAOS SOLITONS & FRACTALS,,10.1016/j.chaos.2012.02.005
