,id,year,title,keywords,abstract,copyright,AU,SO,DE,DOI
125,WOS:000250934500001,2008,]A feature-based topological optimization for structure design,SENSITIVITY-ANALYSIS,"The feature-based modeling technology in computer aided design (CAD) has been widely studied, which greatly facilitates the manufacture of the design. We have incorporated the standard idea into topology optimization, and developed a feature-based structure topology optimization method. The method applies a real valued function to implicitly represent complex material interfaces of a design structure, and employs constructive solid geometry (CSG) to describe the design structure based on a set of simple geometric primitives during the topological optimization process. Meanwhile, the topological derivative analysis is adopted to determine where a simple geometric primitive is inserted in the current structure, and the morphing technology is used to determine which is chosen among the given geometric primitives by combining with the sensitivity analysis. In addition, Boolean operations on the geometric primitives are implemented by R-function method, which guarantees the regularity of the structure representation function, and which meets the need of the structure boundary smoothness for finite element analysis in the fixed Euler meshes. Finally, in order to further simplify the design structure, the shape matching technique is applied to merge the given geometric primitives so that each connected perforation is only constructed by one based geometric primitive. (c) ", Elsevier Ltd. All rights reserved.,"Mei, YL|Wang, XM|Cheng, GD",ADVANCES IN ENGINEERING SOFTWARE,topology optimization feature-based topological derivative r-function implicit representation shape matching,10.1016/j.advengsoft.2007.01.023
126,WOS:000186643400001,2003,On local influence analysis of full information item factor models,STRUCTURAL EQUATION MODELS COVARIANCE STRUCTURE-ANALYSIS GENERALIZED LINEAR-MODELS SENSITIVITY ANALYSIS POLYTOMOUS VARIABLES MAXIMUM-LIKELIHOOD INCOMPLETE-DATA CENSORED-DATA MIXED MODELS OUTLIERS,"The full information item factor (FIIF) model is very useful for analyzing relations of dichotomous variables. In this article, we present a feasible procedure to assess local influence of minor perturbations for identifying influence aspects of the FIIF model. The development is based on a Q-displacement function which is closely related with the Monte Carlo EM algorithm in the ML estimation. In the E-step of this algorithm, the conditional expectations are approximated by sample means of observations simulated by the Gibbs sampler from the appropriate conditional distributions. It turns out that these observations can be utilized for computing the building blocks of the proposed diagnostic measures. The diagnoses are based on the conformal normal curvature that can be computed easily. A number of interesting perturbation schemes are considered. The methodology is illustrated with two real examples.",,"Lee, SY|Xu, L",PSYCHOMETRIKA,dichotomous variables monte carlo em algorithm q-displacement function gibbs sampler conformal normal curvature,10.1007/BF02294731
127,WOS:000292475200010,2011,Modelling Cryptosporidium oocysts transport in small ungauged agricultural catchments,SENSITIVITY-ANALYSIS SURFACE-WATER DRINKING-WATER PARVUM OOCYSTS GIARDIA CYSTS DIE-OFF BACTERIA RISK SWAT CATTLE,"Cryptosporidium is an environmentally robust pathogen that has caused severe waterborne disease outbreaks worldwide. The main source of zoonotic Cryptosporidium parvum oocysts in human drinking water is likely to be from farm animals via catchment pathways with water as the main transport vector. The vast majority of small agricultural catchments are ungauged therefore it is difficult to use a process model to predict and understand the mechanisms and activities that regulate the risk of surface water contamination from agricultural areas. For this study, two ungauged agricultural catchments in Ireland were used to model Cryptosporidium oocyst transport using SWAT on a daily basis with reference data from adjacent catchment gauging stations. The results indicated that SWAT could simulate stream flow with good agreement between prediction and observation on a monthly basis (R() from . to . and E (efficiency) from . to .), but Cryptosporidium oocyst concentration results were less reliable (R() from . to ., P < .; with poor E -. to -.). A sensitivity analysis using independent parameter perturbation indicated that temperature was the most important parameter regulating oocyst transport in the study catchments and that the timing of manure application relative to the occurrence of water runoff event was critical. The results also showed that grazing management had little influence on predicted oocyst transport while fields fertilized with manure were the key critical source areas for microbial contaminations in the study catchments. It was concluded that the approach presented could be used to assist with understanding the epidemiology of waterborne cryptosporidiosis outbreaks and to improve catchment management for the safety of the general public health. (C) ", Elsevier Ltd. All rights reserved.,"Tang, JL|McDonald, S|Peng, XH|Samadder, SR|Murphy, TM|Holden, NM",WATER RESEARCH,stream flow cryptosporidium oocyst agricultural catchments swat,10.1016/j.watres.2011.04.013
128,WOS:000351684000005,2015,"Sensitivity Analysis, Dominant Factors, and Robustness of the ECETOC TRA v3, Stoffenmanager 4.5, and ART 1.5 Occupational Exposure Models",REACH TOOL ART RISK-ASSESSMENT WITHIN-WORKER VALIDATION SUBSTANCE DATABASE,"Occupational exposure modeling is widely used in the context of the E.U. regulation on the registration, evaluation, authorization, and restriction of chemicals (REACH). First tier tools, such as European Centre for Ecotoxicology and TOxicology of Chemicals (ECETOC) targeted risk assessment (TRA) or Stoffenmanager, are used to screen a wide range of substances. Those of concern are investigated further using second tier tools, e.g., Advanced REACH Tool (ART). Local sensitivity analysis (SA) methods are used here to determine dominant factors for three models commonly used within the REACH framework: ECETOC TRA v, Stoffenmanager ., and ART .. Based on the results of the SA, the robustness of the models is assessed. For ECETOC, the process category (PROC) is the most important factor. A failure to identify the correct PROC has severe consequences for the exposure estimate. Stoffenmanager is the most balanced model and decision making uncertainties in one modifying factor are less severe in Stoffenmanager. ART requires a careful evaluation of the decisions in the source compartment since it constitutes approximate to % of the total exposure range, which corresponds to an exposure estimate of - orders of magnitude. Our results indicate that there is a trade off between accuracy and precision of the models. Previous studies suggested that ART may lead to more accurate results in well-documented exposure situations. However, the choice of the adequate model should ultimately be determined by the quality of the available exposure data: if the practitioner is uncertain concerning two or more decisions in the entry parameters, Stoffenmanager may be more robust than ART.",,"Riedmann, RA|Gasic, B|Vernez, D",RISK ANALYSIS,advanced reach tool (art) ecetoc occupational exposure models sensitivity analysis stoffenmanager,10.1111/risa.12286
129,WOS:000398594100040,2017,"Exploitation of Agricultural Wastes and By-Products for Production of Aureobasidium pullulans Y-2311-1 Xylanase: Screening, Bioprocess Optimization and Scale Up",RESPONSE-SURFACE METHODOLOGY ASPERGILLUS-AWAMORI FERMENTATION PARAMETERS INDUSTRIAL APPLICATIONS SUBMERGED FERMENTATION STIRRED-TANK WHEAT BRAN ORYZAE BIOREACTORS SUBSTRATE,"The potential of several agricultural wastes and by-products (wheat bran, oat bran, corn cob, brewer's spent grain, malt sprout, artichoke stem, sugar beet pulp, olive seed, cotton stalk and hazelnut skin) was examined as the substrate for xylanase production by Aureobasidium pullulans Y--. Based on the screening studies, wheat bran was selected as the best substrate for further optimization studies. The effects of initial medium pH, temperature and incubation time on xylanase production in shake flask system were optimized by response surface methodology (RSM). The optimum levels of the process variables defined by the model (initial medium pH, .; temperature, . degrees C; and incubation time . h) resulted in production of . U/ml xylanase. Taking the RSM optimized parameters in shake-flask scale into consideration; xylanase production was scaled up to bioreactor system with a working volume of . l. The peak of enzyme production was achieved after  h incubation that has previously been determined by RSM studies at shake flask level. Furthermore, the optimum levels of agitation and aeration in bioreactor system was found as  rpm and . vvm. Maximum enzyme production was close to  kU/l which could be translated into a productivity of . kU/l/h. No previous work considered the statistical optimization of xylanase production by A. pullulans on wheat bran and scale up of the bioprocess to a bioreactor system.",,"Yegin, S|Buyukkileci, AO|Sargin, S|Goksungur, Y",WASTE AND BIOMASS VALORIZATION,by-product valorization xylanase aureobasidium pullulans bioprocess optimization bioreactor,10.1007/s12649-016-9646-6
130,WOS:000398518400004,2017,"Reliable, Robust, and Resilient System Design Framework with Application to Wastewater-Treatment Plant Control",GREENHOUSE-GAS EMISSIONS MULTIOBJECTIVE OPTIMIZATION INFRASTRUCTURE SYSTEMS PERFORMANCE EVALUATION SENSITIVITY-ANALYSIS GENETIC ALGORITHM WWTP CONTROL MODEL VULNERABILITY UNCERTAINTY,"This paper presents a framework for reliable, robust, and resilient system design, addressing the need for acceptable performance not only to be provided under expected conditions, but to be maintained and/or quickly returned to when threats act upon a system. This is achieved through incorporation of multiobjective optimization; assessment of reliability, robustness, and resilience; and filtering and prioritization of solutions at key intervals. The effectiveness of the framework and benefits of its use are demonstrated with a wastewater treatment plant (WWTP) control strategy design problem. The effects of extreme,nondesign loads on highly optimized control strategies have not previously been explored, and it is found in this example that options yielding the greatest improvements under design conditions typically provide poor effluent quality robustness and resilience to influent perturbations. By integrating robustness and resilience, solutions can be identified that meet key performance objectives under design conditions while also minimizing the magnitude and duration of potential failures under extreme conditions. Application of this framework can also yield knowledge of threats to which the system is least robust and/or the requirements most prone to failure under extreme conditions. It is shown here that, when attempting to reduce greenhouse gas emissions by improved WWTP control, decreased influent temperature poses a significant threat and maintaining an acceptable total nitrogen concentration in the effluent under extreme conditions is a key issue.", (C) 2016 American Society of Civil Engineers.,"Sweetapple, C|Fu, GT|Butler, D",JOURNAL OF ENVIRONMENTAL ENGINEERING,control reliability resilience robustness wastewater treatment plant (wwtp),10.1061/(ASCE)EE.1943-7870.0001171
131,WOS:000343629400003,2014,Soil acidification and basic cation use efficiency in an integrated no-till crop-livestock system under different grazing intensities,DIFFERENT HEIGHTS COW URINE PASTURE POTASSIUM NITROGEN AGRICULTURE RHIZOSPHERE PHOSPHORUS MANAGEMENT FERTILITY,"Under integrated crop-livestock production system (ICLS), the animal acts as a catalyzer, modifying and accelerating fluxes by ingesting forage nutrients (grazing) and returning them to the soil as urine and dung in a continuous process whose magnitude and direction depend on grazing intensity. Thus, ICLS may change soil acidification processes and rates. The objective of this research was to verify the influence of grazing intensities on soil acidification through measurements of the soil chemical attributes in the soil profile and the efficiency of basic cation use in a soybean-beef cattle integration system nine years after surface liming under long-term no-till conditions in southern Brazil. An experiment established in  in a Rhodic Hapludox with soybean (summer) and a mix of black oat + Italian ryegrass (winter) succession was used. Treatments consisted of different grazing intensities during the winter season: intensive grazing (IG), moderate grazing (MG), and no-grazing (NG). The experiment was set up in a randomized complete blocks design with three replicates. To evaluate soil chemical attributes, soil was sampled up to  cm, in May , nine years after lime application. To quantify basic cations budgets and efficiencies, the inputs and outputs of calcium, magnesium, and potassium, as well as their initial and final exchangeable soil stocks were evaluated. Areas under grazed treatments, regardless of the intensity (IC or MG), presented lower soil acidification. Calcium and magnesium budgets were negative under NG and positive under MG. Potassium budgets were always negative, regardless of the management system, due to soybean grain harvest exportation and non-productive outputs. The soybean-beef cattle integrated system, with either IG or MG, was more efficient in calcium and magnesium utilization to produce protein; however, grazing does not affect potassium use efficiency.", (C) 2014 Elsevier B.V. All rights reserved.,"Martins, AP|Costa, SEVGD|Anghinoni, I|Kunrath, TR|Balerini, F|Cecagno, D|Carvalho, PCD",AGRICULTURE ECOSYSTEMS & ENVIRONMENT,soil acidity protein production in agriculture integrated systems nutrient budget,10.1016/j.agee.2014.05.012
132,WOS:000371251000001,2016,Implication of zinc excess on soil health,HEAVY-METALS ENZYME-ACTIVITIES BIOCHEMICAL-PROPERTIES INDICATORS MICROORGANISMS CONTAMINATION ACCUMULATION SENSITIVITY SUBSTANCES DIVERSITY,"This study was undertaken to evaluate zinc's influence on the resistance of organotrophic bacteria, actinomyces, fungi, dehydrogenases, catalase and urease. The experiment was conducted in a greenhouse of the University of Warmia and Mazury (UWM) in Olsztyn, Poland. Plastic pots were filled with kg of sandy loam with pH(KCl) - . each. The experimental variables were: zinc applied to soil at six doses: , , , ,, , and ,mg of Zn+ kg(-) in the form of ZnCl (zinc chloride), and species of plant: oat (Avena sativa L.) cv. Chwat and white mustard (Sinapis alba) cv. Rota. Soil without the addition of zinc served as the control. During the growing season, soil samples were subjected to microbiological analyses on experimental days  and  to determine the abundance of organotrophic bacteria, actinomyces and fungi, and the activity of dehydrogenases, catalase and urease, which provided a basis for determining the soil resistance index (RS). The physicochemical properties of soil were determined after harvest. The results of this study indicate that excessive concentrations of zinc have an adverse impact on microbial growth and the activity of soil enzymes. The resistance of organotrophic bacteria, actinomyces, fungi, dehydrogenases, catalase and urease decreased with an increase in the degree of soil contamination with zinc. Dehydrogenases were most sensitive and urease was least sensitive to soil contamination with zinc. Zinc also exerted an adverse influence on the physicochemical properties of soil and plant development. The growth of oat and white mustard plants was almost completely inhibited in response to the highest zinc doses of , and ,mg Zn+ kg(-).",,"Wyszkowska, J|Boros-Lajszner, E|Borowik, A|Bacmaga, M|Kucharski, J|Tomkiel, M",JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES,microorganisms enzymes zinc resistance index soil,10.1080/10934529.2015.1128726
133,WOS:000340977400048,2014,Screening sensitivity analysis of a radionuclides atmospheric dispersion model applied to the Fukushima disaster,POWER-PLANT ACCIDENT SOURCE-TERM METEOROLOGICAL INPUT DEPOSITION TRANSPORT PARAMETERIZATIONS VALIDATION DREAM,"Numerical models used to forecast the atmospheric dispersion of radionuclides following nuclear accidents are subject to substantial uncertainties. Input data, such as meteorological forecasts or source term estimations, as well as poorly known model parameters contribute for a large part to this uncertainty. A sensitivity analysis with the method of Morris was carried out in the case of the Fukushima disaster as a first step towards the uncertainty analysis of the Polyphemus/PolairD model. The main difficulties stemmed from the high dimension of the model's input and output. Simple perturbations whose magnitudes were devised from a thorough literature review were applied to  uncertain inputs. Several outputs related to atmospheric activity and ground deposition were aggregated, revealing different inputs rankings. Other inputs based on gamma dose rates measurements were used to question the possibility of calibrating the inputs uncertainties. Some inputs, such as the cloud layer thickness, were found to have little influence on most considered outputs and could therefore be safely discarded from further studies. On the contrary, wind perturbations and emission factors for iodine and caesium are predominant. The performance indicators derived from dose rates observations displayed strong sensitivities. This emphasises the share of the overall uncertainty due to input uncertainties and asserts the relevance of the simple perturbation scheme that was employed in this work. (C) ", Elsevier Ltd. All rights reserved.,"Girard, S|Korsakissok, I|Mallet, V",ATMOSPHERIC ENVIRONMENT,sensitivity analysis atmospheric dispersion fukushima polyphemus/polair3d morris method,10.1016/j.atmosenv.2014.07.010
134,WOS:000274995100009,2010,Using RST approach and EOS-MODIS radiances for monitoring seismically active regions: a study on the 6 April 2009 Abruzzo earthquake,ROBUST SATELLITE TECHNIQUES ASH CLOUD DETECTION IMPENDING EARTHQUAKES SENSITIVITY-ANALYSIS AUTOMATED DETECTION AREAS PRECURSOR RECORDS CHINA TIME,"In the last few years, Robust Satellite data analysis Techniques (RST) have been proposed and successfully applied for monitoring major natural and environmental risks. Among the various fields of application, RST analysis has been used as a suitable tool for satellite TIR surveys in seismically active regions, devoted to detect and monitor thermal anomalies possibly related to earthquake occurrence. In this work, RST has been applied, for the first time, to thermal infrared observations collected by MODIS (Moderate Resolution Imaging Spectroradiometer) - the sensor onboard EOS (Earth Observing System) satellites - in the case of Abruzzo (Italy) earthquake occurred on  April  (M(L)similar to .). First achievements, shown in this work, seem to confirm the sensitivity of the proposed approach in detecting perturbations of the Earths emission thermal field few days before the event. The reliability of such results, based on the analysis of  years of MODIS observations, seems to be supported by the results achieved analyzing the same area in similar observation conditions but in seismically unperturbed periods (no earthquakes with M(L)>= ) that will be also presented.",,"Pergola, N|Aliano, C|Coviello, I|Filizzola, C|Genzano, N|Lacava, T|Lisi, M|Mazzeo, G|Tramutoli, V",NATURAL HAZARDS AND EARTH SYSTEM SCIENCES,,10.5194/nhess-10-239-2010
135,WOS:000259555900018,2008,Using demography and movement behavior to predict range expansion of the southern sea otter,STAGE SIMULATION ANALYSIS BROWN BEAR POPULATION INVADING ORGANISMS SPATIAL STRUCTURE CALIFORNIA DISPERSAL CONSERVATION SPREAD GROWTH MODEL,"In addition to forecasting population growth, basic demographic data combined with movement data provide a means for predicting rates of range expansion. Quantitative models of range expansion have rarely been applied to large vertebrates, although such tools could be useful for restoration and management of many threatened but recovering populations. Using the southern sea otter (Enhydra lutris nereis) as a case study, we utilized integro-difference equations in combination with a stage-structured projection matrix that incorporated spatial variation in dispersal and demography to make forecasts of population recovery and range recolonization. In addition to these basic predictions, we emphasize how to make these modeling predictions useful in a management context through the inclusion of parameter uncertainty and sensitivity analysis. Our models resulted in hind-cast (-) predictions of net population growth and range expansion that closely matched observed patterns. We next made projections of future range expansion and population growth, incorporating uncertainty in all model parameters, and explored the sensitivity of model predictions to variation in spatially explicit survival and dispersal rates. The predicted rate of southward range expansion (median = . km/yr) was sensitive to both dispersal and survival rates; elasticity analysis indicated that changes in adult survival would have the greatest potential effect on the rate of range expansion, while perturbation analysis showed that variation in subadult dispersal contributed most to variance in model predictions. Variation in survival and dispersal of females at the south end of the range contributed most of the variance in predicted southward range expansion. Our approach provides guidance for the acquisition of further data and a means of forecasting the consequence of specific management actions. Similar methods could aid in the management of other recovering populations.",,"Tinker, MT|Doak, DF|Estes, JA",ECOLOGICAL APPLICATIONS,asymptotic wave speed enhydra lutris nereis integro-difference equations life stage simulation analysis multistate projection matrix range expansion southern sea otter,10.1890/07-0735.1
136,WOS:000366074400041,2016,Soil solution concentrations and chemical species of copper and zinc in a soil with a history of pig slurry application and plant cultivation,DISSOLVED ORGANIC-MATTER SANDY TYPIC HAPLUDALF CONTAMINATED SOILS HEAVY-METALS VINEYARD SOILS DEEP-LITTER ZN CU COMPLEXATION PHOSPHORUS,"Successive pig slurry applications may increase soil copper(Cu) and zinc (Zn) concentrations and change the proportions of free chemical species in solution when combined with plant cultivation. The aim of this study was to assess the soluble, available,,and total Cu and Zn concentrations and the distribution of their chemical species in the solution in a Hapludalf soil with a history of pig slurry application and plant cultivation. The study was conducted in undisturbed soil columns that originated from an -year-long experiment conducted at the experimental unit of the Federal University of Santa Maria in Santa Maria, southern Brazil. The soil was a Typic Hapludalf soil fertilized with pig slurry at rates of , , , and  m() ha(-). The soil was collected from depth intervals of -., .-., .-., .-., -., and .-. m before and after cultivation with black oat and maize in a greenhouse to assess the total and available Cu and Zn concentrations and to extract the solution. The soil solution concentrations of the main cations, anions, and dissolved organic carbon (DOC) and pH were assessed. The distribution of Cu and Zn chemical species was assessed using the Visual Minteq software. The history of  pig slurry applications increased the concentration of Cu and Zn in surface soil intervals, but the concentration of Cu also increased in the soil solution at depth. The phytotoxicity caused by Cu and Zn may not occur even after several years of pig slurry application because the plants provide soil conditions in which chemical species complexed with dissolved organic carbon predominate and Cu and Zn in free forms are present only in small amounts.", (C) 2015 Elsevier B.V. All rights reserved.,"De Conti, L|Ceretta, CA|Ferreira, PAA|Lourenzi, CR|Girotto, E|Lorensini, F|Tiecher, TL|Marchezan, C|Anchieta, MG|Brunetto, G",AGRICULTURE ECOSYSTEMS & ENVIRONMENT,poaceae pig slurry speciation modeling dissolved organic carbon,10.1016/j.agee.2015.09.040
137,WOS:000324815100053,2013,Prospects in straw disintegration for biogas production,ACID-HYDROLYSIS METHANE YIELD BIOMASS CARBON MAIZE,"The pretreatment methods for enhancing biogas production from oat straw under study include hot maceration, steam explosion, and pressure shockwaves. The micropore area (, , and  m() g(-)) inhibitor formations (, , and  mL L-) as well as the overall methane yields (, , and  CH VS t(-)) were robustly analyzed. It was confirmed that the operating conditions of the steam explosion must be precisely tailored to the substrate. Furthermore, it was beneficial to prepend the hot maceration before the steam explosion and the pressure shockwaves. The second alternative may give increased methane yields ( in comparison to  CH VS t(-)); however, the application of pressure shockwaves still faces limitations for deployment on a commercial scale.",,"Marousek, J",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,hot maceration steam explosion pressure shockwaves oat straw phytomass disintegration,10.1007/s11356-013-1736-4
138,WOS:000421348400002,2015,Robust Bounds on Risk-Sensitive Functionals via Renyi Divergence,,"We extend the duality between exponential integrals and relative entropy to a variational formula for exponential integrals involving the Renyi divergence. This formula characterizes the dependence of risk-sensitive functionals to perturbations in the underlying distribution. It also shows that perturbations of related quantities determined by tail behavior, such as probabilities of rare events, can be bounded in terms of the Renyi divergence. The characterization gives rise to tight upper and lower bounds that are meaningful for all values of a large deviation scaling parameter, allowing one to quantify in explicit terms the robustness of risk-sensitive costs. As applications we consider problems of uncertainty quantification when aspects of the model are not fully known, as well their use in bounding tail properties of an intractable model in terms of a tractable one.",,"Atar, R|Chowdhary, K|Dupuis, P",SIAM-ASA JOURNAL ON UNCERTAINTY QUANTIFICATION,renyi divergence risk-sensitive cost rare events large deviation laplace principle robust bounds risk-sensitive functional comparison bounds logarithmic probability comparison bounds,10.1137/130939730
139,WOS:000386420700121,2016,Anaerobic conversion of hydrogen and carbon. dioxide to fatty acids production in a membrane biofilm reactor: A modeling approach,METHANE-DEPENDENT DENITRIFICATION CHAIN ELONGATION MIXED-CULTURE SYNGAS FERMENTATION ACETATE PRODUCTION NITROGEN REMOVAL SYNTHESIS GAS CLOSTRIDIUM-LJUNGDAHLII DRINKING-WATER LONG-TERM,"Biological conversion of gaseous compounds (e.g., H-/CO) into valuable liquid fuels or chemicals using mixed culture is a promising technology, which could be effectively and efficiently implemented in a membrane biofilm reactor (MBfR) with gas being supplied from inside of membranes. In this study, a model integrating multiple production pathways of fatty acids (including acetate, butyrate, and caproate) was developed and tested using reported mixed culture experimental data from a lab-scale MBfR fed with % H- and % CO. The uncertainty of the four estimated model parameters was explored by a sensitivity analysis. With the developed model, the impacts of key process parameters (i.e., gas supply and hydraulic retention time (HRT)) on the performance of the MBfR converting H-/CO to fatty acids were then investigated. The results show that a high HRT is imperative for chain elongation to produce a higher proportion of caproate with a higher added value. A proper gas supply should be provided to favour the speciation of biological gas conversion products as well as to fully exploit the conversion capacity of the MBfR. The findings of this work provide useful information for a better understanding and further applications of this MBfR technology for mixed culture syngas fermentation.", (C) 2016 Elsevier B.V. All rights reserved.,"Chen, XM|Ni, BJ",CHEMICAL ENGINEERING JOURNAL,fatty acids mixed culture hydrogen carbon dioxide membrane biofilm reactor mathematical modeling,10.1016/j.cej.2016.08.049
140,WOS:000279842400007,2010,Numerical method for shape optimization using T-spline based isogeometric method,GEOMETRICALLY EXACT FINITE-ELEMENTS MESH REFINEMENT SHELL ELEMENTS BLOOD-FLOW LEVEL SETS DESIGN NURBS CAD SENSITIVITY,"Numerical methods for shape design sensitivity analysis and optimization have been developed for several decades. However, the finite-element-based shape design sensitivity analysis and optimization have experienced some bottleneck problems such as design parameterization and design remodeling during optimization. In this paper, as a remedy for these problems, an isogeometric-based shape design sensitivity analysis and optimization methods are developed incorporating with T-spline basis. In the shape design sensitivity analysis and optimization procedure using a standard finite element approach, the design boundary should be parameterized for the smooth variation of the boundary using a separate geometric modeler, such as a CAD system. Otherwise, the optimal design usually tends to fall into an undesirable irregular shape. In an isogeometric approach, the NURBS basis function that is used in representing the geometric model in the CAD system is directly used in the response analysis, and the design boundary is expressed by the same NURBS function as used in the analysis. Moreover, the smoothness of the NURBS can allow the large perturbation of the design boundary without a severe mesh distortion. Thus, the isogeometric shape design sensitivity analysis is free from remeshing during the optimization process. In addition, the use of T-spline basis instead of NURBS can reduce the number of degrees of freedom, so that the optimal solution can be obtained more efficiently while yielding the same optimum design shape.",,"Ha, SH|Choi, KK|Cho, S",STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,shape design sensitivity analysis shape design optimization isogeometric analysis t-spline nurbs design parameterization local refinement,10.1007/s00158-010-0503-0
141,WOS:000370092000024,2016,Practical identifiability and uncertainty analysis of the one-dimensional hindered-compression continuous settling model,GLOBAL SENSITIVITY-ANALYSIS COUPLED REACTION SYSTEMS WASTE-WATER TREATMENT PARAMETER-SUBSETS RATE COEFFICIENTS NO. 1 TANKS SEDIMENTATION SIMULATION PLANT,"The practical application of the one-dimension hindered-compression settling models remains a challenge, since the model calibration strongly depends on experimental observations with limited information. In this study, the identifiability of parameter subsets of the hindered-compression models is evaluated for various experimental layouts. Global sensitivity analysis is used to preliminarily select the influential parameters which can be reasonably estimated, while the identifiability analysis of parameter subsets is conducted based on the local sensitivity functions and collinearity measures. The batch settling curve observations are informative for calibrating hindered parameters, and to determine the compression parameters, the concentration profile observations may need to be collected. For different experimental layouts, at least three parameters are identifiable, and the number of identifiable parameters can potentially increase to five, if both batch settling curve and concentration observations are available. The parameter subset identifiability is sensitive to the choice of initial parameter values, and determining the initial values of hindered parameters and gel concentration by measuring the hindered settling velocities and the top concentration of the static sediment respectively allows efficient reduction of the sensitivity. Parameter subset estimates are sensitive to the values of fixed parameters, and reliable estimation of identifiable parameter subsets is possible to significantly decrease model prediction uncertainties. (C) ", Elsevier Ltd. All rights reserved.,"Li, B|Stenstrom, MK",WATER RESEARCH,hindered-compression settling model sensitivity analysis identifiability analysis parameter estimation uncertainty analysis,10.1016/j.watres.2015.12.034
142,WOS:000209100600002,2012,REDUCED ORDER MODELING FOR NONLINEAR MULTI-COMPONENT MODELS,GENERALIZED PERTURBATION-THEORY REDUCTION SYSTEMS ALGORITHMS,"Reduced order modeling plays an indispensible role in most real-world complex models. A hybrid application of order reduction methods, introduced previously, has been shown to effectively reduce the computational cost required to find a reduced order model with quantifiable bounds on the reduction errors, which is achieved by hybridizing the application of local variational and global sampling methods for order reduction. The method requires the evaluation of first-order derivatives of pseudo-responses with respect to input parameters and the ability to perturb input parameters within their user-specified ranges of variations. The derivatives are employed to find a subspace that captures all possible response variations resulting from all possible parameter variations with quantifiable accuracy. This paper extends the applicability of this methodology to multi-component models. This is achieved by employing a hybrid methodology to enable the transfer of sensitivity information between the various components in an efficient manner precluding the need for a global sensitivity analysis procedure, which is often envisaged to be computationally intractable. Finally, we introduce a new measure of conditioning for the subspace employed for order reduction. Although, the developments are general, they are applied here to smoothly behaving functions only. Extension to non-smooth functions will be addressed in a future article. In addition to introducing these new developments, this manuscript is intended to provide a pedagogical overview of our current developments in the area of reduced order modeling to real-world engineering models.",,"Abdel-Khalik, HS|Bang, Y|Kennedy, C|Hite, J",INTERNATIONAL JOURNAL FOR UNCERTAINTY QUANTIFICATION,nonlinear sensitivity analysis reduced order modeling subspace methods,10.1615/Int.J.UncertaintyQuantification.2012003523
143,WOS:000365458300015,2015,EFFECT OF SOIL CONTAMINATION WITH CADMIUM AND APPLICATION OF NEUTRALIZING SUBSTANCES ON THE YIELD OF OAT (AVENA SATIVA L.) AND THE UPTAKE OF CADMIUM BY THIS CROP,ZEA-MAYS L. OILSEED RAPE ACCUMULATION PLANTS METALS ZINC TRANSLOCATION STRESS COPPER DURUM,"Cadmium emitted to the natural environment due to anthropogenic pressure can easily move through the trophic chain, thus posing a threat to human and animal health. Soil contamination with cadmium can cause disorders in the growth and development of plants, and therefore may have an adverse effect on the volume and quality of yields. The purpose of this study has been to evaluate the effect of soil contamination with incremental doses of cadmium together with the application of neutralizing substances on the yield of oat (Avena sativa L.) and on the content, uptake and distribution of cadmium in oat plants. The research was based on a pot experiment conducted on cv. Dragon oat, grown on soil with the grain-size composition of loamy sand. Cadmium was introduced to soil in the form of cadmium chloride, in doses equal , , ,  and  mg Cd kg(-). In order to alleviate the negative effect of soil contamination with cadmium, neutralizing substances were used, such as compost, lime and brown coal. The statistical analysis of the results demonstrated the presence of a negative correlation between the cadmium doses and the volume of oat yields. The lowest cadmium dose ( mg Cd kg(-) of soil) significantly decreased the yield of oat straw and roots; regarding the grain yield, it was significantly depressed by the two highest cadmium doses ( and  mg Cd kg(-) of soil). Of the three neutralizing substances applied, compost had a positive effect on the quantity of grain yield, compost and brown coal affected positively the yield of straw, while soil liming significantly decreased the yield of roots. Soil contamination with cadmium significantly affected the content of cadmium, raising it in the separated parts of oat plants, of which roots contained the distinctly highest amounts of the pollutant. The highest cadmium uptake (. mg Cd pot(-)) was detected in oat straw, which on average accumulated % of this xenobiotic. All the applied substances neutralizing the soil contamination with cadmium significantly decreased the content and the uptake of this element by oat grain, straw and roots, with lime producing the strongest impact.",,"Rolka, E",JOURNAL OF ELEMENTOLOGY,cadmium soil neutralizing substances oat uptake distribution,10.5601/jelem.2014.19.4.810
