,id,year,title,keywords,abstract,copyright,AU,SO,DE,DOI
22,WOS:000388119400013,2016,ASSESSMENT OF INDUSTRIAL SOLID WASTE USING THE INTELLIGENT DECISION SYSTEM (IDS) METHOD,EVIDENTIAL REASONING APPROACH|MANAGEMENT|UNCERTAINTY|SAFETY,"About  tons of daily solid waste disposal is one of the consequences of the speedy industrial expansion in the province of Khuzestan in the south west of Iran. There are more often than not diverse criteria for assessing the resulted pollution loads from solid waste disposal. In this paper, a new application for the Intelligent Decision System (IDS) is demonstrated for industrial solid waste assessment. IDS software is a Windows-based package for handling Multiple Criteria Decision Making (MCDM) problems considering both qualitative and quantitative criteria under uncertainties. The basis of IDS is a recently developed theory named the Evidential Reasoning ( ER) approach. The major features, superiority and excellence of IDS will be clarified through its application to the ranking of the industrial units located in the Khuzestan Province. Moreover, as a complimentary assessment, a sensitivity analysis is carried out in which the effect of decision maker's attitude toward risk on the total utility which each industry would gain is investigated. The results show that Ahwaz, Abadan, and Khoramshahr are respectively the three most polluting cities in the Khuzestan province. It is concluded that IDS can be utilized not only to handle problems which traditional methods can work out, but also to arrange and evaluate more difficult decision problems that traditional methods are not sufficiently expert of handling.",,"Abed-Elmdoust, Armaghan|Kerachian, Reza",ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL,evidential reasoning approach|industrial solid waste assessment|intelligent decision system|khuzestan province|multiple-criteria-decision-making (mcdm),10.30638/eemj.2016.191
23,WOS:000401878000001,2017,Minmax regret combinatorial optimization problems with investments,INTERVAL DATA|ALGORITHM,"A new minmax regret optimization model in a system with uncertain parameters is proposed. In this model it is allowed to make investments before a minmax regret solution is implemented in order to modify the source or the nature of the existing uncertainty. Therefore, it is allowed to spend resources in order to change the basic cost structure of the system and take advantage of the modified system to find a robust solution. Some properties of this model allow us to have proper Mathematical Programming formulations that can be solved by standard optimization packages. As a practical application we consider the shortest path problem in a network in which it is possible to modify the uncertainty intervals for the arc costs by investing in the system. We also give an approximate algorithm and generalize some existing results on constant factor approximations. (C) ", Elsevier Ltd. All rights reserved.,"Conde, Eduardo|Leal, Marina",COMPUTERS & OPERATIONS RESEARCH,minmax regret models|robustness and sensitivity analysis|shortest path problem,10.1016/j.cor.2017.03.007
24,WOS:000321088500001,2013,A review of Bayesian belief networks in ecosystem service modelling,COLUMBIA RIVER BASIN|LAND MANAGEMENT ALTERNATIVES|DECISION-SUPPORT TOOLS|GROUNDWATER CONTAMINATION|UNCERTAINTY ANALYSIS|ADAPTIVE MANAGEMENT|RESOURCE MANAGEMENT|EXPERT KNOWLEDGE|AUSTRALIA|SYSTEMS,"A wide range of quantitative and qualitative modelling research on ecosystem services (ESS) has recently been conducted. The available models range between elementary, indicator-based models and complex process-based systems. A semi-quantitative modelling approach that has recently gained importance in ecological modelling is Bayesian belief networks (BBNs). Due to their high transparency, the possibility to combine empirical data with expert knowledge and their explicit treatment of uncertainties, BBNs can make a considerable contribution to the ESS modelling research. However, the number of applications of BBNs in ESS modelling is still limited. This review discusses a number of BBN-based ESS models developed in the last decade. A SWOT analysis highlights the advantages and disadvantages of BBNs in ESS modelling and pinpoints remaining challenges for future research. The existing BBN models are suited to describe, analyse, predict and value ESS. Nevertheless, some weaknesses have to be considered, including poor flexibility of frequently applied software packages, difficulties in eliciting expert knowledge and the inability to model feedback loops. (c) ", Elsevier Ltd. All rights reserved.,"Landuyt, Dries|Broekx, Steven|D'hondt, Rob|Engelen, Guy|Aertsens, Joris|Goethals, Peter L. M.",ENVIRONMENTAL MODELLING & SOFTWARE,bayesian belief networks|ecosystem services|expert based systems|graphical models,10.1016/j.envsoft.2013.03.011
25,WOS:000330491600049,2014,Improvement of the R-SWAT-FME framework to support multiple variables and multi-objective functions,MISSISSIPPI RIVER-BASIN|RAINFALL-RUNOFF MODELS|AUTOMATIC CALIBRATION|PARAMETER-ESTIMATION|UNCERTAINTY ANALYSIS|SENSITIVITY-ANALYSIS|BAYESIAN-APPROACH|CATCHMENT MODELS|LAND-USE|POLLUTION,"Application of numerical models is a common practice in the environmental field for investigation and prediction of natural and anthropogenic processes. However, process knowledge, parameter identifiability, sensitivity, and uncertainty analyses are still a challenge for large and complex mathematical models such as the hydrological/water quality model, Soil and Water Assessment Tool (SWAT). In this study, the previously developed R program language-SWAT-Flexible Modeling Environment (R-SWAT-FME) was improved to support multiple model variables and objectives at multiple time steps (i.e., daily, monthly, and annually). This expansion is significant because there is usually more than one variable (e.g., water, nutrients, and pesticides) of interest for environmental models like SWAT. To further facilitate its easy use, we also simplified its application requirements without compromising its merits, such as the user-friendly interface. To evaluate the performance of the improved framework, we used a case study focusing on both streamflow and nitrate nitrogen in the Upper Iowa River Basin (above Marengo) in the United States. Results indicated that the R-SWAT-FME performs well and is comparable to the built-in auto-calibration tool in multi-objective model calibration. Overall, the enhanced R-SWAT-FME can be useful for the SWAT community, and the methods we used can also be valuable for wrapping potential R packages with other environmental models.", Published by Elsevier B.V.,"Wu, Yiping|Liu, Shuguang",SCIENCE OF THE TOTAL ENVIRONMENT,calibration|fme|monte carlo|r|sensitivity and uncertainty analyses|swat,10.1016/j.scitotenv.2013.07.048
26,WOS:000351458000015,2015,Risk Analysis of Water Demand for Agricultural Crops under Climate Change,OPTIMIZATION HBMO ALGORITHM|RESERVOIR OPERATION|DESIGN|UNCERTAINTY|DISCRETE|NETWORKS|STRATEGY|IMPACTS|SYSTEM,"This paper assesses the risk of increase in water demand for a wide range of irrigated crops in an irrigation network located downstream of the Aidoghmoush Dam in East Azerbaijan by considering climate change conditions for the period -. Atmosphere-ocean global circulation models (AOGCMs) are used to simulate climatic variables such as temperature and precipitation. The Bayesian approach is used to consider uncertainties of AOGCMs. Climate change scenarios of climatic variables are first weighted by using the mean observed temperature-precipitation (MOTP) method, and related probability distribution functions are produced. Outputs of AOGCMs are used as input to water requirement models. Then, produced by using the Monte Carlo method,  samples (discrete values) from the probability distribution functions of monthly downscaled temperature and precipitation in the study area are extracted by using a software for sensitivity and uncertainty analysis. Time series of climatic variables in future periods are then generated (temperature variable to calculate potential evapotranspiration and rainfall variable to calculate effective rainfall). To estimate crop water requirements, crop evapotranspiration (from the product of potential evapotranspiration in the previous step and coefficient of crop computed) and effective precipitation (from time series of the previous step) are calculated. The Food and Agricultural Organization of the United Nations (FAO) methods, FAO- and Penman-Monteith, were used to compute crop and potential evapotranspiration, respectively. Because of lack of required data, potential evapotranspiration in future periods is computed through the relationship of temperature and potential evapotranspiration in the baseline period; the same procedure is conducted for temperature. Net water requirement (NWR) and the risk of changes in water demand volume of crops (e.g., wheat, barley, alfalfa, soybean, feed corn, forage, potato, and walnut orchards) are computed by entering  monthly time series of downscaled temperature and precipitation in future periods. The results indicate that risk of changes in crop water requirements increases by approximately % for a % risk, approximately % for a % risk, and approximately % for a % risk. Also, based on the current cultivated area, on average, the volume of water demand only for the aforementioned crops will be approximately .(() m()/year) with a risk of %, approximately (() m()/year) with a risk of %, and approximately (() m()/year) with a risk of %. Wheat and barley are more resistant and less sensitive to climate change than other crops considered.", (C) 2014 American Society of Civil Engineers.,"Ashofteh, Parisa-Sadat|Bozorg-Haddad, Omid|Marino, Miguel A.",JOURNAL OF HYDROLOGIC ENGINEERING,climate change|net water requirement|risk|uncertainty|monte carlo,10.1061/(ASCE)HE.1943-5584.0001053
27,WOS:000403211900001,2017,Epidemic model formulation and analysis for diarrheal infections caused by salmonella,SENSITIVITY-ANALYSIS|ECONOMIC BURDEN|UNCERTAINTY|DISEASE,"Epidemic modeling can be used to gain better understanding of infectious diseases, such as diarrhea. In the presented research, a continuous mathematical model has been formulated for diarrhea caused by salmonella. This model has been analyzed and simulated to be established in a functioning form. Elementary model analysis, such as working out the disease-free state and basic reproduction number, has been done for this model. The basic reproduction number has been calculated using the next generation matrix method. Stability analysis of the model has been done using the Routh-Hurwitz method. Sensitivity analysis and parameter estimation have been completed for the system too using MATLAB packages that work on the Latin Hypercube Sampling and Partial Rank Correlation Coefficient methods. It was established that as long as R- < , there will be no epidemic. Upon simulation using assumed parameter values, the results produced comprehended the epidemic theory and practical situations. The system was proven stable using the Routh-Hurwitz criterion and parameter estimation was successfully completed. Salmonella diarrhea has been successfully modeled and analyzed in this research. This model has been flexibly built and it can be integrated onto certain platforms to be used as a predictive system to prevent further infections of salmonella diarrhea.",,"Chaturvedi, Ojaswita|Jeffrey, Mandu|Lungu, Edward|Masupe, Shedden",SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,salmonella|epidemic modeling|model analysis|routh-hurwitz|sensitivity analysis|parameter estimation,10.1177/0037549716685409
28,WOS:000330574400011,2014,Computer algebra systems coming of age: Dynamic simulation and optimization of DAE systems in Mathematica (TM),SENSITIVITY-ANALYSIS|CONSISTENT INITIALIZATION|PATH CONSTRAINTS|EQUATIONS|EFFICIENT|SOFTWARE|CRITERIA,"In this article, DAE parser and SQPsolver, new Computer Algebra System packages specialized in Differential-Algebraic Equations for Mathematical (TM) are presented. These packages joint capabilities for dynamical system analysis, simulation and dynamic optimization through the direct sequential approach are presented with examples and case studies highlighting applications of practical interest to chemical engineers. An overview of the relevant theoretical topics to each of the features of the packages are presented as well as implementation insights. This work paves the way for innovative R&D platforms both capable of solving practical problems of interest as well as offer seamless computational workflow. (C) ", Elsevier Ltd. All rights reserved.,"Navarro, A. K. W.|Vassiliadis, V. S.",COMPUTERS & CHEMICAL ENGINEERING,differential algebraic equations|simulation|parametric sensitivity|dynamic optimizationa,10.1016/j.compchemeng.2013.11.004
29,WOS:000323644600031,2013,Nitrous Oxide Emissions from Cropland: a Procedure for Calibrating the DayCent Biogeochemical Model Using Inverse Modelling,CARBON-DIOXIDE|SOIL|N2O|DENITRIFICATION|SIMULATIONS|COLORADO|SYSTEMS|DNDC,"DayCent is a biogeochemical model of intermediate complexity widely used to simulate greenhouse gases (GHG), soil organic carbon and nutrients in crop, grassland, forest and savannah ecosystems. Although this model has been applied to a wide range of ecosystems, it is still typically parameterized through a traditional ""trial and error"" approach and has not been calibrated using statistical inverse modelling (i.e. algorithmic parameter estimation). The aim of this study is to establish and demonstrate a procedure for calibration of DayCent to improve estimation of GHG emissions. We coupled DayCent with the parameter estimation (PEST) software for inverse modelling. The PEST software can be used for calibration through regularized inversion as well as model sensitivity and uncertainty analysis. The DayCent model was analysed and calibrated using NO flux data collected over  years at the Iowa State University Agronomy and Agricultural Engineering Research Farms, Boone, IA. Crop year  data were used for model calibration and  data were used for validation. The optimization of DayCent model parameters using PEST significantly reduced model residuals relative to the default DayCent parameter values. Parameter estimation improved the model performance by reducing the sum of weighted squared residual difference between measured and modelled outputs by up to  %. For the calibration period, simulation with the default model parameter values underestimated mean daily NO flux by  %. After parameter estimation, the model underestimated the mean daily fluxes by  %. During the validation period, the calibrated model reduced sum of weighted squared residuals by  % relative to the default simulation. Sensitivity analysis performed provides important insights into the model structure providing guidance for model improvement.",,"Rafique, Rashad|Fienen, Michael N.|Parkin, Timothy B.|Anex, Robert P.",WATER AIR AND SOIL POLLUTION,daycent model|inverse modelling|parameter estimation (pest)|nitrous oxide|sensitivity analysis|automatic calibration|validation,10.1007/s11270-013-1677-z
30,WOS:000231058700001,2005,A user's guide to the brave new world of designing simulation experiments,COMPUTER EXPERIMENTS|SENSITIVITY-ANALYSIS|SAMPLING CRITERIA|ROBUST DESIGN|OUTPUT|MODEL|OPTIMIZATION|METHODOLOGY|METAMODELS|MANAGEMENT,"Many simulation practitioners can get more from their analyses by using the statistical theory on design of experiments (DOE) developed specifically for exploring computer models. We discuss a toolkit of designs for simulators with limited DOE expertise who want to select a design and an appropriate analysis for their experiments. Furthermore, we provide a research agenda listing problems in the design of simulation experiments-as opposed to real-world experiments-that require more investigation. We consider three types of practical problems: () developing a basic understanding of a particular simulation model or system, () finding robust decisions or policies as opposed to so-called optimal solutions, and () comparing the merits of various decisions or policies. Our discussion emphasizes aspects that are typical for simulation, such as having many more factors than in real-world experiments, and the sequential nature of the data collection. Because the same problem type may be addressed through different design types, we discuss quality attributes of designs, such as the ease of design construction, the flexibility for analysis, and efficiency considerations. Moreover, the selection of the design type depends on the metamodel (response surface) that the analysts tentatively assume; for example, complicated metamodels require more simulation runs. We present several procedures to validate the metamodel estimated from a specific design, and we summarize a case study illustrating several of our major themes. We conclude with a discussion of areas that merit more work to achieve the potential benefits-either via new research or incorporation into standard simulation or statistical packages.",,"Kleijnen, JPC|Sanchez, SM|Lucas, TW|Cioppa, TM",INFORMS JOURNAL ON COMPUTING,simulation|design of experiments|metamodels|latin hypercube|sequential bifurcation|robust design,10.1287/ijoc.1050.0136
31,WOS:000290190800017,2011,Advances in concrete arch dams shape optimization,DESIGN,"This paper presents an efficient methodology to find the optimum shape of arch dams. In order to create the geometry of arch dams a new algorithm based on Hermit Splines is proposed. A finite element based shape sensitivity analysis for design-dependent loadings involving body force, hydrostatic pressure and earthquake loadings is implemented. The sensitivity analysis is performed using the concept of mesh design velocity. In order to consider the practical requirements in the optimization model such as construction stages, many geometrical and behavioral constrains are included in the model in comparison with previous researches. The optimization problem is solved via the sequential quadratic programming (SQP) method. The proposed methods are applied successfully to an Iranian arch dam, and good results are achieved. By using such methodology, efficient software for shape optimization of concrete arch dams for practical and reliable design now is available.", (C) 2011 Elsevier Inc. All rights reserved.,"Akbari, Jalal|Ahmadi, Mohammad Taghi|Moharrami, Hamid",APPLIED MATHEMATICAL MODELLING,arch dam|shape sensitivity analysis|finite element modeling|shape optimization,10.1016/j.apm.2011.01.020
32,WOS:000309496000040,2012,Estimation of surface shortwave radiation components under all sky conditions: Modeling and sensitivity analysis,PHOTOSYNTHETICALLY ACTIVE RADIATION|DISCRETE-ORDINATE-METHOD|SIMPLE PHYSICAL MODEL|SOLAR-RADIATION|INDEPENDENT PIXEL|GLOBAL IRRADIANCE|CLIMATE RESEARCH|MODIS DATA|SATELLITE|CLOUDS,"Clouds are the most important modulator of the amount of solar energy absorbed by the earth-atmosphere system. Traditional one-dimensional (D) plane-parallel atmospheric radiative transfer models which use the independent pixel approximation (IPA) can only consider two extreme conditions, i.e., either cloud-free or overcast cases. In this paper, two cloud fraction related factors (hemispherical effective cloud fraction and regional cloud fraction) are calculated and incorporated into MODTRAN  (one of the most popular radiative transfer packages) to simulate the surface shortwave radiation components and the top-of-atmosphere (TOA) radiance for all possible solar-cloud-viewing geometries. The accuracy of this modified solar radiative transfer model (named as MODTRAN-CF) is consistent with its prototype (MODTRAN ) which has been widely used and validated in radiative transfer modeling. Some field measurements are used to validate the superiority of MODTRAN-CF. For further understanding and simplifying of this physical model, a global sensitivity analysis (GSA) method is employed to analyze the effect of model parameters on each surface shortwave radiation component. Five parameters including solar zenith angle, surface albedo, hemispherical effective cloud fraction, ground altitude and atmospheric visibility show non-negligible impacts on almost all surface shortwave fluxes, which indicates that these five parameters should be carefully considered in the future modeling of the surface shortwave radiation fluxes. Two cloud optical thickness related parameters (cloud extinction coefficient and cloud thickness) exhibit obvious importance only under cloudy illumination condition especially with optically thin clouds. These findings on the improved model will enhance our knowledge on how to accurately model the surface shortwave radiation fluxes under all sky conditions.", (C) 2012 Elsevier Inc. All rights reserved.,"Chen, Ling|Yan, Guangjian|Wang, Tianxing|Ren, Huazhong|Calbo, Josep|Zhao, Jing|McKenzie, Richard",REMOTE SENSING OF ENVIRONMENT,modtran-cf|hemispherical effective cloud fraction|global sensitivity analysis,10.1016/j.rse.2012.04.006
33,WOS:000278898800009,2010,Sensitivity coefficients for matrix-based LCA,LIFE-CYCLE ASSESSMENT|UNCERTAINTY|PRODUCT,"Background, aim, and scope Matrix-based life cycle assessment (LCA) is part of the standard ingredients of modern LCA tools. An important aspect of matrix-based LCA that is straightforward to carry out, but that requires a careful mathematical handling, is the inclusion of sensitivity coefficients based on differentiating the matrix-based formulas. Materials and methods We briefly review the basic equations for LCA and the basic theory of sensitivity coefficients. Results We present the complete set of sensitivity coefficients from inventory to weighting through characterization and normalization. We show the specific formulas for perturbation analysis, uncertainty analysis, and key issue analysis. We also provide an example using the ecoinvent data. Discussion The limitations of the present approach include the restriction to small changes and uncertainties and the ignorance of correlation between input uncertainties. In contrast to common thinking, there is no restriction to normally distributed uncertainties: Every uncertainty distribution for which a variance can be defined can be submitted to the analytical uncertainty analysis. Conclusions This paper provides a useful set of tables for a number of purposes related to uncertainty and sensitivity analysis. Recommendations and perspectives Although the formulas derived are not simple, they are straightforward to implement in software for LCA. Once this is done, the use of these formulas can become routine practice, enabling a key issue analysis and speeding up perturbation and uncertainty analysis.",,"Heijungs, Reinout",INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,derivatives|life cycle interpretation|matrix-based lca|sensitivity|taylor series expansion|uncertainty,10.1007/s11367-010-0158-5
34,WOS:000340951200003,2014,Numerical and intelligent modeling of triaxial strength of anisotropic jointed rock specimens,FUZZY INFERENCE SYSTEM|INTACT ROCKS|CONTINUUM|MASSES,"The strength of anisotropic rock masses can be evaluated through either theoretical or experimental methods. The latter is more precise but also more expensive and time-consuming especially due to difficulties of preparing high-quality samples. Numerical methods, such as finite element method (FEM), finite difference method (FDM), distinct element method (DEM), etc. have been regarded as precise and low-cost theoretical approaches in different fields of rock engineering. On the other hand, applicability of intelligent approaches such as fuzzy systems, neural networks and decision trees in rock mechanics problems has been recognized through numerous published papers. In current study, it is aimed to theoretically evaluate the strength of anisotropic rocks with through-going discontinuity using numerical and intelligent methods. In order to do this, first, strength data of such rocks are collected from the literature. Then FlAC, a commercially well-known software for FDM analysis, is applied to simulate the situation of triaxial test on anisotropic jointed specimens. Reliability of this simulation in predicting the strength of jointed specimens has been verified by previous researches. Therefore, the few gaps of the experimental data are filled by numerical simulation to prevent unexpected learning errors. Furthermore, a sensitivity analysis is carried out based on the numerical process applied herein. Finally, two intelligent methods namely feed forward neural network and a newly developed fuzzy modeling approach are utilized to predict the strength of above-mentioned specimens. Comparison of the results with experimental data demonstrates that the intelligent models result in desirable prediction accuracy.",,"Asadi, Mojtaba|Bagheripour, Mohammad Hossein",EARTH SCIENCE INFORMATICS,numerical modeling|artificial neural networks|fuzzy systems|strength anisotropy|jointed rock,10.1007/s12145-013-0137-z
35,WOS:000414818700006,2017,Assessment of environmental impacts and operational costs of the implementation of an innovative source-separated urine treatment,WASTE-WATER TREATMENT|LIFE-CYCLE ASSESSMENT|TREATMENT PLANTS|NUTRIENT MANAGEMENT|REMOVAL|ALTERNATIVES|SYSTEM|FOCUS,"Innovative treatment technologies and management methods are necessary to valorise the constituents of wastewater, in particular nutrients from urine (highly concentrated and can have significant impacts related to artificial fertilizer production). The FP project, ValuefromUrine, proposed a new two-step process (called VFU) based on struvite precipitation and microbial electrolysis cell (MEC) to recover ammonia, which is further transformed into ammonium sulphate. The environmental and economic impacts of its prospective implementation in the Netherlands were evaluated based on life cycle assessment (LCA) methodology and operational costs. In order to tackle the lack of stable data from the pilot plant and the complex effects on wastewater treatment plant (WWTP), process simulation was coupled with LCA and costs assessment using the Python programming language. Additionally, particular attention was given to the propagation and analysis of inputs uncertainties. Five scenarios of VFU implementation were compared to the conventional treatment of  m() of wastewater. Inventory data were obtained from SUMO software for the WWTP operation. LCA was based on Brightway software (using ecoinvent database and ReCiPe method). The results, based on  iterations sampled from inputs distributions (foreground parameters, ecoinvent background data and market prices), showed a significant advantage of VFU technology, both at a small and decentralized scale and at a large and centralized scale (% confidence intervals not including zero values). The benefits mainly concern the production of fertilizers, the decreased efforts at the WWTP, the water savings from toilets flushing, as well as the lower infrastructure volumes if the WWTP is redesigned (in case of significant reduction of nutrients load in wastewater). The modelling approach, which could be applied to other case studies, improves the representativeness and the interpretation of results (e.g. complex relationships, global sensitivity analysis) but requires additional efforts (computing and engineering knowledge, longer calculation time). Finally, the sustainability assessment should be refined in the future with the development of the technology at larger scale to update these preliminary conclusions before its commercialization. (C) ", Elsevier Ltd. All rights reserved.,"Igos, Elorri|Besson, Mathilde|Gutierrez, Tomas Navarrete|de Faria, Ana Barbara Bisinella|Benetto, Enrico|Barna, Ligia|Ahmadi, Aras|Sperandio, Mathieu",WATER RESEARCH,source-separated urine treatment|process simulation|sustainability assessment|innovative technology|integrated modelling,10.1016/j.watres.2017.09.016
36,WOS:000322354200016,2013,Comparison of bacon packaging on a life cycle basis: a case study,WASTE|IDENTIFICATION|MANAGEMENT|SYSTEM|FOOD,"This study was conducted to compare the environmental effect of weight reduction and different material composition of packages using life cycle analysis of a traditional bacon package (L-board bacon package) compared to a new light weighted bacon package (OLB bacon package). A sensitivity analysis of the main components for the L-board and OLB bacon package is included to confirm either the potential environmental benefits obtained by weight reduction of the traditional bacon package or changing packaging materials. The L-board bacon package is composed of polyethylene/wax coated paper/polyethylene with an overwrap pouch. The new lightweight OLB-board bacon package is composed of reverse printed oriented polypropylene/expanded polystyrene with adhesive, along with a lighter weight overwrap pouch. Environmental impacts were characterized by life cycle assessment with SimaPro software. The general principles, framework of this study, goal and scope definition of the problem, inventory analysis, and interpretation of the results were conducting according to the ISO  family of standards. The new light weighted OLB-board bacon package shows lower environmental burden than the traditional bacon package in most impact indicators, except the mineral extraction indicator. Based on a sensitivity analysis, it was found that changing the material of the original bacon package reduces more the environmental burden of the final bacon package than reducing the weight of the original bacon board material. (C) ", Elsevier Ltd. All rights reserved.,"Kang, DongHo|Sgriccia, Nikki|Selke, Susan|Auras, Rafael",JOURNAL OF CLEANER PRODUCTION,wax coated paper|polypropylene|polystyrene|light weighting|bacon|pouch,10.1016/j.jclepro.2013.05.008
37,WOS:000366034200088,2015,Comprehensive Sensitivity Analysis in NLP Models in PSE Applications Using Space-Filling DOE Strategy,OPTIMIZATION|DESIGN,"Sensitivity analysis is an integral step in the interpretation of the solutions of optimization models, particularly when there are uncertainties in the numerical values of model parameters. Conventional approaches to sensitivity analysis rely on the use of shadow prices in linear models and Lagrange multipliers in non-linear models. Modern commercial optimization software packages are able to automatically generate such sensitivity coefficients to allow rapid post-optimality analysis. However, in the case of non-linear models, Lagrange multipliers have two distinct limitations. First, they represent only changes in the optimal value of an objective function with respect to small changes in parameter values, and thus remain valid only near the immediate vicinity of the nominal design point. Secondly, each Lagrange multiplier gives only the effect of the change of one parameter, assuming that all other parameters remain at their nominal values. Hence, they provide no information about joint effects or interactions caused by simultaneous changes in parameter values. In this paper, we present a strategy based on design of experiments (DOE) to generate a sensitivity surface, which we define as the mapping of the optimal model solution against a range of values of the optimization model parameters. Space-filling designs are used as a basis to generate proxy regression models with quadratic and interaction terms, in order to capture curvature of the sensitivity surface. The resulting proxy model contains more information than is available in conventional sensitivity analysis. In particular, this approach shows curvature and interaction effects that are not reflected when Lagrange multipliers are used. We present case studies based on problems drawn from process systems engineering (PSE) literature to illustrate this comprehensive sensitivity analysis strategy.",,"Tan, Raymond R.|Aviso, Kathleen B.|Uy, Oscar M.|Varbanov, PS|Klemes, JJ|Alwi, SRW|Yong, JY|Liu, ","PRES15: PROCESS INTEGRATION, MODELLING AND OPTIMISATION FOR ENERGY SAVING AND POLLUTION REDUCTION",,10.3303/CET1545088
38,WOS:000245786200002,2007,Stormwater pollutant loads modelling: epistemological aspects and case studies on the influence of field data sets on calibration and verification,REGRESSION-MODELS,"In urban drainage, stormwater quality models have been used by researchers and practitioners for more than  years. Most of them were initially developed for research purposes, and have been later on implemented in commercial software packages devoted to operational needs. This paper presents some epistemological problems and difficulties with practical consequences in the application of stormwater quality models, such as simplified representation of reality, scaling-up, over-parameterisation, transition from calibration to verification and prediction, etc. Two case studies (one to estimate pollutant loads at the outlet of a catchment, one to design a detention tank to reach a given pollutant interception efficiency), with simple and detailed stormwater quality models, illustrate some of the above problems. It is hard to find, if not impossible, an ""optimum"" or ""best"" unique set of parameters values. Model calibration and verification appear to dramatically depend on the data sets used for their calibration and verification. Compared to current practice, collecting more and reliable data is absolutely necessary.",,"Bertrand-Krajewski, Jean-Luc",WATER SCIENCE AND TECHNOLOGY,calibration|epistemology|field data|modelling|sensitivity analysis|separate and combined sewers|stormwater|verification,10.2166/wst.2007.090
39,WOS:000356196000011,2015,PUQ; A code for non-intrusive uncertainty propagation in computer simulations,STRENGTH|MAXIMUM|SCIENCE|CHAOS,"We present a software package for the non-intrusive propagation of uncertainties in input parameters through computer simulation codes or mathematical models and associated analysis; we demonstrate its use to drive micromechanical simulations using a phase field approach to dislocation dynamics. The PRISM uncertainty quantification framework (PUQ) offers several methods to sample the distribution of input variables and to obtain surrogate models (or response functions) that relate the uncertain inputs with the quantities of interest (QoIs); the surrogate models are ultimately used to propagate uncertainties. PUQ requires minimal changes in the simulation code, just those required to annotate the QoI(s) for its analysis. Collocation methods include Monte Carlo, Latin Hypercube and Smolyak sparse grids and surrogate models can be obtained in terms of radial basis functions and via generalized polynomial chaos. PUQ uses the method of elementary effects for sensitivity analysis in Smolyak runs. The code is available for download and also available for cloud computing in nanoHUB. PUQ orchestrates runs of the nanoPLASTICITY tool at nanoHUB where users can propagate uncertainties in dislocation dynamics simulations using simply a web browser, without downloading or installing any software. Program summary Program title: PUQ Catalogue identifier: AEWP_v_ Program summary URL: http://cpc.cs.qub.ac.uk/summaries/AEWP_v_.html Program obtainable from: CPC Program Library, Queen's University, Belfast, N. Ireland Licensing provisions: MIT license No. of lines in distributed program, including test data, etc.:  No. of bytes in distributed program, including test data, etc.:  Distribution format: tar.gz Programming language: Python, C. Computer: Workstations. Operating system: Linux, Mac OSX. Classification: ., ., ., External routines: SciPy, Matplotlib, hpy Nature of problem: Uncertainty propagation and creation of response surfaces. Solution method: Generalized Polynomial Chaos (gPC) using Smolyak sparse grids. Running time: PUQ performs uncertainty quantification and sensitivity analysis by running a simulation multiple times using different values for input parameters. Its run time will be the product of the run time of the chosen simulation code and the number of runs required to achieve the desired accuracy.", (C) 2015 Elsevier B.V. All rights reserved.,"Hunt, Martin|Haley, Benjamin|McLennan, Michael|Koslowski, Marisol|Murthy, Jayathi|Strachan, Alejandro",COMPUTER PHYSICS COMMUNICATIONS,uncertainty quantification|surrogate model|sensitivity analysis,10.1016/j.cpc.2015.04.011
40,WOS:000256053900010,2008,A comparative life cycle analysis of two different juice packages,,"Packaging wastes have a portion of -% in total municipal solid waste (MSW) in Turkey, and they have to be evaluated from production to final disposal from the environmental point of view. The concern about the environmental impacts of packages has been dealt with using several approaches in environmental management, such as risk assessment, environmental impact assessment, environmental auditing, energy analysis, material flow analysis, and life cycle analysis (LCA). The main purpose of this research was to investigate the life cycle environmental impact of glass bottles and beverage cartons. This LCA study was performed by using SimaPro (PRe Consultants, The Netherlands) software. Individual and comparative life cycle analysis of two packages was performed depending on a consumer who lives in Eskisehir city. For that aim, SimaPro was used, and the data to run the software was gathered from package producers, the database of the software, and the literature. Life cycle comparisons of the two juice packages among themselves and also within themselves were carried out by using EcoIndicator  on the basis of climate change, ecotoxicity, acidification/eutrophication, and fossil fuels. Sensitivity analysis was performed to evaluate the effects of transportation. According to comparison figures, the environmental load of glass bottles is higher than beverage carton's load for all the impact categories. This result is also supported by the sensitivity analysis.",,"Banar, Mufide|Cokaygil, Zerrin",ENVIRONMENTAL ENGINEERING SCIENCE,lca|glass bottle|beverage carton|packaging waste|simapro7,10.1089/ees.2007.0079
