DOI,title,1,2,3,4,5
10.1016/j.envsoft.2008.06.014,The OECD software tool for screening chemicals for persistence and long-range transport potential (2009),We present the software implementation of The OECD P-OV & LRTP Screening Tool (The Tool) that is used to assess the environmental hazard of organic chemicals using metrics of overall persistence (P-OV) and long-range transport potential (LRTP).,The Tool is designed to support decision making for chemical management and includes features that are recommended by the Organization for Economic Cooperation and Development (OECD) expert group on multimedia modeling.,The software is evaluated and illustrated by comparing results from The Tool with those from other models and by evaluating four substances that are candidates for regulation or ban under the Stockholm convention on Persistent Organic Pollutants.,The effect of uncertainties in input properties describing chemicals can be assessed with a Monte Carol analysis.,"The software includes data storage functionality, and a user interface that is designed to facilitate simple data input and straightforward interpretation of the model results."
10.1016/j.jhydrol.2016.12.042,Infiltration under snow cover: Modeling approaches and predictive uncertainty (2017),"Further, our study demonstrated that an uncertainty analysis of model predictions is easily accomplished due to the low computational demand of the models and efficient calibration software and is absolutely worth the additional investment.","We then evaluated the uncertainty associated with the degree-day, a modified degree-day and energy balance snowmelt model predictions using the null space Monte Carlo approach.","Lastly, development of a systematic instrumentation that evaluates the distributed, temporal evolution of snowpack drainage is vital for optimal understanding and management of cold-climate hydrologic systems.","Therefore, we established a snowmelt model calibration dataset that is both temporally dense and represents the integrated snowmelt infiltration signal for the Vers Chez le Brandt research catchment, which functions as a rather unique natural lysimeter.","This is extremely important because the rate and timing of snowpack drainage has substantial consequences to aquifer recharge patterns, which in turn affect groundwater availability throughout the rest of the year."
10.1002/nme.814,Structural design optimization on thermally induced vibration (2003),"In the adjoint method, two adjoint vectors of structure and of heat conduction are used to derive the adjoint equations.",Numerical examples are given to validate the proposed methods and to demonstrate the importance of the coupled design optimization.,"With the coupling sensitivity analysis, the optimization model is constructed and solved by the sequential linear programming or sequential quadratic programming algorithm.",Both the direct method and the adjoint method are employed to derive the sensitivity equations of thermal vibration.,The coupling effect of heat conduction on thermal vibration in the sensitivity analysis is particularly investigated.
10.1007/s10652-007-9028-5,Automatic sensitivity analysis of a finite volume model for two-dimensional shallow water flows (2007),Numerical tests were done to show the robustness of the model and to demonstrate the efficiency of these AD-derivatives.,,,,
10.1016/j.watres.2008.10.027,The effect of field conditions on low Reynolds number flow in a wetland (2009),"The present study examines the effect of field conditions on diffusion in a laminar flow field and verifies the diffusion model created by Nepf, H.M. [.",Effects of emergent vegetation on lateral diffusion in wetland.,A model for diffusion within emergent vegetation.,"Drag, turbulence, and diffusion in flow through emergent vegetation.","Drag, turbulence, and diffusion in flow through emergent vegetation."
10.1061/(ASCE)HE.1943-5584.0001130,Multisite Assessment of Hydrologic Processes in Snow-Dominated Mountainous River Basins in Colorado Using a Watershed Model (2015),"Hence, enhanced representation of these processes may be essential to improve hydrological estimation using computer software in snowmelt-driven mountainous basins.","Monthly patterns of precipitation, snowfall, evapotranspiration (ET), and total water yield were similar for all the basins, while subsurface lateral flow was the dominant hydrologic pathway, contributing between  and % to gross basin water yields on an average annual basis.","Overall, results indicated the strong influence of snowmelt and groundwater processes on amounts and timing of streamflows in the study basins.","The state of Colorado in the United States comprises a principal snow catchment area, with all major headwater river basins in Colorado providing substantial water flows to surrounding western and midwestern states.","In particular, examination of monthly streamflow residuals indicated that the normality and independence of model residuals, which are often assumed in parameter estimation and uncertainty analysis, were not always satisfied."
10.1111/j.1539-6924.2008.01134.x,Methods for assessing uncertainty in fundamental assumptions and associated models for cancer risk assessment (2008),The distributional approach for uncertainty analysis in cancer risk assessment is reviewed and extended.,A highly simplified example is presented illustrating assessment of genotoxicity based on studies of DNA damage response caused by naphthalene and its metabolites.,"Alternative software platforms for implementing the method are considered, including Bayesian belief networks (BBNs) that facilitate assignment of prior probabilities, specification of relationships among model components, and identification of all output nodes on the probability tree.","Probabilities are assigned to alternative model components, including the determination of human carcinogenicity, mode of action, the dosimetry measure for exposure, the mathematical form of the dose-response relationship, the experimental data set(s) used to fit the relationship, and the formula used for interspecies extrapolation.","Uncertainty distributions are derived for maximum likelihood estimate (MLE) and th percentile upper confidence limit (UCL) unit cancer risk estimates, and the effects of resolving selected model uncertainties on these distributions are demonstrated, considering both perfect and partial information for these model components."
10.1016/S0098-3004(01)00048-6,Automatic versus manual model differentiation to compute sensitivities and solve non-linear inverse problems (2002),"Yet these tools can already be of considerable help for the computer implementation of many numerical methods, avoiding the tedious task of hand-coding the differentiation of complex algorithms.",Emerging tools for automatic differentiation (AD) of computer programs should be of great benefit for the implementation of many derivative-based numerical methods such as those used for inverse modeling.,"In comparison, the manually-produced derivatives (MD) sometimes appear to be slightly biased, which is likely due to the fact that a theoretical model (state equations) and a practical model (computer program) do not exactly coincide, while the accuracy of the perturbation method is very uncertain.","Following a presentation of the methods and tools and of their relative advantages and drawbacks, the performances of the codes produced by the manual and automatic methods are compared, in terms of accuracy and of computing efficiency (CPU and memory needs).","The Odyssee software, one such tool for Fortran  codes, has been tested on a sample model that solves a D non-linear diffusion-type equation."
10.1016/j.envsoft.2013.09.031,A comprehensive evaluation of various sensitivity analysis methods: A case study with a hydrological model (2014),"For the Sobol' method, the minimum samples needed are  to compute the first-order and total sensitivity indices correctly.",(C)  The Authors.,"All SA methods are tested using a variety of sampling techniques to screen out the most sensitive (i.e., important) parameters from the insensitive ones.","Morris One-At-a-Time (MOAT) screening is the most efficient, needing only  samples to identify the most important parameters, but it is the least robust method.","We use a newly developed software package, a Problem Solving environment for Uncertainty Analysis and Design Exploration (PSUADE), to evaluate the effectiveness and efficiency of ten widely used SA methods, including seven qualitative and three quantitative ones."
10.1016/j.scitotenv.2015.01.112,A comparative life cycle assessment of conventional hand dryer and roll paper towel as hand drying methods (2015),"The use group of lifecycle stages for the dispenser product system, which represents the cradle to gate lifecycle stages associated with the paper towels, constitutes the major portion of this impact.","An uncertainty analysis addressing key input data and assumptions made, a sensitivity analysis covering the use intensity of the product systems and a scenario analysis looking at a US based use phase for the hand dryer were also conducted.","It is evident from the results of this study that per dry, for a use phase supplied by Ontario's grid ( grid mix scenario) and a United States based manufacturing scenario, the use of a conventional hand dryer (rated at  W and under a  s use intensity) has a lesser environmental impact than with using two paper towels (% recycled content, unbleached and weighing  g) issued from a roll dispenser.",The Impact + method was used for classification and characterization of these environmental impacts.,"Per functional unit, which is to achieve a pair of dried hands, the dispenser product system has a greater life cycle impact than the dryer product system across three of four endpoint impact categories."
10.1016/j.scitotenv.2012.10.032,Stochastic approach to municipal solid waste landfill life based on the contaminant transit time modeling using the Monte Carlo (MC) simulation (2013),Additional CB options provide a sensitivity analysis with tornado diagrams.,"The principal output report provided by CB and presented in the study consists of the frequency chart, percentiles summary and statistics summary.","The data that was used include available published figures as well as data concerning the Mittal Steel Poland (MSP) S.A. in Krakow, Poland.",The transport of contaminants in soil is represented by the one-dimensional (D) form of the advection-dispersion equation (ADE).,The computer program CONTRANS written in MATLAB language is foundation to simulate and estimate the thickness of landfill compacted clay liner.
10.1016/j.envsoft.2004.09.013,"Investigating uncertainty and sensitivity in integrated, multimedia environmental models: tools for FRAMES-3MRA (2005)","seconds/simulation, a relative cost increase of .% over average model runtime.","The MRA modeling system includes a set of  science modules that collectively simulate release, fate and transport, exposure, and risk associated with hazardous contaminants disposed of in land-based waste management units (WMU).","Developed for MRA and extendable to other computer models, an accompanying platform-independent, Java-based parallel processing software toolset is also discussed.","For MRA, comparison of stand-alone PC versus SuperMUSE simulation executions showed a parallel computing overhead of only .","The Framework for Risk Analysis in Multimedia Environmental Systems - Multimedia, Multipathway, and Multireceptor Risk Assessment (FRAMES-MRA) is an important software model being developed by the United States Environmental Protection Agency for use in risk assessment of hazardous waste management facilities."
10.1002/nme.1843,Topology optimization of material-nonlinear continuum structures by the element connectivity parameterization (2007),"As an alternative to the element density formulation, the element connectivity parameterization (ECP) formulation is developed for the topology optimization of isotropic-hardening elastoplastic or hyperelastic continua by using commercial software.","Furthermore, it is very difficult to use analytic sensitivity when a commercial nonlinear finite element code is used.",ECP varies the stiffness of zero-length linear elastic links that connect design domain-discretizing finite elements.,,
10.1016/S0378-4754(01)00289-0,COOPT - a software package for optimal control of large-scale differential-algebraic equation systems (2001),"Continuity constraints are imposed across the subintervals, The resulting optimization problem is solved by sparse sequential quadratic programming (SQP) methods.",Partial derivative matrices needed for the optimization are generated by DAE sensitivity software.,The sensitivity equations to be solved are generated via automatic differentiation.,"The basic approach in COOPT is to divide the original time interval into multiple shooting intervals, with the DAEs solved numerically on the subintervals at each optimization iteration.",
10.1016/j.cma.2013.11.015,Adaptive stochastic Galerkin FEM (2014),"Details on the implementation with the open-source software framework ALEA are presented; it is generic, and is based on available stiffness and mass matrices of a FEM for the deterministic, nonparametric nominal problem evaluated in the FEniCS environment.",Numerical experiments in two spatial dimensions for membrane and plane stress boundary value problems on polygons are presented.,"Asynchronous mesh adaptation for different gpc coefficients is permitted, subject to a minimal compatibility requirement on meshes used for different gpc coefficients.",The reliability of the residual estimator is established.,A framework for residual-based a posteriori error estimation and adaptive mesh refinement and polynomial chaos expansion for general second order linear elliptic PDEs with random coefficients is presented.
10.1007/s10584-014-1254-5,Non-stationary extreme value analysis in a changing climate (2014),The software presents the results of non-stationary extreme value analysis using various exceedance probability methods.,"This paper introduces a framework for estimating stationary and non-stationary return levels, return periods, and risks of climatic extremes using Bayesian inference.","NEVA includes posterior probability intervals (uncertainty bounds) of estimated return levels through Bayesian inference, with its inherent advantages in uncertainty quantification.","This framework is implemented in the Non-stationary Extreme Value Analysis (NEVA) software package, explicitly designed to facilitate analysis of extremes in the geosciences.",
10.1007/s12665-011-0957-4,Groundwater drawdown at Nankou site of Beijing Plain: model development and calibration (2011),"Water shortage and groundwater pollution have become two primary environmental concerns to Beijing since the s. The local aquifers, as the dominant sources for domestic and agricultural water supply, are depleting due to groundwater abstraction and continuous drought in recent years with rapid urbanization and increasing water consumption.",The results of the calibrated model show reasonable agreements with observed water levels.,The transient groundwater flow simulations reflect the observed drawdown of the last  years and show the formation of a depression cone in an intensively pumped area.,,
10.1016/j.envsoft.2015.04.009,A Matlab toolbox for Global Sensitivity Analysis (2015),"Furthermore, SAFE includes numerous visualisation tools for the effective investigation and communication of GSA results.","Ultimately, SAFE aims at contributing towards improving the diffusion and quality of GSA practice in the environmental modelling community.",(C)  The Authors.,Global Sensitivity Analysis (GSA) is increasingly used in the development and assessment of environmental models.,All methods implemented in SAFE support the assessment of the robustness and convergence of sensitivity indices.
10.3390/w9120944,Quantifying Roughness Coefficient Uncertainty in Urban Flooding Simulations through a Simplified Methodology (2017),A methodology is presented which can be used in the evaluation of parametric uncertainty in urban flooding simulation.,The parameters which were modified in order to produce this ensemble were the Manning coefficients in the two friction zones (residential and urban open space areas).,"For the training data set derivation, an ensemble of  Unit Hydrographs was derived with the FLOW-RD model.","The above methodology was implemented in an urban catchment located in the city of Athens, Greece.","It was found that, although the uncertainties in the derived results have to be taken into account, the proposed methodology can be a fast and efficient way to cope with dynamic flood simulation in an urban catchment."
10.1016/j.envsoft.2016.11.004,An automated decision support system for aided assessment of variogram models (2017),"In the present paper, an extensive cross-validation procedure, based on the analysis of numerical indices and graphical tools, is described and discussed.","Besides classical accuracy indices, two new integrated tools based on the variogram of residuals are introduced, which take the spatial nature of the dataset into account.",,,
10.1016/j.apm.2009.04.010,"Controlling setup cost in (Q, r, L) inventory model with defective items (2010)","Finally we develop two computational algorithms to obtain the optimal ordering policy, A computer code using the software Matlab is developed to derive the optimal solution and present numerical examples to illustrate the models.","This study discusses a mixture inventory model with back orders and lost sales in which the order quantity, reorder point, lead time and setup cost are decision variables.","Additionally, sensitivity analysis is conducted with respect to the various system parameters.",,
10.1007/s00158-012-0766-8,Evolutionary topology optimization of periodic composites for extremal magnetic permeability and electrical permittivity (2012),"The proposed BESO method can be implemented easily as a post-processor to standard commercial finite element analysis software packages, e.g.",The proposed BESO algorithm is computationally efficient as the solution usually converges in less than  iterations.,Numerical examples demonstrate that the electromagnetic properties of the resulting D and D microstructures are very close to the theoretical Hashin-Shtrikman (HS) bounds.,ANSYS which has been used in this study.,
10.1007/s12665-017-6389-z,ODM: an analytical solution-based tool for reacting oxygen diffusion modelling in mine spoils (2017),A simple one-dimensional analytical solution is presented to model oxygen diffusion through the pore space of mine spoils containing pyrite.,This tool can be used to model transport of oxygen through the mine spoils either with or without a cap.,Results of several simulation scenarios of sensitivity analysis showed a significant change in oxygen concentration with varying effective diffusion coefficient of oxygen transport model and simulation time.,Efficiency and flexibility of the tool developed here is verified by modelling oxygen transport through the pore space of a coal waste pile (case A) and a copper mine tailings (case B).,"The model incorporates volumetric oxygen consumption terms due to pyrite oxidation, oxidation of Fe+ to Fe+ and bacterial activity."
10.1016/j.cie.2009.05.001,"Optimal testing resource allocation during module testing considering cost, testing effort and reliability (2009)",Sensitivity analysis is performed to examine the behavior of some parameters of SRGM with most significant influence.,"During software testing, software reliability growth models (SRGMs) are commonly used to describe the phenomenon of failure occurrence and/or fault removal which consequently enhancements software reliability.",Software reliability is one of the most important quality attributes of commercial software.,,
10.1016/j.compag.2009.12.009,Development of expert system modeling based decision support system for swine manure management (2010),The program is interactive so that weighting factors for the different decision criteria can be varied to suit site-specific considerations.,The expert system modeling is based on Visual Basic programming.,"In this paper, the systems approach for development of an integrated liquid manure management system is discussed.","Given the expansion of the livestock industry, the implementation of environmental regulations, and the increasing importance of social and health issues, the selection of optimal manure management systems is becoming a strategically important task.",Livestock producers are faced with different manure management options that may be implemented into their operations.
10.1002/ep.10393,Thermodynamics of Autothermal Wood Gasification (2009),"Dry air has been modeled as a mixture of oxygen, nitrogen and argon.",This software operates on the basis of Gibb's energy minimization.,This was dependent to some small degree on the water content of the fuel wood.,This work extensively studies the thermodynamics of air blown autothermal wood gasification at adiabatic conditions.,"The influence of parameters; like equivalence ratio, water content of wood fuel and air preheating on adiabatic flame temperature and cold gas efficiency is discussed."
10.1080/19443994.2015.1102774,Pressure drop across wire mesh demister in desalination plants using Eulerian-Eulerian modeling and computational fluid dynamics simulation (2016),"The system model was formed of three zones, which include the vapor space above and below the demister and the demister.","This study focuses on the development of design correlation for pressure drop in wire mesh demisters, used in the multistage flash desalination process (MSF) as well as similar evaporation and flashing units found in other industrial processes.","In addition, the demister was approximated as a porous media.",The developed correlation was validated using data from real MSF plants.,
10.1065/jss2005.10.147,Comparing deterministic and probabilistic risk assessments - A case study at a closed steel mill in southern Sweden (2006),"The same approach is common also for site-specific assessments, and a limitation is that it fails to quantify variability and uncertainty.",The results for sensitive land use are applicable to a scenario where the site is developed for general housing.,"The deterministic point estimates and the probabilistic estimates of the th percentile are also here in approximately the same ranges, but the exposure exceeds the TRV for arsenic, cadmium and lead.",The main difference is instead to be found in the additional information obtained with the probabilistic assessment.,"To the best of our knowledge, this study is the first report on a probabilistic risk assessment on a former iron and steel works site."
10.1155/2015/473172,Integrated Location-Production-Distribution Planning in a Multiproducts Supply Chain Network Design Model (2015),"This paper proposes integrated location, production, and distribution planning for the supply chain network design which focuses on selecting the appropriate locations to build a new plant and distribution center while deciding the production and distribution of the product.",The study conducts various numerical experiments to illustrate the applicability of the developed model.,"In particular, the mathematical model considers the decision of how many plants and distribution centers to open and where to open them, as well as the allocation in each echelon.",The LINGO software is used to solve the model for some problem cases.,"We examine a multiechelon supply chain that includes suppliers, plants, and distribution centers and develop a mathematical model that aims at minimizing the total cost of the supply chain."
10.1016/j.envsoft.2005.07.009,The comparison of four dynamic systems-based software packages: Translation and sensitivity analysis (2006),"For both academic research and project management, understanding the benefits and limitations of systems-based software could improve the accuracy of results and enlarge the user audience.","We found expression-based models such as Simulink and GoldSim with Expressions were able to model the SWEB more accurately; however, stock and flow-based models such as STELLA, Madonna, and GoldSim with Flows provided the user a better conceptual understanding of the ecologic system.","These constraints may include user demographics, budget limitations, built-in sensitivity and optimization tools, and the preference of user friendliness vs. computational power.","Furthermore, the multitude of closed proprietary software may present a disservice to the modeling community, creating model artifacts that originate somewhere deep inside the undocumented features of the software, and masking the underlying properties of the model.",
10.1016/j.atmosenv.2003.08.020,Direct and adjoint sensitivity analysis of chemical kinetic systems with KPP: II - Numerical validation and applications (2003),The accuracy of the adjoint gradients is measured using a reference gradient value obtained with a standard direct-decoupled method.,The accuracy is studied for both constant step size and variable step size integration of the forward/adjoint model and the consistency between the discrete and continuous adjoint models is analyzed.,Applications of the KPP-.,In this work the correctness and efficiency of the KPP generated code for direct and adjoint sensitivity studies are analyzed through an extensive set of numerical experiments.,A validation of the discrete-adjoint evaluated gradients is performed against the finite difference estimates.
10.1111/j.1752-1688.2010.00513.x,Estimating Water Budgets and Vertical Leakages for Karst Lakes in North-Central Florida (United States) Via Hydrological Modeling (2011),"x , and .",We used a Hydrological Simulation Program - Fortran model coupled with the parallel Parameter ESTimation model calibration and uncertainty analysis software to estimate effectively the hydrological interactions between the lakes and the underlying upper Floridan aquifer and the water budgets for these three lakes.,The average vertical hydraulic conductance (K(v)/b) of the units between a lake bottom and the underlying upper Floridan aquifer in this region are also estimated to be from .,"The annual average vertical leakages estimated for Newnans, Lochloosa, and Orange Lakes are .","x  m, respectively."
10.1016/j.cie.2009.04.004,The decision model of task allocation for constrained stochastic distributed systems (2010),"By viewing each module as a state in the Markov process, we build a task allocation decision model to maximize DSR for distributed systems with % reliable network.","In this model, the DSR is derived from the module software reliabilities, the processor hardware reliabilities, the transition probabilities between modules, and the task allocation matrix.",The distributed system reliability (DSR) could be defined as the probability of successfully completing the distributed program.,We then apply the proposed model to a case extended from previous studies.,We are the first to study the effects of module software reliabilities and module execution frequencies on the optimal task allocation.
10.1016/j.jcp.2007.12.002,Numerical simulation of 3D bubbles rising in viscous liquids using a front tracking method (2008),"In addition, we applied this model to simulate the interaction between two bubbles rising in a liquid, which illustrated the model's capability in predicting the interaction dynamics of rising bubbles.","The numerical model is integrated with the software package PARAMESH, a block-based adaptive mesh refinement (AMR) tool developed for parallel computing.",Simulation results are compared with experimental observations both in aspect of terminal bubble shapes and terminal bubble velocities.,"Further, Peskin distribution function is applied to interpolate the variable values between the front and the background meshes.",air bubbles rising in water.
10.1016/j.buildenv.2008.11.012,Artificial neural networks to predict daylight illuminance in office buildings (2009),Illuminance was used as the output variable.,A prediction model was developed to determine daylight illuminance for the office buildings by using artificial neural networks (ANNs).,"In ANN modeling, the data were divided into two groups; the first  of these data sets were used for training and the remaining  for testing.",The model was then subjected to sensitivity analysis to determine the relationship between the input and output variables.,Researchers and designers will benefit from this model in daylighting performance assessment of buildings by making predictions and comparisons and in the daylighting design process by determining illuminance.
10.1007/s12665-011-1285-4,Coupling hydrogeological with surface runoff model in a Poltva case study in Western Ukraine (2012),"Conceptual models include the Saint Venant equation for river flow, the D Darcy equations for confined and unconfined groundwater flow, a two-way hydrological coupling flux in a compartment coupling approach (conductance concept), and Lagrangian particles for solute transport in the river course.",Groundwater contribution in the moving river water is numerically determined with Lagrangian particles.,,,
10.1016/j.csda.2010.11.021,Analyzing longitudinal clinical trial data with nonignorable missingness and unknown missingness reasons (2012),Longitudinal clinical trials are often plagued by nonmonotone missingness due to both patient dropout and intermittent missingness.,The analysis demonstrates the usefulness of the method as a general approach to evaluating the sensitivity of standard analysis to nonignorable nonmonotone missingness in clinical trials.,A local sensitivity analysis method is then applied to analyze the dataset and to investigate the changes in parameter estimates in the neighborhood of the ignorable model.,The choice of the missing data model is studied in the analysis.,Standard analysis assumes that missingness is ignorable.
10.1016/j.envsoft.2006.06.007,Parameter estimation and uncertainty analysis for a watershed model (2007),"This paper explores the use of three such methods, and compares their performance when used in conjunction with a lumped parameter model for surface water flow (HSPF) in a large watershed.","Where numerical models are employed as an aid to environmental management, the uncertainty associated with predictions made by such models must be assessed.","As well as this, they can provide the modeler with valuable qualitative information on the shape of parameter and predictive probability distributions; these shapes can be quite complex, especially where local objective function optima lie within those parts of parameter space that are considered probable after calibration has been undertaken.","Hence similar studies, or extensions of the present study, can be easily undertaken in other modeling contexts by other modelers.","Nonlinear calibration-constrained optimization can also provide good estimates of parameter and predictive uncertainty, even in situations where the objective function surface is complex."
10.1615/IntJMultCompEng.2016017040,"ALBANY: USING COMPONENT-BASED DESIGN TO DEVELOP A FLEXIBLE, GENERIC MULTIPHYSICS ANALYSIS CODE (2016)",Albany uses template-based generic programming methods to provide extensibility and flexibility; it employs a generic residual evaluation interface to support the easy addition and modification of physics.,"In discussing the features and details of the integration of many of the components involved, we show the reader the wide variety of solution components that are available and what is possible when they are combined within a simulation capability.","We present the overall design of Albany, and focus on the specifics of the integration of many of its advanced features.","This interface is coupled to powerful automatic differentiation utilities that are used to implement efficient nonlinear solvers and preconditioners, and also to enable sensitivity analysis and embedded uncertainty quantification capabilities as part of the forward solve.","It is an implicit, unstructured grid finite element code that hosts a set of advanced features that are readily combined within a single analysis run."
10.1111/risa.12236,Enhancing the Characterization of Epistemic Uncertainties in PM2.5 Risk Analyses (2015),"risk estimates to several key forms of epistemic uncertainty that pervade those calculations: the risk coefficient, shape of the risk function, and the relative toxicity of individual PM.","This article discusses the purpose and appropriate role of a risk analysis tool to support risk management deliberations, and evaluates the functions of BenMAP in this context.",The Environmental Benefits Mapping and Analysis Program (BenMAP) is a software tool developed by the U.S. Environmental Protection Agency (EPA) that is widely used inside and outside of EPA to produce quantitative estimates of public health risks from fine particulate matter (PM.).,We conclude that BenMAP would more usefully fulfill its role as a risk analysis support tool if its functions were extended to better enable and prompt its users to characterize the epistemic uncertainties in their risk calculations.,It also summarizes findings from a review of U.S.-based epidemiological evidence regarding the PM.
10.1016/j.cageo.2005.10.007,Variance-based sensitivity analysis of the probability of hydrologically induced slope instability (2006),"The SIMLAB software was used, both to generate the input sample and to calculate the sensitivity indices.",Analysis of the sensitivity of predictions of slope instability to input data and model uncertainties provides a rationale for targeted site investigation and iterative refinement of geotechnical models.,"Variance-based sensitivity analysis (VBSA) provides a global, model-independent sensitivity measure.",,
10.1016/j.envsoft.2007.09.001,"Borehole Optimisation System (BOS) - A case study assessing options for abstraction of urban groundwater in Nottingham, UK (2008)",The risk of pollution in potential new boreholes from the industrial chlorinated solvent tetrachloroethene (PCE) was assessed for this region.,These areas have the highest potential PCE concentrations.,These studies demonstrate the applicability of BOS as a tool for informing decision makers on the development of urban groundwater resources.,These locations coincide with aquifer areas that are confined by low permeability Mercia Mudstone deposits.,"Results indicate that northeastern, eastern and central regions have the lowest potential PCE concentrations in abstraction groundwater and therefore are the best sites for locating new boreholes."
10.1016/j.cma.2009.02.030,Finite element response sensitivity analysis of multi-yield-surface J(2) plasticity model by direct differentiation method (2009),This algorithm is implemented in a general-purpose nonlinear finite element analysis program.,The normalized response sensitivity analysis results are then used to measure the relative importance of the soil constitutive parameters on the system response.,The complete derivation of the DDM-based response sensitivity algorithm is presented.,"Finite element (FE) response sensitivity analysis is an essential tool for gradient-based optimization methods used in various sub-fields of civil engineering such as structural optimization, reliability analysis, system identification, and finite element model updating.","The work presented in this paper extends significantly the framework of DDM-based response sensitivity analysis, since it enables numerous applications involving the use of the multi-yield-surface J() plasticity material model."
10.1016/j.envsoft.2012.07.004,An integrated assessment tool to define effective air quality policies at regional scale (2012),"The novel features in RIAT are then compared to the state-of-the-art in integrated assessment of air quality, for example the ability to handle nonlinearities (instead of the usual linear approach) and the multi-objective framework (alternative to cost-effectiveness and scenario analysis).","In this paper, the Integrated Assessment of air quality is dealt with at regional scale.","First the paper describes the main challenges to tackle current air pollution control, including economic aspects.","Finally the areas for further development of air quality integrated assessment are highlighted, with a focus on sensitivity analysis, structural and non technical measures, and the application of parallel computing concepts.",
10.1016/j.apr.2017.01.001,Direct effect of atmospheric turbulence on plume rise in a neutral atmosphere (2017),The direct effect of atmospheric turbulence on plume rise in the current research work is studied through examining the turbulence intensity parameter.,"Furthermore, the buoyancy parameter of the flue gas is determined at some distances upstream of the stack top surface to include the whole effects of source buoyancy on the plume rise.",whereas the conventional models overestimate the final plume rise at least by a factor of ..,The value of I-Air at stack height is obtained by measuring the standard deviation of wind velocity at stack height.,
10.30638/eemj.2016.191,ASSESSMENT OF INDUSTRIAL SOLID WASTE USING THE INTELLIGENT DECISION SYSTEM (IDS) METHOD (2016),About  tons of daily solid waste disposal is one of the consequences of the speedy industrial expansion in the province of Khuzestan in the south west of Iran.,"Moreover, as a complimentary assessment, a sensitivity analysis is carried out in which the effect of decision maker's attitude toward risk on the total utility which each industry would gain is investigated.",There are more often than not diverse criteria for assessing the resulted pollution loads from solid waste disposal.,"In this paper, a new application for the Intelligent Decision System (IDS) is demonstrated for industrial solid waste assessment.",IDS software is a Windows-based package for handling Multiple Criteria Decision Making (MCDM) problems considering both qualitative and quantitative criteria under uncertainties.
10.1065/jss2005.08.143,A review of probabilistic risk assessment of contaminated land (2005),The management of contaminated land is a major environmental application for probabilistic risk assessments.,"Site-specific remediation goals can be specified using probabilistic methods, and a guideline document has been issued within the US Superfund programme.","We have ourselves developed undergraduate curricula, but we also see a need for continuous education of risk assessors and decision makers.","Probabilistic risk assessment is used to derive soil guideline values in the United Kingdom, and other countries may be anticipated to follow.",This will assist the assessor in further refining the risk analysis.
10.1007/s10584-010-9919-1,Uncertainty analysis for estimation of landfill emissions and data sensitivity for the input variation (2010),"Landfills are the key source of CH() emissions in the emissions inventory of Slovakia, and the actual emission factors are estimated with a high uncertainty level.",One of the sectors identified as a significant source of methane (CH()) emissions are solid waste disposal sites (SWDS).,"The results, sensitivity analysis, and computational methodology of the CH() emissions from SWDS are presented in this paper.",The software package that works with the probabilistic distributions and their combination was developed with this purpose in mind.,
10.1061/(ASCE)CP.1943-5487.0000292,Context-Aware Framework for Highway Bridge Inspections (2015),The inspector then reports the component's condition to the database.,"Based on a priori knowledge of the bridge components' taxonomic hierarchy and ontology, the inspector navigates to the form corresponding to the component.",This paper presents a computing framework that identifies the component of interest to the inspector and automatically queries the inspection database to retrieve information relevant to the component being assessed.,"Finally, the authors suggest a workflow design for integrating the framework into bridge inspection reporting software.","Context-aware computing offers the possibility to make inspections more efficient by reducing the time required to navigate the software and the effort spent by inspectors to learn, remember, and recall the taxonomic hierarchy and ontology of bridge components."
10.1016/j.envsoft.2004.09.011,Sensitivity testing of a model for exploring water resources utilisation and management options (2005),The toolbox was developed for application in the highland regions of northern Thailand.,There is potential for the model to be further simplified although more extensive model testing is required to ensure that such simplifications would not adversely impact on the utility of the toolbox.,"The hydrologic component showed strong non-linearity to the infiltration parameters of the CATCHCROP model, although this did not greatly impact estimates of total annual discharge.",This paper explores sensitivities in the Biophysical Toolbox to the parameters of CATCHCROP as this component has the greatest potential for propagating errors though the Toolbox.,This paper investigates the model sensitivities to input parameter values in a Biophysical Toolbox for integrated catchment assessment and management of land and water resources.
10.1080/10705511.2016.1250635,Pattern Mixture Models for Quantifying Missing Data Uncertainty in Longitudinal Invariance Testing (2017),"On the other hand, when dropout is ignorable, PM-LFMs are shown to provide results comparable to conventional LFMs.","In the presence of nonignorable dropout, fitting a conventional longitudinal factor model (LFM) to assess longitudinal measurement invariance can yield misleading inferences about the level of invariance, along with biased parameter estimates.","Many psychology applications assess measurement invariance of a construct (e.g., depression) over time.","In an empirical example assessing longitudinal invariance of a harsh parenting construct, we employ PM-LFMs to assess sensitivity of results to assumptions about nonignorable missingness.","Additionally, we contrast PM-LFMs to a latent mixture approach for accommodating nonignorable dropoutwherein missingness patterns can differ across latent groups."
10.1016/j.advengsoft.2006.08.031,Automatic concept model generation for optimisation and robust design of passenger cars (2007),The viability of the method is demonstrated for a vehicle component model of a front bumper system utilizing both material and geometry related properties as design variables.,A fully automated method of structural optimisation for the body in white structure is presented.,"The optimisation was conducted using Genetic Algorithms (GA), which are ideally suited to solve problems with solution spaces that are too large to be exhaustively searched.",,
10.1155/2014/870835,A Novel Closed-Form Solution for Circular Openings in Generalized Hoek-Brown Media (2014),"Parametric sensitivity analysis is carried out and the parameter a(r), tends to be the sensitive factor.",,,,
