DOI,title,1,2,3,4,5
10.1061/(ASCE)IS.1943-555X.0000181,Fuzzy-Based Model for Predicting Failure of Oil Pipelines (2014),The objective of this paper is to develop a fuzzy-based model to predict the failure type of oil pipelines using historical data of pipeline accidents.,Oil and gas pipelines transport millions of dollars of goods worldwide every day.,,,
10.1021/acs.est.6b01275,Quantitative Analysis of Critical Factors for the Climate Impact of Landfill Mining (2016),"Based on the analyses, circumstances under which landfill mining should be prioritized or not are identified and sensitive parameters for the climate impact assessment of landfill mining are highlighted.","The present study quantitatively assesses the importance of specific factors and conditions for the net contribution of landfill mining to global warming using a novel, set-based modeling approach and provides policy recommendations for facilitating the development of projects contributing to global warming mitigation.",,,
10.1007/s10040-012-0864-0,A structured analysis of uncertainty surrounding modeled impacts of groundwater-extraction rules (2012),"In this context, a preliminary uncertainty analysis was conducted of a dynamic coupled economic-groundwater model aimed at assessing groundwater extraction rules.",,,,
10.1002/hyp.11115,"Improving runoff prediction using agronomical information in a cropped, loess covered catchment (2017)",This study showed that limited agronomical and climatic information added during the calibration step improved the spatial runoff predictions of an event-based model.,A slight decrease of the Nash-Sutcliffe efficiency criterion on runoff discharge for TCS compared to EES was counterbalanced by a clear improvement of the spatial runoff patterns within the catchment.,Reliable predictions of runoff patterns during a crop growing season remain challenging.,"This is mainly due to the large spatial and temporal variations of topsoil hydraulic properties controlled by complex interactions between weather, growing vegetation, and cropping operations.",The results of the temporal constraint strategy (TCS) were compared with a classical event per event calibration strategy (EES) using multi-scale runoff information (from plot to catchment).
10.3390/en10121986,Using a Local Framework Combining Principal Component Regression and Monte Carlo Simulation for Uncertainty and Sensitivity Analysis of a Domestic Energy Model in Sub-City Areas (2017),"Therefore, in our method the total amount of the energy output's variance is decomposed, in relative terms, according to the contribution of the different predictor parameters.","Domestic energy modelling is complex, in terms of user input and the approach used to define the model; therefore, there is an increase in the sources of uncertainties.",,,
10.1016/j.envsoft.2016.02.026,Modeling metal-sediment interaction processes: Parameter sensitivity assessment and uncertainty analysis (2016),The delineation of periods related to different river flow regimes allowed optimizing the characterization of cohesive sediment parameters and effectively reducing the overall model uncertainty.,"In this study, our objective is to elucidate the uncertainty pertaining to micropollutant modeling in the sediment-water column interface.",Bayesian Monte Carlo is used to quantify the propagation of parameter uncertainty through the model and obtain the posterior parameter probabilities.,,
10.1016/j.ijhydene.2016.04.046,Global sensitivity analysis of proton exchange membrane fuel cell model (2016),"In addition, it is found that the pressure of hydrogen, pressure of oxygen and membrane cross section are the relatively lesser sensitive parameters.",A global sensitivity technic enhanced by variance method is applied to a model that simulate the power output of a proton exchange membrane fuel cell (PEMFC).,,,
10.1016/j.fcr.2017.05.016,Yield and nitrogen losses in oil palm plantations: Main drivers and management trade-offs determined using simulation (2017),"In order to identify the key management and site parameters driving yield and N losses, over a 25-year cycle, we undertook a Morris's sensitivity analysis of the Agricultural Production Systems sIMulator oil palm model (APSIM-Oil palm), using 3 sites in Papua New Guinea.","The results can also guide future measurements needed to improve N loss estimates, and further development of models and risk indicators.",Improving management practices to optimise yield and N losses is critical.,,
10.1371/journal.pone.0137591,The Volatility of Data Space: Topology Oriented Sensitivity Analysis (2015),This paradigm provides only limited insight into the nature of models and the modeled systems.,"In addition to the value of data, a potentially richer information about the model lies in the topological difference between pre-model data space and post-model data space.","This paper introduces an innovative SA method called Topology Oriented Sensitivity Analysis, which defines sensitivity as the volatility of data space.","Despite the difference among specific methods, existing Sensitivity Analysis (SA) technologies are all value-based, that is, the uncertainties in the model input and output are quantified as changes of values.",
10.1016/j.ecolind.2016.06.053,Implementing a composite indicator approach for prioritizing activated sludge-based wastewater treatment plants at large spatial scale (2016),"This paper proposes a methodology to efficiently prioritize wastewater treatment plants (WWTPs) on the basis of the relative environmental, social and public health impacts, taking into account the territorial context issues.",The proposed methodology has led to the implementation of a composite indicator.,"Moreover, a concise methodology for composite index implementation is described.","The several choices made for its development, from the definition of framework to the final outcomes, have been evaluated in depth and are supported through methodological and statistical techniques.",The potential use of the composite indicator with the inherent advantages and limitations are discussed in order to provide a ready-to-use tool for final users for WWTPs prioritization.
10.1016/j.ecolmodel.2014.09.021,Bayesian optimization of a light use efficiency model for the estimation of daily gross primary productivity in a range of Italian forest ecosystems (2015),"The model uncertainties on both GPP and model parameters were estimated, applying a Bayesian calibration based on a multiple chains Markov Chain Monte Carlo sampling.","Both modeled GPP and uncertainties were largely dependent also on uncertainties on the data, which made their calculation a key process in this modelling exercise.","The accuracy of the model estimates of daily GPP over the entire period of simulation differed widely depending on the site considered, with generally good model performance when applied to evergreen and broadleaf forests and poor performances in the Mediterranean macchia.","The Bayesian calibration did not confer a clear advantage in terms of model performances in respect to other methods used in previous studies, but allowed us to estimate uncertainties on both parameter values and model estimates, which were useful to analyse more in detail the ecosystem response to environmental drivers of GPP.",The model was calibrated for daily gross primary production (GPP) observed over one year in each flux site and validated for another year.
10.1016/j.nucengdes.2014.05.015,The importance of input interactions in the uncertainty and sensitivity analysis of nuclear fuel behavior (2014),Increasing burnup also affects the importance of input interactions.,The uncertainty and sensitivity analysis is performed by extensive Monte Carlo sampling of the inputs' probability distribution and by applying correlation coefficient and Sobol' variance decomposition analyses.,The propagation of uncertainties in a PWR fuel rod under steady-state irradiation is analyzed by computational means.,"A hypothetical steady-state scenario of the Three Mile Island 1 reactor fuel rod is modeled with the fuel performance FRAPCON, using realistic input uncertainties for the fabrication and model parameters, boundary conditions and material properties.","The results show that the interactions play a large role in the propagation of uncertainties, and first order methods such as the correlation coefficient analyses are in general insufficient for sensitivity analysis of the fuel rod."
10.1080/13658816.2013.782613,Spatially-explicit sensitivity analysis of an agent-based model of land use change (2013),The complexity of land use and land cover (LULC) change models is often attributed to spatial heterogeneity of the phenomena they try to emulate.,"Using an agent-based model of residential development, I explore the utility of the methodology in explaining the uncertainty of simulated land use change.","Contrarily to the widely shared consensus on the importance of evaluating outcome uncertainty, little attention has been given to the role a well-structured spatially explicit sensitivity analysis (SSA) of LULC models can play in corroborating model results.","I demonstrate that these two approaches are complementary, but at the same time can lead to different decisions regarding input factor prioritization.",
10.2166/nh.2016.129,Assessment of the suitability of rainfall-runoff models by coupling performance statistics and sensitivity analysis (2017),"However, a comprehensive method is needed, which led us to develop a model suitability index (MSI) by combining the results of model performance statistics and SA.","Here, we assessed and compared the suitability of three rainfall-runoff models (GR4J, IHACRES and Sacramento model) for seven Korean catchments using MSI.",Modellers calculate the model performance statistics for the calibration and validation periods to investigate whether these models serve as satisfactory representations of the natural hydrologic phenomenon.,"Another useful method to investigate model suitability is sensitivity analysis (SA), which investigates structural uncertainty in the models.",The MSI developed in this study is a quantitative measure that can be used for the comparison of rainfall-runoff models for different catchments.
10.1155/2015/476020,"An Evaluation of River Health for the Weihe River in Shaanxi Province, China (2015)","Excessive socioeconomic activities in the Weihe River region have caused severe ecosystem degradation, and the call for the recovery and maintenance of the river health has drawn great attention.","The river in the study area was divided into five reaches based on the five hydrological gauging stations, and appropriate evaluation indices for each river section were selected according to the ecological environmental functions of that section.","Moreover, the most sensitive factors were determined, respectively, for each reach from upper stream to lower stream in the study area.","The results show that Linjiancun-Weijiabao reach and Weijiabao-Xianyang reach are in the ""moderate"" level of health and Lintong-Huaxian reach and downstream of Huaxian reach are in the ""poor"" health rating, whereas Xianyang-Lintong reach is in the ""sick"" rating.",
10.1016/j.envsoft.2014.05.026,An evaluation of adaptive surrogate modeling based optimization with two benchmark problems (2014),A minimum Interpolation Surface method is the best adaptive sampling method.,"It involves several steps, including initial sampling, regression and adaptive sampling.",Some 15-20 times the dimension of the problem may be the proper initial sample size; 2) The ASMO method is much more efficient than the widely used Shuffled Complex Evolution global optimization method.,Low discrepancy Quasi Monte Carlo methods are the most suitable initial sampling designs.,"However, ASMO can provide only approximate optimal solutions, whose precision is limited by surrogate modeling methods and problem-specific features; and 3) The identifiability of model parameters is correlated with parameter sensitivity."
10.1016/j.advwatres.2015.09.022,The hydromorphology of an urbanizing watershed using multivariate elasticity (2015),"Key advantages of this multivariate sensitivity method are that it does not require model assumptions in the vicinity of the mean, yet it provides confidence intervals and hypothesis tests for the resulting elasticities.",A case study highlights the influence of urbanization on the complete range of streamflow.,"Overall, the study demonstrates that changes in climate, land use, and water use must be considered simultaneously to fully understand the hydromorphology of a watershed.","Surprisingly, low streamflows are found to have large positive sensitivity to changes in land use, which departs from the results of several previous studies.","We introduce a generalized multivariate approach for exploring hydro-morphological problems that involves estimation of the multivariate sensitivity (or elasticity) of streamflow to simultaneous changes in climate, land use, and water use."
10.5194/gmd-10-3861-2017,Evaluation of five dry particle deposition parameterizations for incorporation into atmospheric transport models (2017),"Comparing the normalized mean bias factors (indicators of accuracy), we find that the ZH14 parameterization is the most accurate for all LUCs except for coniferous forest, for which it is second most accurate.","The evaluation was performed in three dimensions: model ability to reproduce observed deposition velocities, V-d (accuracy); the influence of imprecision in input parameter values on the modeled V-d (uncertainty); and identification of the most influential parameter(s) (sensitivity).","Because it is the least complex of the five parameterizations, and it has the greatest accuracy and least uncertainty, we propose that the ZH14 parameterization is currently superior for incorporation into atmospheric transport models.","The accuracy of the modeled Vd was evaluated using observations obtained from five land use categories (LUCs): grass, coniferous and deciduous forests, natural water, and ice/snow.","In this study, we evaluated the performance of five dry particle deposition parameterizations developed by Zhang et al."
10.1016/j.nucengdes.2015.11.025,Comparison of global sensitivity analysis methods - Application to fuel behavior modeling (2016),"To this end, we compare the performance of several sensitivity analysis methods in the analysis of a steady state FRAPCON simulation.",We also investigate the computational cost of the various methods and present recommendations as to which methods to use in the analysis.,"Fuel performance codes have two characteristics that make their sensitivity analysis challenging: large uncertainties in input parameters and complex, non-linear and non-additive structure of the models.",The comparison of importance rankings obtained with the various methods shows that even the simplest methods can be sufficient for the analysis of fuel maximum temperature.,
10.3390/app7050497,The State-of-the-Art on Framework of Vibration-Based Structural Damage Identification for Decision Making (2017),This framework is aimed to guide the researchers and engineers to implement step by step the structure damage identification using vibration measurements.,"For each part, the commonly used methods were reviewed and the merits and drawbacks were summarized to give recommendations.","Finally, the future research work in this field is recommended.","Among them, the vibration-based damage detection method as a global technique is especially pervasive.",The present study reviewed the state-of-the-art on the framework of vibration-based damage identification in different levels including the prediction of the remaining useful life of structures and the decision making for proper actions.
10.1016/j.ecolmodel.2015.11.022,Simple or complex: Relative impact of data availability and model purpose on the choice of model types for population viability analyses (2016),"The choice of model type was primarily affected by the availability and resolution of demographic, dispersal and spatial data.",Model purpose did not affect the choice of the model type.,"We evaluated 37 model pairs: each consisting of a generally simpler, population-based model (PBM) and a more complex, individual-based model (IBM) developed for the same species.",Low-resolution data resulted in the development of less complex models.,Both simple and complex PVA models are developed and have their specific pros and cons; the question therefore arises whether we always use the most appropriate model type.
10.1016/j.envsoft.2012.03.012,Good practice in Bayesian network modelling (2012),"Following these standards will enable the modelling process and the model itself to be transparent, credible and robust, within its given limitations.","The guidelines entail clearly defining the model objectives and scope, and using a conceptual model of the system to form the structure of the BN, which should be parsimonious yet capture all key components and processes.","After the states and conditional probabilities of all variables are defined, the BN should be assessed by a suite of quantitative and qualitative forms of model evaluation.",,
10.1007/s11069-016-2513-8,Dynamic parameter sensitivity in numerical modelling of cyclone-induced waves: a multi-look approach using advanced meta-modelling techniques (2016),The step-by-step option also highlights the influence of the landfall position on the H (S) peak reached in strong interaction with theta and R (m).,"Physically, waves are strongly linked to the time-varying evolution of the relative cyclone position.",up-down translation of the overall series).,mode-based: by studying the sensitivity with respect to the occurrence of specific temporal patterns (e.g.,series of significant wave height H (S) discretised over several hundreds of time steps).
10.1016/j.envsoft.2015.03.021,Global sensitivity analysis of an energy economy-model of the residential building sector (2015),These conclusions build confidence in the accuracy of the model and highlight occupants' behavior as a priority area for future empirical research.,We find that the Res-IRF model is most sensitive to energy prices.,It is also found to be quite sensitive to the factors parameterizing the different drivers of energy demand.,"The different drivers of energy demand, namely the extensive margin of energy efficiency investment, the intensive one and building occupants, behavior are disaggregated and determined endogenously.","In contrast, inputs mimicking barriers to energy efficiency have been found to have little influence."
10.1111/cobi.12409,Characterizing Spatial Uncertainty when Integrating Social Data in Conservation Planning (2014),"To explore this issue further, we conducted a systematic review of the elicited SRS data literature.","Revisamos la creciente literatura de conservacion sobre los datos SRE, enfocandonos en las preferencias obtenidas o mencionadas derivadas de metodos de encuestas sociales como los experimentos de opcion y los sistemas de informacion geografica de participacion publica.","Los datos SRE obtenidos incluyeron a la distribucion espacial de la disposicion de vender, de pagar, de actuar y evaluaciones de los valores culturales y sociales.",Caracterizacion de la Incertidumbre Espacial cuando se Integran Datos Sociales a la Planeacion de la Conservacion Estudios recientes de la planeacion de la conservacion han presentado estrategias para integrar datos sociales con referencia espacial (SRE) con miras a mejorar la viabilidad de las acciones de conservacion.,Recent conservation planning studies have presented approaches for integrating spatially referenced social (SRS) data with a view to improving the feasibility of conservation action.
10.1002/2014WR016527,"What do we mean by sensitivity analysis? The need for comprehensive characterization of ""global'' sensitivity in Earth and Environmental systems models (2015)","Finally, we highlight the need for a new, comprehensive framework for sensitivity analysis that effectively characterizes all of the important sensitivity-related properties of model response surfaces.","However, the term ""sensitivity'' has a clear definition, based in partial derivatives, only when specified locally around a particular point (e. g., optimal solution) in the problem space.","Here we revisit the theoretical basis for sensitivity analysis, summarize and critically evaluate existing approaches in the literature, and demonstrate their flaws and shortcomings through conceptual examples.",,
10.1016/j.ress.2011.10.017,Screening and metamodeling of computer experiments with functional outputs. Application to thermal-hydraulic computations (2012),An industrial nuclear reactor application (dealing with uncertainties in the pressurized thermal shock analysis) illustrates all these steps.,"The functional metamodeling consists in a curve classification step, a dimension reduction step.",,,
10.1155/2014/719825,Time-Dependent Global Sensitivity Analysis for Long-Term Degeneracy Model Using Polynomial Chaos (2014),Global sensitivity is used to quantify the influence of uncertain model inputs on the output variability of static models in general.,This paper presents time-dependent global sensitivity analysis for long-term degeneracy models based on polynomial chaos expansion (PCE).,"However, very few approaches can be applied for the sensitivity analysis of long-term degeneracy models, as far as time-dependent reliability is concerned.","A test case is used to show how to conduct the proposed method, then this approach is applied to an engineering case, and the time-dependent global sensitivity is obtained for the long-term degeneracy mechanism model.",
10.1016/j.envsoft.2017.06.041,Selective improvement of global datasets for the computation of locally relevant environmental indicators: A method based on global sensitivity analysis (2017),"To achieve this, we evaluate how indicators computed from a global dataset diverge from same indicators computed from survey data.","Finally, we evaluate the effect of this substitution.","This method improved relevance of nitrogen use indicators; therefore, it can be applied to any environmental modelling using global datasets to improve their relevance by prioritizing important parameters for additional data collection.","Second, we identify important input parameters that explain the variance of indicators.",
10.1080/19425120.2017.1330786,Recommendations on the Use of Ecosystem Modeling for Informing Ecosystem-Based Fisheries Management and Restoration Outcomes in the Gulf of Mexico (2017),"In this paper, we provide guidance and a roadmap for ecosystem modeling in the GOM region, with an emphasis on model development and use of model products to inform EBFM and the increasing investments in restoration.",Ecosystem modeling efforts need to be initiated and advanced now in order for the tools to be ready in the near future.,"Management questions related to restoration in the GOM (e.g., the impacts of freshwater and sediment diversions as part of coastal restoration, habitat preservation, and rehabilitation; and measures to mitigate nutrient loading and hypoxia) have more flexibility in how they are addressed and thus are primed for immediate use of ecosystem modeling.","We propose eight ""best practices"" for ecosystem modeling efforts, including (1) identification of priority management questions, (2) scenarios as simulation experiments, (3) calibration and validation needs, (4) sensitivity and uncertainty analyses, (5) ensuring transparency, (6) improving communication between ecosystem modelers and the various stakeholders, (7) documentation of modeling efforts, and (8) maintaining the ecosystem models and codes.",Ecosystem models are valuable tools for informing EBFM and restoration activities.
10.1007/s12205-016-0962-y,Aerodynamic stability parameters optimization and global sensitivity analysis for a cable stayed Bridge (2017),This paper focuses on buffeting response and flutter instability in a cable stayed Bridge.,Optimum values of the adopted aerodynamic parameters have been identified and discussed.,Global sensitivity analysis based on Monte Carlo sampling method was utilized to formulate the surrogate models and the sensitivity indices so that to identify rational effect and role of each parameter on the aerodynamic stability of the structure.,,
10.1155/2015/585409,Comparative Sensitivity Analysis of Muscle Activation Dynamics (2015),Accordingly we extracted a specific parameter set for Hatze's model that combines best with a particular muscle force-length relation.,"Hence, a theoretician striving for model reduction could use the method for identifying particularly low sensitivities to detect superfluous parameters.",Hatze's nonlinear model incorporates some parameters to which activation dynamics is clearly more sensitive than to any parameter in Zajac's linear model.,Both models are representative for a broad variety of biomechanical models formulated as ordinary differential equations (ODEs).,An experimenter could use it for identifying particularly high sensitivities to improve parameter estimation.
10.1016/j.apsusc.2016.09.139,Model selection in spectroscopic ellipsometry data analysis: Combining an information criteria approach with screening sensitivity analysis (2017),"We apply two well-established statistical methods for model selection, namely, the Akaike (AIC) and Bayesian (BIC) Information Criteria, to compare different dispersion models with various complexities and objectively determine the ""best"" one from a set of candidate models.","In the field of optical metrology, the selection of the best model to fit experimental data is absolutely nontrivial problem.","In this paper, we propose a systematic approach to model selection in ellipsometric data analysis.",,
10.1016/j.envsoft.2012.11.015,Source to tap urban water cycle modelling (2013),"To cover this additional demand, centralised infrastructure, such as water supply and distribution networks tend to become more and more complicated and are eventually over-extended with adverse effects on their reliability.","This paper presents a new version of the UWOT model (Makropoulos et al., 2008), which adopts a metabolism modelling approach and is now capable of simulating the complete urban water cycle from source to tap and back again: the tool simulates the whole water supply network from the generation of demand at the household level to the water reservoirs and tracks wastewater generation from the household through the wastewater system and the treatment plants to the water bodies.",Dedicated tools do exist to support the implementation of these two strategies separately.,"To address this, there exist two main strategies: (a) Tools and algorithms are employed to optimise the operation of the external water supply system, in an effort to minimise risk of failure to cover the demand (either due to the limited availability of water resources or due to the limited capacity of the transmission system and treatment plants) and (b) demand management is employed to reduce the water demand per capita.","The continuous expansion of urban areas is associated with increased water demand, both for domestic and non-domestic uses."
10.1002/2013JD021245,"Future potential evapotranspiration changes and contribution analysis in Zhejiang Province, East China (2014)","Different contributory sources to potential evapotranspiration changes are identified at different months and stations; the PET changes in 2011-2040 are mainly due to three climatic variables including solar radiation, relative humidity, and daily minimum temperature.",Global sensitivity analysis results reveal substantial spatial-temporal variations in the sensitivity of potential evapotranspiration to climatic variables and unignorable interactions among climatic variables.,"In this study, the objective is to project potential evapotranspiration in the future period 2011-2040 and understand their changes in Zhejiang Province, East China.","The sensitivity of potential evapotranspiration to five climatic variables (solar radiation, daily minimum and maximum air temperature, relative humidity, and wind speed) is analyzed based on observation data from 1955-2008 using a global sensitivity analysis method, Sobol's method.","Key Points <list list-type=""bulleted"" id=""jgrd51206-list-0001""> <list-item id=""jgrd51206-li-0001"">Changes in future monthly PET are substantial for HadCM3 <list-item id=""jgrd51206-li-0002"">Future PET changes are mainly due to changes in three climatic variables <list-item id=""jgrd51206-li-0003"">Causes of future PET changes are varied at different stations and months"
10.1016/j.jhydrol.2016.07.030,A comprehensive numerical analysis of the hydraulic behavior of a permeable pavement (2016),"Estimated parameters were validated using an independent, month-long set of measurements, resulting in NSE values of 0.43 and 0.86 for the first and second scenarios, respectively.",Reduced ranges were then used in the calibration procedure conducted with the metaheuristic Particle swarm optimization (PSO) algorithm for the estimation of hydraulic parameters.,"Obtained results have demonstrated that PSO, due to its easiness of implementation and effectiveness, can represent a new and viable alternative to traditional optimization algorithms for the inverse estimation of unsaturated hydraulic properties.",The increasing frequency of flooding events in urban catchments related to an increase in impervious surfaces highlights the inadequacy of traditional urban drainage systems.,"Finally, the results confirmed the suitability and the accuracy of HYDRUS-1D in correctly describing the hydraulic behavior of permeable pavements."
10.1016/j.envsoft.2014.08.001,The error in agricultural systems model prediction depends on the variable being predicted (2014),"We illustrate with two case studies concerning irrigation management, (where major interest is in yield averaged over years) and nitrous oxide emissions (where major interest is in emissions averaged over a growing season).","However, if major interest is in some quantity averaged over time or space it would be more pertinent to evaluate how well the model predicts this average quantity.","Squared error of the average was estimated to be only 57% and 10% of the average squared error for the irrigation and nitrous oxide emissions studies, respectively, in the limit of averaging over long times.",Models are generally evaluated based on the squared error of model predictions compared with individual data.,
10.1016/j.watres.2016.06.027,A new approach of monitoring and physically-based modelling to investigate urban wash-off process on a road catchment near Paris (2016),"Furthermore, flow-driven detachment seems to be insignificant in our case study, while raindrop-driven detachment is shown to be the major force for detaching sediment from the studied urban surface.",Elementary Effects method is applied for sensitivity analysis.,"On-site experimental measurements have shown that only the finest particles of the road dry stocks could be transferred to the sewer inlet during rainfall events, and most Polycyclic Aromatic Hydrocarbons (PAHs) are found in the particulate phase.",This work is the first time that such an approach is applied for road wash-off modelling in the context of urban stormwater runoff.,
10.3390/w7052060,Sensitivity Analysis in a Complex Marine Ecological Model (2015),SA is a commonly used approach for identifying important parameters that dominate model behavior.,"As such, SA address two elementary questions in the modeling exercise, namely, how sensitive is the model to changes in individual parameter values, and which parameters or associated processes have more influence on the results.","Also, the color-code matrix methodology proved to be effective for a clear identification of the parameters with most impact on selected variables of the model.",,
10.1016/j.ecolmodel.2013.11.022,Individual traits as drivers of spatial dispersal and infestation patterns in a host-bark beetle system (2014),"Finally, the effects of both bark beetle- and host tree-specific parameters on emerging system patterns were quantified using a one-factor-at-a-time sensitivity analysis approach.",Simulations consider one dispersal wave starting from a single source located in a virtual stand.,"source size, time lag between flight cohorts) were revealed to be highly sensitive with regard to all three response variables.","Host-bark beetle interactions are implemented highly dynamically, i.e.",
10.1016/j.jhydrol.2013.07.019,A linked simulation-optimization model for simultaneously estimating the Manning's surface roughness values and their parameter structures in shallow water flows (2013),"Furthermore, a sensitivity analysis is conducted to determine the influence of different PSO parameters on solution accuracy.",The main objective of the PSO based optimization model is to determine the roughness parameters and their associated parameter structures along the flow reach by minimizing the discrepancies between simulated and measured water elevations at several observation locations.,The developed simulation model is then linked to an optimization model where heuristic Particle Swarm Optimization algorithm is used.,,
10.1371/journal.pone.0112492,"Modelling Hen Harrier Dynamics to Inform Human-Wildlife Conflict Resolution: A Spatially-Realistic, Individual-Based Approach (2014)",We introduce an individual-based model for understanding and predicting spatial hen harrier (Circus cyaneus) population dynamics in Great Britain.,"Individual-based models have gained popularity in ecology, and enable simultaneous incorporation of spatial explicitness and population dynamic processes to understand spatio-temporal patterns of populations.",,,
10.5194/hess-19-3153-2015,Exploring the impact of forcing error characteristics on physically based snow simulations within a global sensitivity analysis framework (2015),Sensitivity analysis can reveal which forcing error characteristics matter most for hydrologic modeling.,"Model outputs were (1) consistently more sensitive to forcing biases than random errors, (2) generally less sensitive to forcing error distributions, and (3) critically sensitive to different forcings depending on the relative magnitude of errors.","Additionally, the relative importance of forcing errors depended on the model output of interest.",We quantify the Utah Energy Balance model's sensitivity to forcing errors with 1 840 000 Monte Carlo simulations across four sites and five different scenarios.,"Hence, there is limited understanding of how forcing error characteristics affect simulations of cold region hydrology and which error characteristics are most important."
10.1016/j.jhydrol.2016.04.008,A hybrid simulation-optimization approach for solving the areal groundwater pollution source identification problems (2016),"In this study, a new simulation-optimization approach is proposed for solving the areal groundwater pollution source identification problems which is an ill-posed inverse problem.",The applicability of the proposed simulation-optimization approach is evaluated on a hypothetical aquifer model for different pollution source distributions.,The objective of the proposed hybrid optimization approach is to simultaneously identify the spatial distributions and input concentrations of the unknown areal groundwater pollution sources by using the limited number of pollution concentration time series at the monitoring well locations.,Identified results indicated that the proposed simulation optimization approach may be an effective way to solve the areal groundwater pollution source identification problems.,This is a novel approach and it is employed for the first time in the areal pollution source identification problems.
10.1074/jbc.M110.166348,Slowly Produced MicroRNAs Control Protein Levels (2011),Sensitivity analysis of the steady-state solution indicates that miRNA synthesis commonly acts to fine-tune protein concentrations.,"To determine their impact on protein concentration, we constructed a mechanistic model consisting of four state variables and nine kinetic parameters that account for transcript sequestration and degradation via miRNA-mRNA complex formation.","Our dynamical model predicts that, even when present in low copy number, miRNAs can exert potent effects on protein concentration.",,
10.5194/hess-18-3777-2014,Robust global sensitivity analysis of a river management model to assess nonlinear and interaction effects (2014),"(2013), is applied to an eWater Source river management model.","The case study is an idealized river management model representing typical conditions of the southern Murray-Darling Basin in Australia for which the sensitivity of a variety of model outcomes to variations in the driving forces, inflow to the system, rainfall and potential evapotranspiration, is examined.","In this study, a robust, density-based sensitivity analysis, developed by Plischke et al.",The combination of sensitivity indices and scatter plots enables the identification of major linear effects as well as subtle minor and nonlinear effects.,"The model outcomes are most sensitive to the inflow to the system, but the sensitivity analysis identified minor effects of potential evapotranspiration and nonlinear interaction effects between inflow and potential evapotranspiration."
10.1016/j.envsoft.2015.07.021,Evaluating uncertainties of future marine flooding occurrence as sea-level rises (2015),"As sea-level rises, the frequency of coastal marine flooding events is changing.","The method is applied on an urban low-lying coastal site located in the north-western Mediterranean, where the yearly probability of damaging flooding could grow drastically after 2050 if sea-level rise follows IPCC projections.","Storm surge propagation processes, then sea-level variability, and, later, global sea-level rise scenarios become successively important source of uncertainties over the 21st century.",,
10.1016/j.cpc.2010.12.039,From screening to quantitative sensitivity analysis. A unified approach (2011),"Given the similarity between the total sensitivity index and a screening test known as method of the elementary effects (or method of Morris), we test the radial design on this method.",Both methods are best practices: the total sensitivity index in the class of the quantitative measures and the elementary effects in that of the screening methods.,OAT is a radial design of size one.,A radial design is the one whereby starting from a random point in the hyperspace of the input factors one step in turn is taken for each factor.,Both concepts belong to sensitivity analysis of model output.
10.1061/(ASCE)WR.1943-5452.0000724,Quantifying Resilience and Uncertainty in Coastal Flooding Events: Framework for Assessing Urban Vulnerability (2017),Application of the proposed scheme is investigated using a coastal area in the Bronx Borough of NYC.,"Flood resilience is a desirable state of natural and built environments in dealing with hazards such as extreme rainfalls, storm surges, and hurricanes.","In this study, redundancy, resourcefulness, robustness, and rapidity metrics based on socioeconomic, manmade, and natural conditions are developed to quantify coastal resilience.",Sensitivity and uncertainty analyses are performed to determine the sensitivity of the developed platform to 54 different factors affecting the system's vulnerability and the uncertainty associated with estimating the representative values and weights of those factors.,"As a result, resource allocation could be directed to strengthen those factors rather than ad hoc allocations without consideration of their overall impact on building a more resilient region."
10.1016/j.rser.2016.01.112,A review of the North Seas offshore grid modeling: Current and future research (2016),"It jointly considers the studies of interest, the system characteristics, a categorization framework and relevant indicators.","Nonetheless, research questions, assumptions and typologies can vary considerably among them, and thus to guide future research this paper reviews the published works that use bottom-up energy models.","Lastly, future research should be attentive to the presentation and resolution of data, assumptions and results, as well as consider grid characteristics relevant to the research questions.",This review develops a simple and effective methodology that can be applied to other reviews of energy systems models.,
10.1016/j.jhydrol.2014.12.056,"Global sensitivity analysis for urban water quality modelling: Terminology, convergence and comparison of different methods (2015)",After the convergence was achieved the results of each method were compared.,Results for the Morris screening method deviated considerably from the other methods.,"In particular, a discussion on peculiarities, applicability, and reliability of the three methods is presented.",No general rule has yet been defined for verifying the convergence of the GSA methods.,"Moreover, a graphical Venn diagram based classification scheme and a precise terminology for better identifying important, interacting and non-influential factors for each method is proposed."
10.1007/s00477-015-1120-7,Spatiotemporal pattern of the global sensitivity of the reference evapotranspiration to climatic variables in recent five decades over China (2015),"The merit of the sensitivity results obtained in the current study was that it estimates which climatic parameter variation has the greatest impact on ET0 variation across the entire range of the climatic parameters rather than merely based on their median values, and it is helpful to better understand the potential effects of climate changes on the water management in China.","In general, stations in the low latitude were more sensitive to solar radiation and less sensitive to T than stations in the high latitude.","The spatial variation of sensitivity varied seasonally, and was closely related to the geographic location of the stations.","In Tibetan Plateau, solar radiation and T were the two most sensitive parameters, with averaged Si values of 0.32 and 0.31, respectively.","The results showed a large degree of spatiotemporal variation in the sensitivity of ET0 to incoming solar radiation, temperature (T), relative humidity (RH), and wind speed, with the averaged first-order sensitivity index (Si) value of 0.41, 0.18, 0.25, and 0.15, respectively."
