DOI,title,1,2,3,4,5
10.1016/j.cma.2014.02.004,Partitioned treatment of uncertainty in coupled domain problems: A separated representation approach (2014),"The construction of the coupled domain solution is achieved though a sequence of approximations with respect to the dimensionality of the random inputs associated with each individual sub-domain and not the combined dimensionality, hence drastically reducing the overall computational cost.",This work is concerned with the propagation of uncertainty across coupled domain problems with high-dimensional random inputs.,,,
10.1007/s00158-006-0069-z,Analytical derivatives technology for structural shape design (2007),"The classical design of experiments (DOE)-based approach that is motivated from statistics (for physical experiments) is one of the possible approaches for the evaluation of the component response with respect to design parameters [Myers, Montgomery.",Shape design or optimization in the context of finite element modeling is challenging because the evaluation of the response for different shape requires the need for a meshing consistent with the new geometry.,"In this paper, we explore an alternate sensitivity-analysis-based technique where a deterministic parametric response is constructed using exact derivatives of the complex finite-element (FE)-based computer models to design parameters.",This paper examines the differences in the nature and performance ( accuracy and efficiency) of the analytical derivatives approach against other existing approaches with validation on several benchmark structural applications.,"The ability to perform and evaluate the effect of shape changes on the stress and modal responses of components is an important ingredient in the ""design"" of aircraft engine components."
10.1016/j.jhydrol.2014.03.021,A similarity index for storm runoff due to saturation excess overland flow (2014),An index for the determination of hydrologic similarity is proposed and demonstrated.,,,,
10.1016/j.jhydrol.2005.03.012,Identifiability of distributed floodplain roughness values in flood extent estimation (2005),"As a consequence, application of complex formulae to establish roughness values for changed floodplain land use would seem inappropriate, and evaluation of such changes within a probabilistic framework is suggested.","Detailed information on floodplain land use types is aggregated to form one, two or five classes of floodplain roughness.","Sensitivity analysis of model performance against the calibration data shows that as the number of floodplain classes increases, sensitivity to these roughness values decreases, given allocation of prior roughness values on the basis of constituent land use types and associated roughness values found from literature.",Evaluating the identifiability of the roughness in these classes using the Generalised Likelihood Uncertainty Estimation (GLUE) method confirms this insensitivity.,
10.1016/j.cma.2016.03.012,Uncertainty quantification in computational linear structural dynamics for viscoelastic composite structures (2016),This paper deals with the analysis of a stochastic reduced-order computational model in computational linear dynamics for linear viscoelastic composite structures in the presence of uncertainties.,It is shown that the uncertainties on the damping matrix have a strong influence on the observed statistical dispersion of the stiffness matrix.,The computational aspects related to the nonparametric stochastic modeling of the reduced stiffness matrix and the reduced damping matrix that are frequency-dependent random matrices are presented.,"Due to the causality of the dynamical system, these two frequency-dependent random matrices are statistically dependent and are linked by a compatibility equation induced by the causality of the system, involving a Hilbert transform.",The computational framework proposed is based on a recent theoretical work that allows for constructing the stochastic reduced-order model using the nonparametric probabilistic approach.
10.1016/j.envsoft.2017.01.004,A modernized version of a 1D soil vegetation atmosphere transfer model for improving its future use in land surface interactions studies (2017),"In particular, a new interface to the model is presented, so-called ""SimSphere-SOA"" which forms a command line land biosphere tool, a Web Service interface and a parameters verification facade that offers a standardised environment for specification execution and result retrieval of a typical model simulation based on Service Oriented Architecture (SOA).",The inclusion of those new functions in SimSphere are of considerable importance in the light of the model's expanding use worldwide as an educational and research tool.,"The use of these new functionalities offered by SimSphere-SOA is also demonstrated using a ""real world"" simulation configuration file.",This way a simulation by the model can be executed efficiently and subsequently the model simulation outputs may be used in any kind of relevant analysis required.,"Herein, we present recent advancements introduced to SimSphere code, aiming at making its use more integrated to the automation of processes within High Performance Computing (HPC) that allows using the model at large scale."
10.1016/j.cma.2016.10.047,Hybrid uncertain static analysis with random and interval fields (2017),"Subsequently, by utilizing either parametric or nonparametric statistical analysis, the probability density functions (PDFs), as well as the cumulative distribution functions (CDFs), of the extreme bounds of the concerned structural responses can be effectively established.","Unlike the traditional hybrid uncertain static analysis involving random and interval variables, the concept of random and interval fields has been implemented to model the spatially dependent uncertainties associated with the system inputs.",,,
10.1016/j.envsoft.2011.11.003,Emulation techniques for the reduction and sensitivity analysis of complex environmental models (2012),"Furthermore sensitivity analysis is a well known and established tool for evaluating robustness of model based results in management and planning, and is often performed in tandem with emulation.","Emulation (also denoted as metamodelling in the literature) is an important and expanding area of research and represents one of the major advances in the study of complex mathematical models, with applications ranging from model reduction to sensitivity analysis.",This thematic issue aims at providing a guide and reference for modellers in choosing appropriate emulation modelling approaches and understanding their features.,"Tools and applications of sensitivity analysis in the context of environmental modelling are also addressed, which is a typical complement of emulation in most applications.","We hope that this thematic issue provides a useful benchmark in the academic literature for this important and expanding area of research, and will create an opportunity for dialogue between methodological and user-focused research."
10.1016/j.envsoft.2015.11.001,Robust global sensitivity analysis under deep uncertainty via scenario analysis (2016),The influence of this deep (i.e.,We then developed sensitivity indicators that were robust to this deep uncertainty using four criteria from decision theory.,"Using a variance-based global sensitivity analysis method (eFAST), we produced comprehensive model diagnostics of a complex social-ecological systems model under deep uncertainty characterised by four global change scenarios.",Complex social-ecological systems models typically need to consider deeply uncertain long run future conditions.,"incalculable, uncontrollable) uncertainty on model parameter sensitivities needs to be understood and robustly quantified to reliably inform investment in data collection and model refinement."
10.1016/j.jhydrol.2013.03.047,Effects of measurement uncertainties of meteorological data on estimates of site water balance components (2013),"In this study, the actual measurement uncertainties of input and reference data are the main focus.","Summarised and generalised, the measurement uncertainties of all input data create an uncertainty on average of around % in the simulated annual evapotranspiration and of around % in the simulated annual seepage.",A special feature is the use of evapotranspiration (measured via the eddy covariance) instead of runoff for evaluation of simulation results.,"Thereby, it has become apparent that the effects of measurement uncertainties on model results are similar for complex and for simple models.",It is demonstrated that uncertainties of individual variables are not simply superposed but interact in a complex way.
10.1016/j.envsoft.2010.09.005,Uncertainty analysis in a GIS-based multi-criteria analysis tool for river catchment management (2011),"The importance of uncertainty analysis has been increasingly recognised, due to the influence of uncertainties in data, models and expert judgements.",The indicator-based method provides a pragmatic approach to communicating areas of uncertainty to decision-makers without assuming any prior knowledge of uncertainty analysis techniques.,This paper analyses uncertainty sources in MCA.,"In this module, the influence of uncertainties on decision-making can be visually explored using an indicator-based method.","Building on this review, an uncertainty analysis module developed for use within a GIS-based MCA tool for catchment management is presented."
10.1007/s00158-016-1487-1,Uncertainty quantification in reliability estimation with limit state surrogates (2016),A unified approach to connect the model calibration analysis using the Kennedy and O'Hagan (KOH) framework to the construction of limit state surrogate and to estimating the uncertainty in reliability analysis is developed.,The variability in the GP prediction (surrogate uncertainty) is included in reliability analysis through correlated sampling of the model predictions at different inputs.,"Model-based reliability analysis is affected by different types of epistemic uncertainty, due to inadequate data and modeling errors.","The Monte Carlo sampling (MCS) error, which represents the error due to limited Monte Carlo samples, is quantified by constructing a probability density function.",Two examples are used to demonstrate the proposed techniques.
10.1016/j.cma.2007.01.006,Interval sensitivity theory and its application to frequency response envelope analysis of uncertain structures (2007),The interval sensitivities represent a measure for the individual influence of uncertain interval inputs on the range of the obtained interval outcome of the analysis.,"The approach differs from the classical sensitivity analysis in the fact that it does not focus on local first or second-order behaviour of the output function in a design point, but rather provides the analyst with information on the sensitivity of the full range of the result with respect to the defined finite interval uncertainties.","Next, the procedure is applied to the envelope frequency response function analysis of uncertain mechanical structures, yielding the sensitivity of the bounds defining the response range to the width of each individual uncertain input parameter interval.","After introduction of the concept, it is shown how interval sensitivities are calculated in the framework of general numerical interval analysis.",This paper introduces the new concept of interval sensitivities applicable in the general context of numerical interval analysis.
10.1007/s00158-010-0588-5,"A Krylov-Arnoldi reduced order modelling framework for efficient, fully coupled, structural-acoustic optimization (2011)","For the fully coupled, vibro-acoustic, unconstrained optimization problem, the design variables take the form of stacking sequences of a composite structure enclosing the acoustic cavity.",The goal of the optimization is to reduce sound pressure levels at the driver's ear location.,"The method could prove as a valuable tool to analyze and optimize complex coupled structural-acoustic systems, where, in addition to fast analysis, a fine frequency resolution is often required.","This new method does not require the solution of traditional eigen value based problems to reduce computational time during optimization, but are instead based on computation of Arnoldi vectors belonging to the induced Krylov Subspaces.","In a unified approach, the validity of the optimization framework is demonstrated on a constrained composite plate/prism cavity coupled system."
10.1007/s00158-005-0582-5,A topology optimization approach using VOF method (2006),"Through numerical examples, the validity of the proposed method is investigated.","To suppress these phenomena, the employment of additional strategies such as the perimeter control or the filtering method will be required.","In this paper, a topology optimization method which can eliminate these difficulties is developed based on the volume of fluid (VOF) method.",,
10.1007/s00158-016-1422-5,Reliability-based topology optimization using a new method for sensitivity approximation - application to ground structures (2016),"In the literature, those problems are primarily performed with approaches that use a first-order reliability method (FORM) to estimate the gradient of the probability of failure.","Meanwhile, this implementation also improves the approximation of the probability evaluation at no extra cost.",This paper proposes an efficient gradient-based optimization approach for reliability-based topology optimization of structures under uncertainties.,"However, these approaches may lead to deficient or even invalid results because the gradient of probabilistic constraints, calculated by first order approximation, might not be sufficiently accurate.","To overcome this issue, a newly developed segmental multi-point linearization (SML) method is employed in the optimization approach for a more accurate estimation of the gradient of failure probability."
10.1016/j.jcp.2004.10.011,Adjoint sensitivity analysis of regional air quality models (2005),The task of providing an optimal analysis of the state of the atmosphere requires the development of efficient computational tools that facilitate an efficient integration of observational data into models.,"In this paper, we discuss the mathematical foundations of the adjoint sensitivity method applied to air pollution models, and present a complete set of computational tools for performing three-dimensional adjoint sensitivity studies.",Adjoint sensitivity is a complementary approach which efficiently calculates the derivatives of a functional with respect to a large number of parameters.,,
10.1016/j.envsoft.2014.09.023,Multiobjective optimisation on a budget: Exploring surrogate modelling for robust multi-reservoir rules generation under hydrological uncertainty (2015),"Developing long term operation rules for multi-reservoir systems is complicated due to the number of decision variables, the non-linearity of system dynamics and the hydrological uncertainty.","Results suggest that MOSBOs are indeed able to provide robust, uncertainty-aware operation rules much faster, without significant loss of neither the generality of evolutionary algorithms nor of the knowledge embedded in domain-specific models.",,,
10.1016/j.jhydrol.2012.11.045,A groundwater management tool for solving the pumping cost minimization problem for the Tahtali watershed (Izmir-Turkey) using hybrid HS-Solver optimization algorithm (2013),"Results indicate that the proposed simulation-optimization model is found to be efficient in identifying the optimal numbers, locations, and pumping rates of the pumping wells for satisfying the given constraints.","Also, a sensitivity analysis is performed to evaluate the model results for different sets of HS solution parameters.",These constraints that need to be satisfied in the optimization process are set up using the penalty function approach.,Some physical and managerial constraints are defined for this problem.,This study proposes a linked simulation-optimization model to solve the groundwater pumping cost minimization problem for existing and new wells to satisfy any given water demand.
10.1007/s001580050183,Shape sensitivity analysis using a fixed basis function finite element approach (2001),"The evaluation of sensitivity matrices and force vectors requires only modest calculations beyond those of the reference problem finite element analysis; that is, certain boundary integrals and reaction forces on the reference location of the moving boundary are required.",An approach is presented for the determination of solution sensitivity to changes in problem domain or shape.,"A finite element displacement formulation is adopted and title point of view is taken that the finite element basis functions and grid are fixed during the sensitivity analysis; therefore, the method is referred to as a ""fixed basis function"" finite clement shape sensitivity analysis.",This approach avoids the requirement of explicit or approximate differentiation of finite clement matrices and vectors and the difficulty or errors resulting from such calculations.,
10.1016/j.jhydrol.2013.09.037,Establishing rainfall depth-duration-frequency relationships at daily raingauge stations in Hong Kong (2013),"The core components of the framework include the scaling model of rainfalls of different durations, the establishment of relationship between annual maximum daily rainfall and rolling-time  min rainfall, the quantification of statistical features of estimated annual maximum  min rainfalls, and the assessment of uncertainty of derived rainfall DDF relationships at conventional raingauges.","However, daily rainfall data with long records at conventional raingauges are of limited use to establish rainfall DDF relationships in areas with small catchment size like Hong Kong where design storm duration significantly shorter than -h are needed.","Therefore, record lengths at majority of automatic raingauges are relatively short and the derived rainfall DDF relationships on the basis of at-site frequency analysis are potentially subject to significant sampling error.","On the other hand, many conventional raingauges exist long before automatic raingauges were deployed.",This study presents a practical methodological framework to derive rainfall DDF relationships with short duration at conventional raingauge locations.
10.1016/j.jhydrol.2006.09.022,"Suitability of Gamma, Chi-square, Weibull, and beta distributions as synthetic unit hydrographs (2007)","Simple formulae are derived using analytical and numerical schemes to compute the distribution parameters, and their validity is checked with simulation of field data.","Further, an analogous triangular hydrograph approach was used to express the mean and variance of the UH in terms of time base and time to peak of the UH.",Use of Storm and Watershed Characteristics in Synthetic Hydrograph Analysis and Application: V. Mockus.,"Although the validity of this equation could not be evaluated with a proper amount of data, the results give an indication of the relationship between pdf and statistical properties of the UH to be further elaborated in future research.",Both were found to behave similarly at higher alpha (ratio of time to base and time to peak of UH) values.
10.1016/j.jhydrol.2006.07.012,Multi-period and multi-criteria model conditioning to reduce prediction uncertainty in an application of TOPMODEL within the GLUE framework (2007),The predictions of Monte Carlo realisations of TOP-MODEL parameter sets are evaluated using a number of performance measures calibrated for both global (annual) and seasonal ( day) periods.,The approach is consistent with the equifinality thesis and is developed within the Generalised Likelihood Uncertainty Estimation (GLUE) framework.,"The model shows good performance on a classical efficiency measure at the global level, but no model realizations were found that were behavioural over all multi-period clusters and all performance measures, raising questions about what should be considered as an acceptable model performance.",,
10.1016/j.jcp.2016.10.073,Predictive coarse-graining (2017),Predictive posterior distributions reflect the confidence of the model as a function of the amount of data and the level of coarse-graining.,"We propose a data-driven, coarse-graining formulation in the context of equilibrium statistical mechanics.","From an information-theoretic perspective, the framework proposed provides an improvement upon the relative entropy method [] and is capable of quantifying the uncertainty due to the information loss that unavoidably takes place during the coarse-graining process.","In contrast to existing techniques which are based on a fine-to coarse map, we adopt the opposite strategy by prescribing a probabilistic coarse-to-fine map.",A comparative assessment of the proposed methodology is presented for a lattice spin system and the SPCJE water model.
10.1016/S0045-7825(99)00314-X,Perturbation mapping method for sensitivity analysis of three-dimensional cracks near a free surface (2000),A perturbation mapping method and a computational procedure are presented for evaluating the sensitivity coefficients of the stress intensity factors for three-dimensional planar cracks near a free surface.,Numerical results for penny-shaped and elliptical cracks are presented showing the variation of the sensitivity coefficients with various geometric and material parameters.,The boundary integral equations for evaluating the sensitivity coefficient are solved by using the boundary element method.,"Each of the geometric parameters that affect the stress intensity factor (such as, crack orientation, distance from the free surface, and crack shape parameters) is given a perturbation which defines a mapping between the original and perturbed coordinate systems, from which the sensitivity coefficients are derived.",
10.1016/j.envsoft.2013.03.011,A review of Bayesian belief networks in ecosystem service modelling (2013),A SWOT analysis highlights the advantages and disadvantages of BBNs in ESS modelling and pinpoints remaining challenges for future research.,"However, the number of applications of BBNs in ESS modelling is still limited.","The existing BBN models are suited to describe, analyse, predict and value ESS.",A wide range of quantitative and qualitative modelling research on ecosystem services (ESS) has recently been conducted.,
10.1016/j.jhydrol.2014.09.052,A qualitative model structure sensitivity analysis method to support model selection (2014),"Traditionally, model sensitivity is evaluated for model parameters.","By comparing the effect of changes in model structure for different model objectives, model selection can be better evaluated.","Similarly to the one-factor-at-a-time (OAT) methods for parameter sensitivity, this method varies the model structure components one at a time and evaluates the change in sensitivity towards the output variables.","the modeling objective, the characteristics and the scale of the system under investigation and the available data.","Flexible environments for model building are available, but need to be assisted by proper diagnostic tools for model structure selection."
10.1016/j.jhydrol.2003.09.005,Multidecadal hydrochemical response of a Sierra Nevada watershed: sensitivity to weathering rate and changes in deposition (2004),"The long-term simulations were stable, but conflicts in the simulation of base cation and silica concentrations indicate that the model has a missing process or misrepresents mineral weathering.",Proxy data of discharge and snowfall were used to develop the necessary inputs for the -year runs.,"Additionally, comparison of annual modeled mass flux to observed mass flux indicates that the model overestimates cation and silica export in dry years and underestimates export in wet years.",,
10.1016/j.jcp.2005.08.024,Fast and reliable methods for determining the evolution of uncertain parameters in differential equations (2006),"For example, such variations may describe the effect of experimental error or may arise as part of a sensitivity analysis of the model.","It does, however, require many evaluations of the operator and it is difficult to extract precise information about the accuracy of any particular result.",A very common problem in science and engineering is the determination of the effects of uncertainty or variation in parameters and data on the output of a deterministic nonlinear operator.,These techniques employ the generalized Green's function to describe how variation propagates into the solution around localized points in the parameter space.,"In this paper, we borrow techniques from a posteriori error analysis for finite element methods to compute information about the derivative of an operator with respect to its parameters."
10.1016/j.cma.2007.07.003,Stochastic design optimization: Application to reacting flows (2007),Gradient descent and simulated annealing optimization techniques are successfully tested on the kinetic energy surrogate model of the device inner parts.,The geometric configuration is assumed to be uncertain.,The surrogate model can then be put to use within an appropriate optimization algorithm and provides fast approximations at new design points.,A stochastic optimization framework combining stochastic surrogate model representation and optimization algorithm is proposed.,A generalized Polynomial Chaos stochastic representation is used as the surrogate model.
10.1016/j.jhydrol.2011.12.027,Separating aleatory and epistemic uncertainties: Probabilistic sewer flooding evaluation using probability box (2012),Uncertainty is generally present in flood evaluation and can be divided into aleatory and epistemic categories.,Simulation results demonstrate the critical importance of separating aleatory and epistemic uncertainties and of maintaining the uncertainty type (either aleatory or epistemic) in uncertainty propagation.,It is suggested that the pooling of aleatory and epistemic uncertainties may lead to incoherent information in the model output.,"Consequently, the probabilistic flood evaluation is expressed by probability boxes.",
10.1016/j.jhydrol.2015.05.045,Sensitivity analysis of kinetic energy-intensity relationships and maximum rainfall intensities on rainfall erosivity using a long-term precipitation dataset (2015),The relative size of the erosivity estimates is due to the relative values of  and ; on average I- was % smaller than I- at the study sites.,"Among all of the relationships, the WS logarithmic equation yielded the largest erosivity estimates; however, they were statistically equal to the estimates made with the MG and the VD relationships but were not statistically equal to estimates predicted by the BF relationship.","The results showed that among the exponential equations, the MG relationship yielded erosivity results that were statistically identical to the VD and the BF relationships.","In contrast, in comparison to the other equations, the HU linear relationship yielded significantly smaller erosivity values.","Finally, because the rainfall erosivity estimates at the study sites were highly affected by the type of ICE-I relationship, these results demonstrate that selecting an appropriate KE-I relationship is crucial for accurately estimating erosivity."
10.1016/j.envost.2007.02.004,Uncertainty in the environmental modelling process - A framework and guidance (2007),"Instead uncertainty should be seen as a red thread throughout the modelling study starting from the very beginning, where the identification and characterisation of all uncertainty sources should be performed jointly by the modeller, the water manager and the stakeholders.",,,,
10.1007/s00158-016-1562-7,High-fidelity aerostructural optimization with integrated geometry parameterization and mesh movement (2017),Capabilities of the framework are demonstrated via a number of applications involving substantial geometric changes.,This paper extends an integrated geometry parameterization and mesh movement strategy for aerodynamic shape optimization to high-fidelity aerostructural optimization based on steady analysis.,"The geometries represented are therefore independent of the mesh used for the flow analysis, which is an important advantage to this approach.",A simple technique is introduced to translate the shape changes described by the geometry parameterization to the internal structure.,The geometry parameterization is integrated with an efficient and robust grid movement algorithm which operates on a set of B-spline volumes that parameterize and control the flow grid.
10.1007/s00158-007-0133-3,Design sensitivity and reliability-based structural optimization by univariate decomposition (2008),This paper presents a new univariate decomposition method for design sensitivity analysis and reliability-based design optimization of mechanical systems subject to uncertain performance functions in constraints.,The evaluation of these one-dimensional integrations requires calculating only conditional responses at selected deterministic input determined by sample points and Gauss-Hermite integration points.,"Numerical results indicate that the proposed method provides accurate and computationally efficient estimates of the sensitivity of failure probability, which leads to accurate design optimization of uncertain mechanical systems.","The method involves a novel univariate approximation of a general multivariate function in the rotated Gaussian space for reliability analysis, analytical sensitivity of failure probability with respect to design variables, and standard gradient-based optimization algorithms.",
10.1016/j.cma.2016.10.042,Sequential approximate optimization for design under uncertainty problems utilizing Kriging metamodeling in augmented input space (2017),At each SAO cycle a sub-region of the design space is defined and a kriging metamodel is built exploiting information from the previous SAO cycle to improve accuracy.,"This information is subsequently used to search for a local optimum within the considered design sub-region till convergence to an interior point or the boundary of the region is established, prompting the termination of the current SAO cycle.","This setting facilitates a great modeling flexibility but has an associated high computational burden, and a framework relying on kriging surrogate modeling is proposed here to address this challenge.","Through this approach an adaptive control for the accuracy of the metamodel is achieved, minimizing the number of simulations for the expensive system model.","The metamodel is formulated to approximate the system response (metamodel output) with respect to both the design variables and the uncertain model parameters (augmented metamodel input), so that it can simultaneously support the uncertainty propagation and the design optimization, adopting a sequential approximate optimization (SAO) strategy for the latter."
10.1016/j.cma.2016.03.046,Gradient based design optimization under uncertainty via stochastic expansion methods (2016),"However, the evaluation of the failure probabilities of the cost and constraint functions and their gradients, requires integrations over failure regions.",Guidelines to assess the computational costs associated with both polynomial chaos approaches are also presented.,,,
10.1007/s00158-015-1261-9,Topology and shape optimization methods using evolutionary algorithms: a review (2015),"Topology optimization has evolved rapidly since the late s. The optimization of the geometry and topology of structures has a great impact on its performance, and the last two decades have seen an exponential increase in publications on structural optimization.","Both fields have been researched in great detail over the last two decades, to the point where structural topology optimization has been applied to real world structures.","There are two main fields in structural topology optimization, gradient based, where mathematical models are derived to calculate the sensitivities of the design variables, and non gradient based, where material is removed or included using a sensitivity function.","Previous methods suffered from mathematical complexity and a limited scope for applicability, however with the advent of increased computational power and new techniques topology optimization has grown into a design tool used by industry.",The article concludes with new applications of topology optimization and applications in various engineering fields.
10.1016/j.jcp.2013.01.018,A flexible numerical approach for quantification of epistemic uncertainty (2013),"If more probabilistic information about the epistemic variables is known a posteriori, the solution statistics can then be evaluated at post-process steps.",And there have been few studies and methods to deal with epistemic uncertainty.,These features thus make the new approach more flexible and amicable to practical implementation.,"() -], where a framework for numerical treatment of epistemic uncertainty was proposed.","Most notably, the new method () does not require the encapsulation problem to be in a bounded domain such as a hypercube; () does not require the solution of the encapsulation problem to converge point-wise."
10.1016/j.cma.2017.03.007,CutFEM topology optimization of 3D laminar incompressible flow problems (2017),Species transport is modeled by an advection diffusion equation.,"Numerical results for D, steady-state and transient problems demonstrate that the CutFEM analyses are sufficiently accurate, and the optimized designs agree well with results from prior studies solved in D or by density approaches.",This paper studies the characteristics and applicability of the CutFEM approach of Burman et al.,The fluid behavior is modeled by the incompressible Navier-Stokes equations.,An auxiliary indicator field is modeled to identify these volumes and to impose a constraint on the average pressure.
10.1007/s00158-012-0880-7,Stress constrained topology optimization (2013),"The stress constraints are used together with an objective function that minimizes mass or maximizes stiffness, and in addition, the traditional stiffness based formulation is discussed for comparison.",It can therefore be used to generate conceptual designs for industrial applications.,"However, we restrict the numerical examples to D structures with bilinear quadrilateral elements.","This is done in a general manner, so that different element types and D as well as D structures can be treated.",We give a detailed description of the formulations and the sensitivity analysis.
10.1016/j.cma.2017.01.007,Calibration experimental design considering field response and model uncertainty (2017),Current CEDO methods only consider observation errors and focus on problems with low-dimensional response variables.,A nonlinear analytical example and a heat transfer example are used to illustrate the effectiveness of the proposed approach.,Calibration experiment design optimization (CEDO) seeks to identify the optimal values of experimental inputs in order to maximize the obtained information within testing budget constraints.,The optimal experimental input settings are obtained using the efficient global optimization (EGO) method.,"Based on the evaluation of objective function, a global sensitivity analysis (GSA)-based method is proposed to check the quality of surrogate models used in CEDO, guide the training and improvement of the surrogate models, and thus reduce the effect of surrogate model uncertainty on CEDO."
10.1007/s00158-010-0513-y,Multidisciplinary design optimization with discrete and continuous variables of various uncertainties (2010),"This paper proposes the formula of RFCDV (Random/Fuzzy Continuous/Discrete Variables)Multidisciplinary Design Optimization (RFCDV-MDO), uncertainty analysis for RFCDV-MDO, and a method of RFCDV-MDO within the framework of Sequential Optimization and Reliability Assessment (RFCDV-MDO-SORA) to solve RFCDVMDO problems.","Moreover, both aleatory and epistemic uncertainties may exist.",,,
10.1016/j.envsoft.2016.02.008,Sensitivity analysis of environmental models: A systematic review with practical workflow (2016),Sensitivity Analysis (SA) investigates how the variation in the output of a numerical model can be attributed to variations of its input factors.,(C)  The Authors.,"The paper aims at delivering an introduction to SA for non-specialist readers, as well as practical advice with best practice examples from the literature; and at stimulating the discussion within the community of SA developers and users regarding the setting of good practices and on defining priorities for future research.",,
10.1016/j.jcp.2009.03.022,Verified predictions of shape sensitivities in wall-bounded turbulent flows by an adaptive finite-element method (2009),"To ensure accuracy, grid convergence and to reduce computational time, an adaptive finite-element method driven by asymptotically exact error estimations is used.",error estimators and the adaptive strategy.,The adaptive process is controlled by error estimates on both flow and sensitivity solutions.,A Continuous Sensitivity Equation (CSE) method is presented for shape parameters in turbulent wall-bounded flows modeled with the standard k-epsilon turbulence model with wall functions.,"Differentiation of boundary conditions and their complex dependencies on shape parameters, including the two-velocity scale wall functions, is presented in details along with the appropriate methodology required for the CSE method."
10.1016/j.envsoft.2005.04.010,Sensitivity analysis based on regional splits and regression trees (SARS-RT) (2006),The method which has been proposed in this paper is based on multiple regression trees (so called Random Forests).,The examples demonstrate the capability of this methodology and stress the importance of the application of sensitivity analysis.,Two methods of sensitivity analysis are used: in the first method the total information gain achieved by each parameter is evaluated.,The latter distinction is applied in the generalized likelihood uncertainty estimation (GLUE) and regional sensitivity analysis (RSA) framework to analyse model results and is used here to derive regression tree (model) structures.,The splits at each node of the regression tree are sampled from a probability distribution.
10.1016/j.cma.2007.09.026,Structural dynamics challenge problem: Summary (2008),() Validation of the substructure mathematical model.,Specifically the following issues are considered: () Development of a mathematical framework for uncertainty quantification of a substructure.,() Calibration of a mathematical model for the substructure.,,
10.1016/j.cma.2016.06.024,Adaptive reduced-basis generation for reduced-order modeling for the solution of stochastic nondestructive evaluation problems (2016),The first case study considered characterization of an unknown localized reduction in stiffness of a structure from simulated frequency response function based nondestructive testing.,A novel algorithm for creating a computationally efficient approximation of a system response that is defined by a boundary value problem is presented.,"Then, the second case study considered characterization of an unknown temperature-dependent thermal conductivity of a solid from simulated thermal testing.","More specifically, the approach presented is focused on substantially reducing the computational expense required to approximate the solution of a stochastic partial differential equation, particularly for the purpose of estimating the solution to an associated nondestructive evaluation problem with significant system uncertainty.","Overall, the surrogate modeling approach was shown through both simulated examples to provide accurate solution estimates to inverse problems for systems represented by stochastic partial differential equations with a fraction of the typical computational cost."
10.1016/j.jhydrol.2016.02.029,Efficient fuzzy Bayesian inference algorithms for incorporating expert knowledge in parameter estimation (2016),Bayesian inference has traditionally been conceived as the proper framework for the formal incorporation of expert knowledge in parameter estimation of groundwater models.,"In this paper, a novel approach of accelerating the fuzzy Bayesian inference algorithm is proposed which is based on using approximate posterior distributions derived from surrogate modeling, as a screening tool in the computations.",One of these extensions is 'fuzzy Bayesian inference' which is the result of integrating fuzzy techniques into Bayesian statistics.,An expert elicitation methodology is developed and applied to the real-world test case in order to provide a road map for the use of fuzzy Bayesian inference in groundwater modeling applications.,"It is shown that for this synthetic test case, the proposed approach decreases the number of required numerical simulations by an order of magnitude."
10.1007/s00158-014-1126-7,Application of topological derivative to accelerate genetic algorithm in shape optimization of coupled models (2015),"The expansion with respect to small parameter of the shape functional for nonlinear component and the expansion of Steklov-Poincar, operator for linear component are derived in order to determine the form of topological derivative for shape functional defined for coupled model.",The linear and nonlinear components are connected by the transmission conditions on the interface boundary.,,,
10.1016/j.jhydrol.2009.10.010,Deriving probabilistic regional envelope curves with two pooling methods (2010),"In this study, the influence of two pooling methods on PREC for a large group of catchments located in the south-east of Germany is investigated.",A probabilistic regional envelope Curve (PREC) assigns a recurrence interval to a regional envelope curve.,A leave-one-out jackknifing procedure points out a similar performance of cluster analysis and RoI.,The ensemble of PREC realisations reveals the sensitivity of the PREC flood quantiles.,A flood discharge associated with the recurrence interval (PREC flood quantile) is estimated for each gauge of a homogeneous region.
10.1007/s00158-010-0592-9,Maximum stiffness and minimum weight optimization of laminated composite beams using continuous fiber angles (2011),A sequence of closely related problems with an increasing number of design variables is treated.,This modeling approach is therefore an attractive alternative in computationally intensive applications at the conceptual design stage where the focus is on the global structural response.,An optimization strategy is presented which aims at enabling the use of fiber angles as continuous design variables albeit the problems may have many local minima.,This paper deals with identification of optimal fiber orientations and laminate thicknesses in maximum stiffness and minimum weight design of laminated composite beams.,The results indicate that the devised strategy is well suited for finding optimal fiber orientations and laminate thicknesses in the design of slender laminated composite structures.
10.1016/j.jcp.2016.10.029,Systematic parameter inference in stochastic mesoscopic modeling (2017),Fully access to the response surfaces within the confidence range enables us to infer the optimal force parameters given the desirable values of target properties at the macroscopic scale.,"To alleviate the computational cost to evaluate the target properties, we employ the compressive sensing method to compute the coefficients of the dominant gPC terms given the prior knowledge that the coefficients are ""sparse"".","The response surfaces of various target properties (viscosity, diffusivity, pressure, etc.)","The proposed method provides an efficient alternative approach for constructing mesoscopic models by inferring model parameters to recover target properties of the physics systems (e.g., from experimental measurements), where those force field parameters and formulation cannot be derived from the microscopic level in a straight forward way.",
