DOI,title,1,2,3,4,5
10.1016/j.cageo.2016.03.005,Towards uncertainty quantification and parameter estimation for Earth system models in a component-based modeling framework (2016),This paper identifies and then examines the key issues that must be addressed in order to make a component-based modeling framework interoperable with general-purpose packages for model analysis.,"However, they do not typically provide tools for uncertainty quantification or data-based model verification and calibration.","To better address these important issues, modeling frameworks should be integrated with existing, general-purpose toolkits for optimization, parameter estimation and uncertainty quantification.","As a motivating example, one of these packages, DAKOTA, is applied to a representative but nontrivial surface process problem of comparing two models for the longitudinal elevation profile of a river to observational data.","Component-based modeling frameworks make it easier for users to access, configure, couple, run and test numerical models."
10.1111/j.1523-1739.2006.00625.x,The boundary-quality penalty: a quantitative method for approximating species responses to fragmentation in reserve selection (2007),"The BQP can be estimated for any habitat model that includes neighborhood (connectivity) effects, and it can be introduced into reserve selection software in a standardized manner We used the BQP in a reserve-design case study of the Hunter Valley of southeastern Australia.","We implemented the BQP in the context of the Zonation method, but it could as well be implemented into any other spatially explicit reserve-planning framework.","Therefore, many reserve-design methods use qualitative heuristics, such as distance-based criteria or boundary-length penalties to induce reserve aggregation.",We devised a quantitative method that introduces aggregation into reserve networks.,
10.1016/j.watres.2012.02.009,Comparison of different uncertainty techniques in urban stormwater quantity and quality modelling (2012),A part of that work is the assessment and comparison of different techniques generally used in the uncertainty assessment of the parameters of water models.,"The quantification of the uncertainty associated with the models is a must, although it is rarely practiced.","To allow a meaningful comparison among the different uncertainty techniques, common criteria have been set for the likelihood formulation, defining the number of simulations, and the measure of uncertainty bounds.","Moreover, all the uncertainty techniques were implemented for the same case study, in which the same stormwater quantity and quality model was used alongside the same dataset.","This paper compares a number of these techniques: the Generalized Likelihood Uncertainty Estimation (GLUE), the Shuffled Complex Evolution Metropolis algorithm (SCEM-UA), an approach based on a multi-objective auto-calibration (a multialgorithm, genetically adaptive multi-objective method, AMALGAM) and a Bayesian approach based on a simplified Markov Chain Monte Carlo method (implemented in the software MICA)."
10.1016/j.cageo.2006.06.015,The Data Uncertainty Engine (DUE): A software tool for assessing and simulating uncertain environmental variables (2007),"This paper describes a software tool for: () assessing uncertainties in environmental data; and () generating realisations of uncertain data for use in uncertainty propagation analyses: the ""Data Uncertainty Engine (DUE)"".","Once data are imported, an uncertainty model can be developed for the positional and attribute uncertainties of environmental objects.","Using DUE, the spatial and temporal patterns of uncertainty (autocorrelation), as well as cross-correlations between related inputs, can be incorporated into an uncertainty analysis.","Alongside expert judgement, sample data may be used to help estimate uncertainties, and to reduce the uncertainty of the simulated output by ensuring each realisation reproduces the sample data.","Most importantly, DUE provides a conceptual framework for structuring an uncertainty analysis, allowing users without direct experience of uncertainty methods to develop realistic uncertainty models for their data."
10.1108/EC-07-2016-0265,Sensitivity analysis of DEM prediction for sliding wear by single iron ore particle (2017),"At the steady-state wear, the sensitivity analysis is done by predicting sliding wear volumes using the parameter values determined by iron ore-handling conditions.",Research limitations/implications - The applied coefficient of sliding wear is determined based on theoretical and experimental studies of a spherical head of iron ore particle.,"To ensure the wear predictions by DEM are accurate and stable, this study aims to conduct the sensitivity analysis at the single particle level.","To further reduce simulation time, it is inappropriate using lower particle shear modulus.",This research is carried out using the software EDEM (R) ...
10.2112/08-1074.1,Probabilistic Assessment Study of Channels Downstream Slopes Erosion in the Maritime Environment (2009),The limit state functions representing the erosion volumes variation behavior under the different conditions were also determined by using reliable statistical goodness-of-fit software.,Validation and sensitivity analyses were also carried out to ensure more reliability for this research.,Then preliminary estimates for the eroded volumes (m()/m) in the downstream slope of the channel were evaluated and so used to determine the relevant regression models.,"The study concentrated on the liquefaction effect in the erosion factor, which is the main controllable parameter for this phenomena.","Based on these reliability simulation results, the erosion volumes per unit width of the channel were evaluated."
10.1615/Int.J.UncertaintyQuantification.2014006990,"AN OVERVIEW OF NONINTRUSIVE CHARACTERIZATION, PROPAGATION, AND SENSITIVITY ANALYSIS OF UNCERTAINTIES IN COMPUTATIONAL MECHANICS (2014)",We include some recent advances in the propagation and sensitivity analysis of uncertainties that are characterized by arbitrary probability distributions that may exhibit statistical dependence.,"Within a probabilistic framework, we describe the characterization of uncertainties using mathematical statistics methods, the propagation of uncertainties through computational models using either Monte Carlo sampling or stochastic expansion methods, and the sensitivity analysis of uncertainties using variance- and differentiation-based methods.","In this paper, we offer a short overview of a number of methods that have been reported in the computational-mechanics literature for quantifying uncertainties in engineering applications.","Finally, we demonstrate the methods integrated in the proposed overview through a nonlinear engineering application relevant to metal forming.",
10.1016/j.desal.2010.02.032,The IAEA DEEP desalination economic model: A critical review (2010),"Throughout the years, the software was updated constantly.","Overall, the review proves that both the DEEP economic model and software implementation are solid for economic evaluation of dual purpose plants.","The IAEA DEEP software has been used worldwide for the economic evaluation of desalination plants (thermal or electrical) coupled with various energy sources (nuclear, fossil fueled or renewable).",The validity of calculations as well as the identification of the most important parameters is presented.,Sensitivity analysis is used to identify the most important parameters in the DEEP model.
10.1016/j.jhydrol.2016.12.042,Infiltration under snow cover: Modeling approaches and predictive uncertainty (2017),"Further, our study demonstrated that an uncertainty analysis of model predictions is easily accomplished due to the low computational demand of the models and efficient calibration software and is absolutely worth the additional investment.","We then evaluated the uncertainty associated with the degree-day, a modified degree-day and energy balance snowmelt model predictions using the null space Monte Carlo approach.","This study shows that snowmelt model predictions can have considerable uncertainty, which may be reduced by the inclusion of more data that allows for the use of more complex approaches such as the energy balance method.","Therefore, we established a snowmelt model calibration dataset that is both temporally dense and represents the integrated snowmelt infiltration signal for the Vers Chez le Brandt research catchment, which functions as a rather unique natural lysimeter.","Lastly, development of a systematic instrumentation that evaluates the distributed, temporal evolution of snowpack drainage is vital for optimal understanding and management of cold-climate hydrologic systems."
10.1061/(ASCE)HY.1943-7900.0001249,Monte Carlo Approach for Uncertainty Analysis of Acoustic Doppler Current Profiler Discharge Measurement by Moving Boat (2017),"To a lesser extent, spatial inhomogeneity in the bottom depth also contributed to the total uncertainty, as did uncertainty in the ADCP draft at shallow sites.","The main contributor to uncertainty was invalid data, but spatial inhomogeneity in water velocity and bottom-track velocity also contributed, as did variation in the edge velocity, uncertainty in the edge distances, edge coefficients, and the top and bottom extrapolation methods.",The results demonstrate the importance of a Monte Carlo method tool such as QUant for quantifying random and bias errors when evaluating the uncertainty of moving-boat ADCP measurements.,"They also provide quantitative feedback to the ADCP operators about the quality of their measurements, indicating which parameters are contributing most to uncertainty, and perhaps even highlighting ways in which uncertainty can be reduced.","As anticipated, it was found that the estimated uncertainty is dominated by uncertainty of the discharge in the unmeasured areas, highlighting the importance of appropriate selection of the site, the instrument, and the user inputs required to estimate the unmeasured discharge."
10.1016/j.ijggc.2014.09.004,Oxygen blast furnace with CO2 capture and storage at an integrated steel mill-Part I: Technical concept analysis (2014),"Costs, feasibility and sensitivity analysis are assessed in the second part of the series (Tsupari et al.","The technical processes, CO capture and the steelmaking processes affected were modelled using Aspen Plus process modelling software and the results were used to estimate the CO emission reduction potential with OBF technology at an integrated steel mill.","If captured CO is also purified and stored permanently, the emission can be further reduced by an additional .","By applying only the blast furnace process, the emissions can already be reduced by .",Implications of application of OBF to energy and mass balances at the site are studied.
10.1007/s12665-010-0468-8,Effect of fracture zone on DNAPL transport and dispersion: a numerical approach (2010),DNAPL movement in the subsurface showed a high sensitivity to fracture dip variation.,Both MODFLOW and UTCHEM software modeling suites were used to simulate different scenarios in fracture dip and hydraulic conductivities.,Two numerical simulation techniques have been used to identify a suitable method to assist in the characterization of DNAPL movement within fractured porous rock aquifers.,Sensitivity analysis was conducted on both the hydraulic conductivity and fracture dip values.,
10.1016/j.scitotenv.2012.10.032,Stochastic approach to municipal solid waste landfill life based on the contaminant transit time modeling using the Monte Carlo (MC) simulation (2013),Additional CB options provide a sensitivity analysis with tornado diagrams.,"In order to simplify the task of determining the uncertainty of parameters by the MC simulation, the parameters corresponding to the expression Z taken from this program were used for the study.","The software Crystal Ball (R) (CB), simulation program that helps analyze the uncertainties associated with Microsoft (R) Excel models by MC simulation, was proposed to calculate the transit time contaminants in porous media.","The principal output report provided by CB and presented in the study consists of the frequency chart, percentiles summary and statistics summary.",The computer program CONTRANS written in MATLAB language is foundation to simulate and estimate the thickness of landfill compacted clay liner.
10.1080/10255842.2013.843673,Geometric sensitivity of patient-specific finite element models of the spine to variability in user-selected anatomical landmarks (2015),This study presents a geometric sensitivity analysis of this software to assess the effect of intra-observer variability in user-selected anatomical landmarks.,"The intra-observer error in the anatomical measurements was low in comparison to the initial dimensions, with the exception of the angular measurements for disc wedge and zygapophyseal joint (z-joint) orientation and disc height.",FE models of the spine and ribcage were created using the reconstructed anatomy for each patient and these models were analysed for a loadcase simulating clinical flexibility assessment.,User-selected landmarks on the osseous anatomy were defined from CT data-sets for three scoliosis patients and these landmarks were used to reconstruct patient-specific anatomy of the spine and ribcage using parametric descriptions.,"This variability suggested that CT resolution may influence such angular measurements, particularly for small anatomical features, such as the z-joints, and may also affect disc height."
10.1007/s10098-015-0983-0,Feasibility analysis of a hybrid off-grid wind-DG-battery energy system for the eco-tourism remote areas (2015),The main motto of this analysis is to minimize the electricity unit cost and ensure the most reliable and feasible system to fulfill the requirements of the desired or expected energy system using HOMER software.,The hybrid power system can be effective for the tourists of that area as it is a decentralized region of Malaysia.,This article presents an analysis of a complete off-grid wind-diesel-battery hybrid RE model.,Renewable energy (RE) resources can be used extensively to support and fulfill the demand of the expected loads of these areas.,"The decrement of the CO emissions also can be identified from the simulation results using that most feasible RE system including the renewable fraction value which is about ., ."
10.2166/wst.2008.149,Development of a open-vessel single-stage respirometer (2008),"Its operation is supervised by a real-time software, written in Lab View, managing the various measurement procedures and estimating the wastewater characteristics.","Its accuracy is assessed through sensitivity and error propagation analysis, proving superior to the conventional model.","It is based on an accurate model of parasitic aeration, making the two-stage assumption unnecessary.",,
10.2166/hydro.2015.062,Sensitivity of algorithm parameters and objective function scaling in multi-objective optimisation of water distribution systems (2015),"Lastly, the methodology for performance and sensitivity analysis may be used for calibration of algorithm parameters.",The performance and sensitivity of NSGA-II parameters using those metrics is evaluated.,"This optimisation model is applied to a regional non-drinking water distribution system, and solved using the optimisation software GANetXL incorporating the NSGA-II linked with the network analysis software EPANet.",This paper presents an extensive analysis of the sensitivity of multi-objective algorithm parameters and objective function scaling tested on a large number of parameter setting combinations for a water distribution system optimisation problem.,"The sensitivity analysis employs a set of performance metrics, which were designed to capture the overall quality of the computed Pareto fronts."
10.1002/2015WR018483,Scalable subsurface inverse modeling of huge data sets with an application to tracer concentration breakthrough data from magnetic resonance imaging (2016),"Only about  forward simulations in total were required to obtain the best estimate with corresponding estimation uncertainty, and the estimated K field captured key patterns of the original packing design, showing the efficiency and effectiveness of the proposed method.",PCGA can be conveniently linked to any multiphysics simulation software with independent parallel executions.,"In this paper, we extend PCGA to handle a large number of measurements (e.g.,  or more) by constructing a fast preconditioner whose computational cost scales linearly with the data size.",Characterizing subsurface properties is crucial for reliable and cost-effective groundwater supply management and contaminant remediation.,"However, characterization with such a large amount of information requires prohibitive computational costs associated with ""big data'' processing and numerous large-scale numerical simulations."
10.1061/(ASCE)0887-3801(2000)14:4(241),Estimating labor productivity using probability inference neural network (2000),"In addition, the effectiveness of PINN for estimating labor production rates in the context of the application domain was validated through sensitivity analysis.","Portable computer software was developed to implement the training, testing, and recall for PINN.",This paper discusses the derivation of a probabilistic neural network classification model and its application in the construction industry.,The topology and algorithm of the developed model was presented and explained in detail.,
10.1016/j.jcp.2007.12.002,Numerical simulation of 3D bubbles rising in viscous liquids using a front tracking method (2008),"The numerical model is integrated with the software package PARAMESH, a block-based adaptive mesh refinement (AMR) tool developed for parallel computing.",Detailed sensitivity analysis about the numerical modeling algorithm has been performed.,"In addition, we applied this model to simulate the interaction between two bubbles rising in a liquid, which illustrated the model's capability in predicting the interaction dynamics of rising bubbles.",Simulation results are compared with experimental observations both in aspect of terminal bubble shapes and terminal bubble velocities.,air bubbles rising in water.
10.1080/1573062X.2016.1254259,Evaluating the SWMM LID Editor rain barrel option for the estimation of retention potential of rainwater harvesting systems (2017),of the EPA storm water management model (SWMM) software does not allow the consideration of demand-driven behaviour of domestic rain water harvesting (RWH) systems to evaluate their runoff retention potential.,"A sensitivity analysis revealed that the overestimation provided by the rain barrel option is significant for tanks smaller than m(), tank sizes of major diffusion for domestic RWH.",The high variability of the results of the comparison suggests the use of the LID Editor rain barrel option for long-term simulation but not for single event analysis.,The low-impact development (LID) Editor rain barrel option of release .,The comparison showed the LID Editor-based model to generally overestimate the benchmark model in the evaluation of both volumetric and peak retention efficiency.
10.1016/j.asoc.2016.06.042,Identifying critical architectural components with spectral analysis of fault trees (2016),Increasing size and complexity of these hardware/software systems makes it necessary to evaluate reliability at the system architecture level.,We increasingly rely on software-intensive embedded systems.,"One aspect of this evaluation is sensitivity analysis, which aims at identifying critical components of the architecture.","In this paper, we propose a novel approach for sensitivity analysis based on spectral analysis of fault trees.",
10.1111/j.1523-1739.2007.00833.x,Conservation planning in forest landscapes of Fennoscandia and an approach to the challenge of Countdown 2010 (2007),We used current data on the distribution of  species (including  red-listed species) representing different forest habitats and ecologies along with forest data within the frame of modern conservation software to devise a map of priority areas for conservation.,Fennoscandia has experienced major loss of forest biodiversity caused by intensive forestry.,"To address the challenge of Countdown , a general framework for forest conservation planning in Fennoscandia needs to cover different conservation issues, tools, and data needs.","The top % of priority areas contained over % of red-listed species locations and % of existing protected forest areas, but only % of these top priorities overlapped with core areas identified previously in a regional strategy that used more qualitative methods.","As a contribution to meeting the challenge posed by Countdown , we developed a spatially explicit conservation-planning exercise that used regional knowledge on forest biodiversity to provide support for managers attempting to halt further loss of biological diversity in the region."
10.1093/rpd/ncm361,Estimating uncertainty on internal dose assessments (2007),() Estimating the error or uncertainty on dose assessments made from single measurements.,() Estimating the uncertainty on prospective doses.,"Here, Bayesian inference methods must be used to estimate the uncertainty on the estimated dose.",The estimation of uncertainty on doses broadly falls into three categories.,A computer code is being developed that performs all three types of uncertainty analysis using Monte Carlo simulation.
10.2175/106143007X156862,Application of non-linear automatic optimization techniques for calibration of HSPF (2007),Development of TMDLs (total maximum daily loads) is often facilitated by using the software system BASINS (Better Assessment Science Integrating point and Nonpoint Sources).,It was noted that sensitivity depends on number of adjustable parameters.,"Optimization results obtained by these methods are very similar, although in most cases RSM out performs GML and SCE-UA outperforms RSM.","In the current research, three non-linear automatic optimization techniques are applied and compared, as well an efficient way to calibrate HSPF is suggested.",As more parameters were optimized simultaneously - a wider range of parameter values can maintain the model in the calibrated state.
10.1002/jnm.2025,Stability analysis of rotary power flow controller (2015),"Effects of system parameters such as resistance, reactance, and phase difference of the shunt and series transformers and RPSTs on stability are investigated using eigenvalue sensitivity analysis.",Simulation results using PSCAD/EMTDC software and analytical results based on eigenvalue analysis are presented to evaluate effects of different parameters on stability of RPFC.,"In this paper, a linear model is developed for RPFC in the dq-reference frame.",This device comprises a shunt and a series transformer and two RPSTs.,This paper deals with the stability analysis of a rotary power flow controller (RPFC).
10.1108/IMDS-01-2013-0025,Exploring incomplete information in maintenance materials inventory optimization (2014),The service levels were simulated within the error of margin of the key input variables by using StockOptim optimization software and real data from a Finnish steel mill.,"It is proposed that managers work to improve the preciseness of the data, while the sensitivity analysis against statistical uncertainty, and a correction mechanism if necessary, should be integrated into optimization models.","Findings - Service-level sensitivity is item specific, but, for many items, statistical imprecision in the input data causes significant uncertainty in the service level.",Design/methodology/approach - The risks of undesired shortages were evaluated through a service-level sensitivity analysis.,A random sample of  inventory items was selected.
10.1016/j.cageo.2012.03.008,Sensitivity analysis for volcanic source modeling quality assessment and model selection (2012),We also introduce a new criterion for model selection based on sensitivity analysis.,"Results show the validity of the method, against the traditional approaches, in supporting the volcanic model selection and the flexibility of the GSAT software tool in analyzing the model sensitivity.",The analysis of sensitivity can help us in identifying the parameters that significantly affect the model's output and in assessing its quality factor.,"In this paper, we describe the Global Sensitivity Analysis (GSA) methods based both on Fourier Amplitude Sensitivity Test and on the Sobol' approach and discuss their implementation in a Mat lab software tool (GSAT).",The increasing knowledge and understanding of volcanic sources has led to the development and implementation of sophisticated and complex mathematical models with the main goal of describing field and experimental data.
10.1108/EC-03-2012-0063,Eulerian-Eulerian modelling and computational fluid dynamics simulation of wire mesh demisters in MSF plants (2014),The simulation is made by the use of computational fluid dynamics (CFD) software.,Purpose - The purpose of this study is to focus on simulation of wire mesh demisters in multistage flash desalination (MSF) plants.,Originality/value - This work is the first in the literature to simulate the MSF demister using CFD modeling.,"This work is part of a group effort to develop a comprehensive CFD simulation for the entire flashing stage of the MSF process, which would provide an extremely efficient and inexpensive design and simulation tool to the desalination community.","The computational domain included three zones, which are the vapor space above and below the demister and the demister."
10.5277/epe130301,APPLICATION OF SENSITIVITY ANALYSIS FOR ASSESSMENT OF ENERGY AND ENVIRONMENTAL ALTERNATIVES IN THE MANUFACTURE BY USING ANALYTIC HIERARCHY PROCESS (2013),The aim of this paper is to determine the alternatives and the sensitivity of main factors affecting water and energy consumption as well as environmental impact in a recycled paper manufacturing by using analytic hierarchy process (AHP).,The AHP technique is applied through specific software package with user-friendly interfaces called Expert Choice.,Multi-criteria decision making (MCDM) was used to make comparative analysis of projects or heterogeneous measures for prioritization criteria and subcriteria simultaneously in a complex situation.,"Also, good housekeeping is the most sensitive criterion affecting the alternatives.",
10.1051/lhb/2014047,Quantification of the uncertainties related to velocity-area streamgauging data (2014),"To address the limitations of the method proposed by the ISO  standard, a generalized approach is introduced for computing the uncertainty associated with velocity-area discharge measurements.",It is possible to implement it in discharge computation software such as BAREME.,Direct computation methods are suggested for estimating the uncertainty components related to the vertical integration of velocity and to the transversal integration of velocity and depth.,The new uncertainty analysis method was applied to streamgauging data which are representative of varied site conditions and field procedures.,"The new method appears to be more versatile than the ISO  method, and better suited to the diversity of streamgauging procedures."
10.1016/j.envsoft.2014.02.001,Environmental impact assessment based on dynamic fuzzy simulation (2014),The quick scan approach is supported by an interactive simulation tool that includes optimization and uncertainty analysis as open source software.,"A new ""quick scan"" method for an expert-/stakeholder-based impact assessment approach is introduced.",This open modeling process also forms the basis of the credibility of the simulation results.,,
10.1061/(ASCE)0887-3801(2007)21:3(151),Methods and object-oriented software for FE reliability and sensitivity analysis with application to a bridge structure (2007),The product is a comprehensive and freely available library of software tools for finite-element reliability and response sensitivity analysis.,This paper addresses the growing demand for finite-element software with capabilities to incorporate uncertainty in the input parameters.,"Reliability and response sensitivity algorithms are implemented in the general-purpose finite-element software OpenSees, which employs an object-oriented programming approach to achieve a sustainable software with focus on maintainability and extensibility.",A numerical example involving a detailed model of a highway bridge with inelastic material behavior and  random variables is presented to demonstrate features of the methodology and the software.,The required response sensitivities are obtained by an extensive implementation of the direct differentiation method.
10.1016/j.envsoft.2016.03.015,SEVIRI PrePro: A novel software tool for the pre-processing of SEVIRI geostationary orbit EO data products (2016),"Herein, an open access stand-alone software product developed in Java programming language is presented for automating key pre-processing steps to all the SEVIRI operationally distributed products.","The development of SEVIRI PrePro is of significant importance to the SEVIRI users' community and is also very timely given that, to our knowledge, no similar software tool is freely distributed at present.","The software tool, named Seviri PrePro, makes use of present day multi-core processors and is able to process very large datasets in a short time period, making it appropriate as well for use in a High Performance Computing (HPC) environment.",The practical usefulness of the toolkit is also demonstrated herein using as a case study the SEVIRI evapotranspiration (ET) product.,From the sensor a series of operational products are also provided to the user's community at no cost via EUMETSAT or LSA SAF portals.
10.1177/0037549713518598,Fuzzy logic approach and sensitivity analysis for agent-based crowd injury modeling (2014),"As a proof of the concept, a prototype system was implemented using the Repast Simphony agent-based simulation toolkit.","In some countries, these kinds of activities are the only way to express public displeasure with their government.","A group of police and military officers were consulted for a set of injury model rules, and those rules were then included in the simulation platform.",Sensitivity analysis has been conducted to analyze parameters in the model.,"In urban areas, police and military forces use non-lethal weapons (NLWs), such as rubber bullets or clubs, to control a violent and destructive crowd."
10.1016/j.envsoft.2008.12.006,Estimating storm discharge and water quality data uncertainty: A software tool for monitoring and modeling applications (2009),"For storm loads, the uncertainty was typically least for discharge (+/- -%), greater for sediment (+/- -%) and dissolved N and P (+/- -%) loads, and greater yet for total N and P (+/- -%).",Hydrologic and water quality data are too important for scientists to continue to ignore the inherent uncertainty.,"With these benefits in mind, the Data Uncertainty Estimation Tool for Hydrology and Water Quality (DUET-H/WQ) was developed from an existing uncertainty estimation framework for small watershed discharge, sediment, and N and P data.",When these uncertainty estimates for individual values were aggregated within study periods (i.e.,"DUET-H/WQ lists published uncertainty information for data collection procedures to assist the user in assigning appropriate data-specific uncertainty estimates and then calculates the uncertainty for individual discharge, concentration, and load values."
10.1016/j.cageo.2016.08.007,On ISSM and leveraging the Cloud towards faster quantification of the uncertainty in ice-sheet mass balance projections (2016),"We show how errors in the projections were accurately quantified using Monte-Carlo sampling analysis on the EC Cloud, and how a judicious mix of high-end parallel computing and Cloud use can best leverage existing infrastructures, and significantly accelerate delivery of potentially ground-breaking climate projections, and in particular, enable uncertainty quantification that were previously impossible to achieve.","We demonstrate how this approach was used to carry out an extensive analysis of ice-flow projections on one of the largest basins in Greenland, the North-East Greenland Glacier, using the Ice Sheet System Model, the public-domain NASA-funded ice-flow modeling software.","Among specific applications of this new paradigm, we show here how uncertainty quantification in climate projections of polar ice sheets (Antarctica and Greenland) can be significantly accelerated using the Cloud.","Indeed, small-sized clusters are very efficient at delivering sensitivity and sampling analysis, core tools of uncertainty quantification.","In particular, faced with long wait periods on high-end clusters, the elasticity of the Cloud presents a unique opportunity of potentially ""infinite"" availability of small-sized clusters running on high-performance instances."
10.1016/j.ijggc.2016.01.021,Model development and process simulation of postcombustion carbon capture technology with aqueous AMP/PZ solvent (2016),The uncertainty analysis shows that the model is well capable of predicting experimental and pilot result.,"This study presents the development, application, and uncertainty analysis of a process simulation model for postcombustion CO capture with an AMP/PZ solvent blend based on state of the art knowledge on AMP/PZ solvent technology.",The remaining uncertainty is mostly in the reaction kinetics and in the flowsheet design.,The development includes the improvement of the physical property models of a software package designed for simulation of acid gas treatment and CO capture technologies.,g/t CO to .
10.1007/s12665-011-0908-0,Modeling the effects of completion techniques and formation heterogeneity on CO2 sequestration in shallow and deep saline aquifers (2011),Sensitivity analysis was carried out using iSIGHT software (design of experiments) to determine the dominant factors affecting CO storage capacity and injectivity.,"Mean permeability has the most effect on CO storage capacity and injectivity; k(v)/k(h) affects CO injectivity storage capacity more than permeability variation, V-k. More CO can be stored in the heterogeneous reservoirs with low mean permeability; however, high injectivity can be achieved in the uniform reservoirs with high mean permeability.","This work studied the effect of completion techniques and reservoir heterogeneity on CO storage and injectivity in saline aquifers using a compositional reservoir simulator, CMG-GEM.","The heterogeneity effect was addressed by considering three parameters: mean permeability, the vertical to horizontal permeability ratio, and permeability variation.",Simulation results show that the most favorable option is the perforation of all layers with horizontal wells - m long set in the upper layers.
10.1016/j.envsoft.2015.11.004,A GUI platform for uncertainty quantification of complex dynamical models (2016),We illustrate the different functions of UQ-PyL by applying it to the uncertainty analysis of the Sacramento Soil Moisture Accounting Model.,It is equipped with a model driver generator that allows any computer model to be linked with the software.,"This paper describes a UQ platform called UQ-PyL (Uncertainty Quantification Python Laboratory), a flexible software platform designed to quantify uncertainty of complex dynamical models.","UQ-PyL integrates different kinds of UQ methods, including experimental design, statistical analysis, sensitivity analysis, surrogate modeling and parameter optimization.",(C)  The Authors.
10.1142/S0219876212400270,A GENERAL TECHNIQUE FOR COUPLING TWO ARBITRARY METHODS IN STRESS ANALYSIS (2012),"Afterwards, a sensitivity analysis at the interface of each sub-domain is carried out.","The present method allows the black box coupling of different methods, even commercial software without having access to the matrices created by the methods.",The problem domain is decomposed into two sub-domains.,Sensitivity matrices of the two sub-domains are used to find the coupling matrix equation.,
10.1016/j.envsoft.2013.11.002,Parallel flow routing in SWMM 5 (2014),The enhanced software was first tested for coherence against the original code and then benchmarked on four different input scenarios ranging from a very small village to a medium sized urban area.,The hydrodynamic rainfall-runoff and urban drainage simulation model SWMM (Storm Water Management Model) is a state of the art software tool applied likewise in research and practice.,The challenge has been to modify the software in such minimal way that the resulting code enhancement may find its way into the commercial and non-commercial software tools that depend on SWMM for its calculation engine.,A pragmatic approach to identify and enhance only the critical parts of the software in terms of run-time was chosen in order to keep the code changes as low as possible.,"In order to reduce the computational burden of long simulation runs and to use the extra power of modern multicore computers, a parallel version of SWMM is presented herein."
10.1093/prd/nci187,Comparison of deterministic and Monte Carlo methods in shielding design (2005),"Point and cylindrical sources with slab shield have been defined allowing comparison between the capability of both Monte Carlo and deterministic methods in a day-by-day shielding calculation using sensitivity analysis of significant parameters, such as energy and geometrical conditions.",Commercial software MicroShield .,"The aim of this work is to investigate how good are some deterministic methods to calculating low-energy shielding, using attenuation coefficients and build-up factor corrections.","In shielding calculation, deterministic methods have some advantages and also some disadvantages relative to other kind of codes, such as Monte Carlo.","The main advantage is the short computer time needed to find solutions while the disadvantages are related to the often-used build-up factor that is extrapolated from high to low energies or with unknown geometrical conditions, which can lead to significant errors in shielding results."
10.2166/wqrjc.2011.028,A simulation of the fate of nitrogen in an on-site wastewater treatment system (2011),"Following a sensitivity analysis, the model was calibrated by comparing results from the pilot experiment and those of the simulation predictions.",Modeling was performed with the GPS-X (TM) software.,"The calibrated model shows a good agreement with results obtained in the pilot unit, although work remains to be done for nitrates.","Modeling of residential wastewater treatment appears to be a useful tool for understanding, optimizing and predicting the expected performances of such a system.","Obtained results show that the studied pilot unit is able to eliminate most of the ammonia contained in the influent, except for days with exceptionally high influent concentrations."
10.5194/nhess-12-3075-2012,"Parameterization of a numerical 2-D debris flow model with entrainment: a case study of the Faucon catchment, Southern French Alps (2012)",The historic event was back-analyzed using the Voellmy rheology and an entrainment model imbedded in the RAMMS -D numerical modeling software.,"A sensitivity analysis of the rheological and entrainment parameters was carried out and the effects of modeling with entrainment on the debris flow run-out, height and velocity were assessed.",This is partly due to our lack of knowledge of the actual process of the uptake and incorporation of material and due the effect of entrainment on the final behavior of a debris flow.,Research on numerical modeling of debris flow entrainment is still ongoing and involves some difficulties.,The entrainment process is evidently an important factor that can further determine the magnitude and intensity of debris flows.
10.1155/2013/696374,Optimal Design of Signal Controlled Road Networks Using Differential Evolution Optimization Algorithm (2013),"In this model, the TRANSYT traffic simulation software is combined with Differential Evolution (DE) optimization algorithm, which is based on the natural selection paradigm.",This study proposes a traffic congestion minimization model in which the traffic signal setting optimization is performed through a combined simulation-optimization model.,"In the lower level, the traffic assignment problem, which represents the route choice behavior of the road users, is solved using the Path Flow Estimator (PFE) as a stochastic user equilibrium assessment.",Results show that the DETRANSPFE model outperforms the GA- and HS-based models in terms of the network performance index and the computational time required.,"The solution of the bilevel EQND problem is carried out by the proposed Differential Evolution and TRANSYT with PFE, the so-called DETRANSPFE model, on a well-known signal controlled test network."
10.2166/wst.2006.029,A standard interface between simulation programs and systems analysis software (2006),This interface is designed to facilitate linkage of environmental simulation programs with systems analytical software and thus can contribute to remedying the deficiency in applying systems analytical techniques to environmental modelling studies.,It is open for implementation by academic and commercial simulation and systems analytical software developers and is very simple to implement.,A simple interface between simulation programs and systems analytical software is proposed.,"Its practicability is demonstrated by implementations for three environmental simulation packages (AQUASIM, SWAT and LEACHM) and two systems analytical program packages (UNCSIM, SUR).","Furthermore, such a development could stimulate the transfer of systems analytical techniques between different fields of application."
